account_id,in_degree,out_degree,degree_ratio,pagerank,betweenness,clustering_coeff,total_sent,total_received,n_txn_sent,n_txn_received,unique_receivers,unique_senders,avg_sent_amount,std_sent_amount,round_amount_ratio,max_hourly_velocity,device_diversity,is_smurf_related,role,iso_forest_score,reconstruction_score,risk_score,risk_percentile,alert_status,is_seed,network_flag,final_alert
ACC_01533,4,6,1.4,0.0002272268924236,0.0001923404255319,0.0,17382.27,5283.91,29,10,6,4,599.3886206896552,446.72316345747976,0.0344827586206896,1,28,False,normal,0.1604061159394959,0.0129641020849695,0.1014293103976854,47.27891156462585,NORMAL,False,0.0,False
ACC_01994,7,8,1.125,0.0004321954690363,0.0016246808510638,0.0,12670.11,17733.670000000002,25,32,8,7,506.8044,296.88252608116454,0.04,2,24,False,normal,0.164745445047729,0.0063728209852502,0.1013963954227375,47.23639455782313,NORMAL,False,1.0,True
ACC_01074,6,8,1.2857142857142858,0.0001916082394104,0.0020808510638297,0.0,12199.32,4090.49,24,10,8,6,508.305,375.5932781845161,0.0,2,24,False,normal,0.1622707520772885,0.0098921490575975,0.1013193108694121,47.19387755102041,NORMAL,False,0.0,False
ACC_00504,6,11,1.7142857142857142,0.0005094566335922,0.0007531914893617,0.0073529411764705,13103.31,20466.13,31,35,11,6,422.6874193548387,251.41542544783977,0.0,1,31,False,normal,0.1461277705650596,0.033184634908987,0.1009505163026306,47.15136054421769,NORMAL,False,0.0,False
ACC_01370,5,5,1.0,0.0002354511233893,0.0029046808510638,0.0,8580.17,4082.12,24,9,5,5,357.50708333333336,250.20727516060973,0.0416666666666666,1,24,False,normal,0.1586840577571721,0.0143190754454357,0.1009380648324775,47.10884353741497,NORMAL,False,0.0,False
ACC_01045,12,8,0.6923076923076923,0.000446420143634,0.0039591489361702,0.0157894736842105,11942.97,11942.85,19,27,8,12,628.5773684210527,376.8142927939454,0.0,1,19,False,normal,0.1567348487512593,0.0171920022761957,0.1009177101612339,47.06632653061224,NORMAL,False,0.0,False
ACC_00692,8,9,1.1111111111111112,0.0003186957903282,0.0039227390952117,0.0147058823529411,14720.43,6551.53,29,11,9,8,507.6010344827586,325.9857685691293,0.0689655172413793,1,28,False,normal,0.1608363623013276,0.0104876913621618,0.1006968939256613,47.023809523809526,NORMAL,False,0.0,False
ACC_01669,5,7,1.3333333333333333,0.000356465123432,0.0009217021276595,0.0151515151515151,14807.31,8281.68,35,18,7,5,423.066,268.7083729206201,0.0,1,34,False,normal,0.1520017686819292,0.0236574027326439,0.1006640223022151,46.9812925170068,NORMAL,False,0.0,False
ACC_01266,9,9,1.0,0.0007719367370017,0.0006438408732358,0.0065359477124183,13721.15,19998.2,27,32,9,9,508.1907407407408,295.0596861774284,0.0,2,25,False,normal,0.1616541438466258,0.0091719597878001,0.1006612702230955,46.93877551020408,NORMAL,False,1.0,True
ACC_00557,4,7,1.6,0.0001924193956475,0.0006102127659574,0.0181818181818181,14744.21,3268.48,23,8,7,4,641.0526086956521,465.945977459906,0.0,1,22,False,normal,0.1579822608469295,0.0142050962747628,0.1004713950180628,46.89625850340136,NORMAL,False,0.0,False
ACC_01813,8,6,0.7777777777777778,0.0006351617362217,0.0017055319148936,0.0329670329670329,12183.77,19847.0,27,41,6,8,451.2507407407408,256.6486183470119,0.0,1,27,False,normal,0.1553257955056581,0.0180399883862823,0.1004114726579078,46.85374149659864,NORMAL,False,0.0,False
ACC_00423,7,5,0.75,0.0005708755268372,4.263846842621413e-06,0.0,12302.78,19351.11,31,38,5,7,396.863870967742,202.899977914857,0.0,1,29,False,normal,0.1479041235816788,0.0290253988160526,0.1003526336754283,46.81122448979592,NORMAL,False,0.0,False
ACC_00295,5,8,1.5,0.0005175135671678,0.0002208672664477,0.0384615384615384,15051.19,11713.68,30,27,8,5,501.70633333333336,340.1470259743504,0.0,1,30,False,normal,0.1593323881065894,0.011747524056221,0.100298442486442,46.7687074829932,NORMAL,False,0.0,False
ACC_00877,11,10,0.9166666666666666,0.0006449517444916,0.0006944680851063,0.0105263157894736,16938.5,17817.08,34,29,10,11,498.1911764705882,323.3162616776964,0.0,1,34,False,normal,0.154022699319703,0.0196164625155487,0.1002602045980413,46.72619047619048,NORMAL,False,0.0,False
ACC_01397,12,6,0.5384615384615384,0.0005897021915829,0.0074391489361702,0.0065359477124183,12347.06,13951.19,24,31,6,12,514.4608333333333,349.9426800754744,0.0,1,24,False,normal,0.1545432389331731,0.0188057526184595,0.1002482444072877,46.68367346938776,NORMAL,False,1.0,True
ACC_00072,10,4,0.4545454545454545,0.0002210516489181,0.0010970212765957,0.0109890109890109,12083.32,8162.05,23,16,4,10,525.3617391304348,493.0220570545424,0.0,1,23,False,normal,0.1377003192028505,0.0440019952272856,0.1002209896126246,46.64115646258503,NORMAL,False,0.0,False
ACC_00167,6,5,0.8571428571428571,0.0001796139850193,0.0023012765957446,0.0,12034.13,5137.1900000000005,23,17,5,6,523.2230434782609,344.97905998948005,0.0869565217391304,1,23,False,normal,0.1596975083105311,0.0109006008321149,0.1001787453191646,46.59863945578231,NORMAL,False,0.0,False
ACC_00003,9,7,0.8,0.0002360442529122,0.0074178723404255,0.0083333333333333,11074.99,6701.41,20,15,7,9,553.7495,460.16888255091504,0.0,1,20,False,normal,0.1456780275318774,0.0317537355055447,0.1001083107213443,46.55612244897959,NORMAL,False,0.0,False
ACC_01555,4,8,1.8,0.0001329486646563,0.0005251063829787,0.0,17099.24,4912.39,33,9,8,4,518.158787878788,393.1467435064608,0.0,1,33,False,normal,0.1565293525577699,0.0153142016803037,0.1000432922067835,46.51360544217687,NORMAL,False,0.0,False
ACC_01263,8,9,1.1111111111111112,0.0003380783387265,0.0015401014795548,0.0220588235294117,7608.809999999999,9765.16,18,19,9,8,422.7116666666666,373.65512649485,0.0555555555555555,1,18,False,normal,0.1556856476525623,0.0163227933626216,0.099940505936586,46.47108843537415,NORMAL,False,0.0,False
ACC_00355,10,6,0.6363636363636364,0.0006862098320501,0.0010331914893617,0.0083333333333333,11646.93,16967.87,26,27,6,10,447.9588461538461,376.850242099717,0.0,2,26,False,normal,0.1615678171755356,0.0074396594927338,0.0999165541024149,46.42857142857143,NORMAL,False,0.0,False
ACC_00964,11,11,1.0,0.0006548850594268,0.0053310638297872,0.0043290043290043,11894.8,14810.27,29,28,11,11,410.1655172413793,299.6981972940946,0.0344827586206896,1,29,False,normal,0.162027912212796,0.006491227902297,0.0998132384885964,46.38605442176871,NORMAL,False,0.0,False
ACC_01354,6,3,0.5714285714285714,0.0002689794009965,0.0002246808510638,0.0,9249.76,7672.7,21,21,3,6,440.46476190476193,253.33371032334105,0.0,1,21,False,normal,0.1571647763006477,0.0134118670972134,0.099663612619274,46.34353741496599,NORMAL,False,0.0,False
ACC_01592,9,5,0.6,0.0008361120022372,0.000435744680851,0.0,8344.18,21582.75,21,47,5,9,397.3419047619048,269.67517636258344,0.0,1,20,False,normal,0.1509987280189834,0.0226354202666189,0.0996534049180376,46.30102040816326,NORMAL,False,0.0,False
ACC_00338,6,7,1.1428571428571428,0.0003288459419431,0.0014936170212765,0.0,15926.43,13432.52,28,28,7,6,568.8010714285714,323.6328968919281,0.0,2,28,False,normal,0.1601398715720734,0.0083415399319036,0.0994205389160055,46.25850340136054,NORMAL,False,0.0,False
ACC_01722,5,10,1.8333333333333333,0.0001754680547791,0.0035948936170212,0.019047619047619,10418.48,3402.93,23,8,10,5,452.9773913043478,333.2154770799409,0.0,1,23,False,normal,0.1588280328061328,0.0101602013097395,0.0993609002075755,46.215986394557824,NORMAL,False,0.0,False
ACC_01001,10,10,1.0,0.0005748994119901,0.0052846117767449,0.0263157894736842,13334.2,20299.22,25,40,10,10,533.368,351.28904310885264,0.0,1,25,False,normal,0.1609466198252538,0.0067582316815297,0.0992712645677641,46.1734693877551,NORMAL,False,0.0,False
ACC_01808,7,10,1.375,0.0003650216271251,0.0038101735385664,0.0,7275.17,8904.39,17,15,10,7,427.9511764705882,282.8105457254545,0.0,1,16,False,normal,0.1546021370661002,0.0162405545550234,0.0992575040616695,46.13095238095239,NORMAL,False,0.0,False
ACC_01637,10,11,1.0909090909090908,0.0005307513361219,0.0023302127659574,0.0047619047619047,18121.1,14070.84,34,26,11,10,532.9735294117646,401.6149481695451,0.0,1,34,False,normal,0.1576498299352882,0.0114136550326673,0.0991553599742398,46.08843537414966,NORMAL,False,0.0,False
ACC_01359,6,5,0.8571428571428571,0.0002505528590466,0.0002336588069756,0.0,7977.91,4653.12,21,10,5,6,379.9004761904762,212.1199303808152,0.0476190476190476,1,21,False,normal,0.1565969849283156,0.0129597112764196,0.0991420754675572,46.045918367346935,NORMAL,False,0.0,False
ACC_00432,9,10,1.1,0.0004942870209008,0.008658167398627,0.0175438596491228,9622.39,11045.63,22,24,10,9,437.3813636363636,290.9801491232112,0.0,1,22,False,normal,0.1642190126542454,0.0015046217523385,0.0991332562934826,46.00340136054422,NORMAL,False,0.0,False
ACC_00388,12,7,0.6153846153846154,0.0006571036954933,0.001247659574468,0.0116959064327485,13793.76,26658.47,27,49,7,12,510.88,342.1125003899696,0.0,1,27,False,normal,0.1555531709390664,0.0143240500072385,0.0990615225663352,45.9608843537415,NORMAL,False,0.0,False
ACC_01934,3,6,1.75,0.0001355419393987,0.0017412765957446,0.0,11523.77,1743.7599999999998,25,3,6,3,460.9508,407.9519632048198,0.0,1,25,False,normal,0.1533677895697025,0.0174857089546823,0.0990149573236944,45.91836734693878,NORMAL,False,0.0,False
ACC_00890,8,11,1.3333333333333333,0.0006524714825272,0.0038825531914893,0.0175438596491228,15505.64,16981.42,25,38,11,8,620.2256,403.5658844505236,0.0,1,25,False,normal,0.1547168878736937,0.015127432561306,0.0988811057487386,45.87585034013605,NORMAL,False,0.0,False
ACC_00169,7,10,1.375,0.0002875056435399,0.0086323404255319,0.0,10507.48,6057.16,24,14,10,7,437.81166666666667,337.3750782742847,0.0,1,24,False,normal,0.161167061738807,0.0053722993559727,0.0988491567856733,45.83333333333333,NORMAL,False,0.0,False
ACC_00881,6,4,0.7142857142857143,0.0004419660921749,0.0012646808510638,0.0,13657.2,12952.02,33,19,4,6,413.8545454545455,273.62242129998816,0.0,1,30,False,normal,0.1463922456081527,0.0274099018662192,0.0987993081113793,45.79081632653062,NORMAL,False,0.0,False
ACC_01724,6,6,1.0,0.0003323844038979,0.0004927659574468,0.0,10047.54,5884.92,17,11,6,6,591.0317647058824,519.1622089269799,0.0,1,17,False,normal,0.1408681471644246,0.0356053243954616,0.0987630180568394,45.74829931972789,NORMAL,False,0.0,False
ACC_00845,6,7,1.1428571428571428,0.0004507776339513,0.0006706382978723,0.0128205128205128,14251.64,8229.16,25,19,7,6,570.0656,282.67613307281533,0.0,2,25,False,normal,0.1615465737408573,0.004427020847279,0.098698752583426,45.705782312925166,NORMAL,False,0.0,False
ACC_01117,9,8,0.9,0.000411890438034,0.0033191489361702,0.0147058823529411,15038.24,11433.7,29,26,8,9,518.56,363.2080783694894,0.0,2,29,False,normal,0.1607674821982785,0.0055238795291914,0.0986700411306436,45.66326530612245,NORMAL,False,0.0,False
ACC_01649,6,10,1.5714285714285714,0.0002693509887589,0.0056893617021276,0.0,16303.38,5444.1,31,13,10,6,525.9154838709678,380.410401784167,0.032258064516129,1,30,False,normal,0.1592111064560151,0.0076387594289168,0.0985821676451758,45.62074829931973,NORMAL,False,0.0,False
ACC_01921,8,9,1.1111111111111112,0.0005341943034445,0.0093540425531914,0.0,9411.86,12160.01,23,27,9,8,409.2113043478261,306.78362394519786,0.0,1,23,False,normal,0.1581721241669713,0.008948134222609,0.0984825281892264,45.57823129251701,NORMAL,False,1.0,True
ACC_01843,10,5,0.5454545454545454,0.0006847775854888,0.0010983669466592,0.0095238095238095,14705.65,23543.3,29,50,5,10,507.0913793103448,354.85137222428506,0.0,1,29,False,normal,0.1481122830172105,0.0237504051004268,0.0983675318504971,45.535714285714285,NORMAL,False,0.0,False
ACC_00276,5,5,1.0,0.0005822727977517,5.287170084850552e-05,0.0,9878.49,17289.69,23,32,5,5,429.4995652173913,242.702474394216,0.0434782608695652,1,23,False,normal,0.1537437926989039,0.0151863331909069,0.0983208088957051,45.49319727891156,NORMAL,False,0.0,False
ACC_01442,4,5,1.2,0.000201978892854,0.0002323404255319,0.0,8117.7,4926.94,16,12,5,4,507.35625,405.2541858286805,0.0,1,16,False,normal,0.1513435759137989,0.0187594488072007,0.0983099250711596,45.45068027210885,NORMAL,False,0.0,False
ACC_00038,12,11,0.9230769230769232,0.0005668053231197,0.00564,0.0,11501.21,16299.61,27,33,11,12,425.9707407407407,361.1762753722036,0.0,1,27,False,normal,0.1610365989421751,0.0040294754315434,0.0982337495379224,45.40816326530612,NORMAL,False,0.0,False
ACC_01051,7,9,1.25,0.0005915116577757,0.0042451063829787,0.0,11685.47,13773.49,28,27,9,7,417.3382142857143,346.01276631397377,0.0714285714285714,1,28,False,normal,0.1603450159015718,0.0049320795813006,0.0981798413734634,45.3656462585034,NORMAL,False,1.0,True
ACC_00131,7,6,0.875,0.0002195737590297,0.0002195744680851,0.0,14931.25,6506.37,35,14,6,7,426.6071428571428,353.8316396052144,0.0,1,35,False,normal,0.1466340073838946,0.0251074289691764,0.0980233760180073,45.32312925170068,NORMAL,False,1.0,True
ACC_00938,5,8,1.5,0.000181059726842,0.0017080970451541,0.0256410256410256,12088.82,3774.7,22,8,8,5,549.4918181818182,418.4273466620364,0.0454545454545454,1,22,False,normal,0.1556274595388199,0.0115307147154092,0.0979887616094556,45.28061224489796,NORMAL,False,0.0,False
ACC_01506,11,5,0.5,0.000903143680549,6.808510638297873e-05,0.0083333333333333,11869.82,17988.85,22,36,5,11,539.5372727272727,369.25604448973854,0.0454545454545454,1,22,False,normal,0.154986645279105,0.0122680205862751,0.097899195401973,45.23809523809524,NORMAL,False,0.0,False
ACC_01257,9,6,0.7,0.0011252364926031,0.0015812765957446,0.0,11270.96,21403.58,21,38,6,9,536.712380952381,409.0734324532059,0.0,1,19,False,normal,0.1386931006923799,0.0365704550608662,0.0978440424397744,45.19557823129252,NORMAL,False,0.0,False
ACC_00463,6,6,1.0,0.0001867882122248,0.0035370212765957,0.0,17012.18,5092.77,29,9,6,6,586.6268965517241,406.9566950119197,0.0344827586206896,1,28,False,normal,0.1485878226164615,0.0212531399292267,0.0976539495415676,45.1530612244898,NORMAL,False,0.0,False
ACC_00875,6,9,1.4285714285714286,0.0005455431861691,0.0003821276595744,0.0,13971.88,17364.49,30,42,9,6,465.7293333333333,238.4980207672279,0.0333333333333333,1,29,False,normal,0.1421787320060838,0.030848310191636,0.0976465632803047,45.11054421768708,NORMAL,False,0.0,False
ACC_00894,6,8,1.2857142857142858,0.0001451490373983,0.0042629787234042,0.0,11057.84,2012.19,28,6,8,6,394.92285714285714,279.2226862779512,0.0,1,28,False,normal,0.1532051993719568,0.0142685994258371,0.097630559393509,45.06802721088435,NORMAL,False,0.0,False
ACC_00895,8,7,0.8888888888888888,0.000440686426436,0.0022953191489361,0.0,6530.8,8756.13,13,16,7,8,502.3692307692308,302.9590439993922,0.0,1,13,False,normal,0.1498525357434574,0.0191322663322726,0.0975644279789835,45.025510204081634,NORMAL,False,0.0,False
ACC_01112,8,8,1.0,0.0003425826308127,0.0065923404255319,0.0,7287.559999999999,8393.93,21,16,8,8,347.02666666666664,219.1185529646756,0.0,1,21,False,normal,0.1582404445507376,0.0065033148437396,0.0975455926679384,44.98299319727892,NORMAL,False,0.0,False
ACC_00821,5,6,1.1666666666666667,0.0004809365388534,0.0001404255319148,0.0181818181818181,7655.469999999999,9512.28,21,18,6,5,364.5461904761904,203.42015282356343,0.0,1,19,False,normal,0.1558703588324576,0.010055308234801,0.097544338593395,44.94047619047619,NORMAL,False,0.0,False
ACC_01245,5,6,1.1666666666666667,0.00062357569923,0.0011914893617021,0.0181818181818181,10700.97,17495.78,26,28,6,5,411.57576923076925,259.8370129473178,0.0384615384615384,1,25,False,normal,0.1520928945320684,0.0157022376488029,0.0975366317787622,44.89795918367347,NORMAL,False,0.0,False
ACC_00186,7,7,1.0,0.0004673259935149,0.0007012765957446,0.0109890109890109,11040.49,18362.14,18,27,7,7,613.3605555555555,530.6580013471868,0.0,1,17,False,normal,0.1422301103292257,0.0304864043386824,0.0975326279330084,44.855442176870746,NORMAL,False,0.0,False
ACC_01241,7,6,0.875,0.0005940566857143,0.0008127659574468,0.0,18376.47,14841.88,27,29,6,7,680.61,517.6964809392884,0.0,1,26,False,normal,0.1509576031753177,0.0165678231799536,0.0972016911771721,44.81292517006803,NORMAL,False,0.0,False
ACC_00726,9,10,1.1,0.0002459585786911,0.002571914893617,0.0058479532163742,11676.67,6549.38,21,13,10,9,556.0319047619048,407.2896819785525,0.0476190476190476,1,20,False,normal,0.1453121545617272,0.0249606075184133,0.0971715357444017,44.77040816326531,NORMAL,False,0.0,False
ACC_01977,8,10,1.2222222222222223,0.0004417463251778,0.002125954035731,0.0130718954248366,17815.36,9880.82,30,18,10,8,593.8453333333333,513.7181725403151,0.0,1,30,False,normal,0.1526139316877205,0.0135728726106883,0.0969975080569076,44.72789115646258,NORMAL,False,0.0,False
ACC_00453,8,5,0.6666666666666666,0.0001853994153664,0.000247659574468,0.0256410256410256,11052.19,4090.55,20,8,5,8,552.6095,316.114766658783,0.0,1,20,False,normal,0.1478865116902854,0.0202292096772887,0.0968235908850867,44.68537414965986,NORMAL,False,0.0,False
ACC_01810,8,4,0.5555555555555556,0.000361170585294,0.0010412313989681,0.0,11423.82,7108.22,18,18,4,8,634.6566666666666,438.1542267955697,0.0,1,18,False,normal,0.1444902131882151,0.0253077798627933,0.0968172398580464,44.642857142857146,NORMAL,False,0.0,False
ACC_01433,8,5,0.6666666666666666,0.0002753210812617,0.0022144680851063,0.0,7795.29,9682.95,16,21,5,8,487.205625,213.43696465135395,0.0,1,16,False,normal,0.1519087295876092,0.0139509987971211,0.096725637271414,44.60034013605442,NORMAL,False,0.0,False
ACC_01035,9,8,0.9,0.0002943610083735,0.0011302127659574,0.0147058823529411,19008.62,6239.29,29,13,8,9,655.4696551724138,446.5231014459128,0.0,1,29,False,normal,0.1482885930039992,0.0191936198735259,0.0966506037518099,44.5578231292517,NORMAL,False,0.0,False
ACC_00294,10,7,0.7272727272727273,0.0004841963043352,0.0003285106382978,0.0073529411764705,11517.29,16886.43,24,37,7,10,479.88708333333335,296.3289678055259,0.0,2,24,False,normal,0.1533208765956065,0.0114886750511479,0.0965879959778231,44.515306122448976,NORMAL,False,0.0,False
ACC_00676,12,7,0.6153846153846154,0.0006745227769059,0.0017328273568413,0.0116959064327485,8376.22,18497.34,18,34,7,12,465.3455555555555,259.86707315182645,0.0,1,17,False,normal,0.1519571735504853,0.0134562363181802,0.0965567986575633,44.47278911564626,NORMAL,False,0.0,False
ACC_01248,3,8,2.25,0.0002080845260567,0.0004221276595744,0.0,13609.11,5793.639999999999,23,6,8,3,591.7004347826087,426.4483601208971,0.0,1,22,False,normal,0.1507128410394037,0.0152521200332363,0.0965285526369367,44.43027210884354,NORMAL,False,0.0,False
ACC_01028,10,10,1.0,0.0006180327749532,0.0012429787234042,0.0105263157894736,17276.86,16742.58,34,33,10,10,508.1429411764706,388.3915444459984,0.0294117647058823,1,32,False,normal,0.1549052228370705,0.0089057074446851,0.0965054166801163,44.38775510204081,NORMAL,False,0.0,False
ACC_00502,11,8,0.75,0.000809746562977,0.0020330021745618,0.0116959064327485,12626.68,28594.63,26,49,8,11,485.64153846153846,259.11703711940373,0.0,1,25,False,normal,0.1495544203541749,0.016866270804693,0.0964791605343821,44.345238095238095,NORMAL,False,0.0,False
ACC_01879,6,6,1.0,0.0006785330913247,0.0007463829787234,0.0,11392.06,15939.54,17,32,6,6,670.1211764705882,423.27449683807953,0.0,1,16,False,normal,0.1441522233828459,0.0248701251156023,0.0964393840759485,44.302721088435376,NORMAL,False,0.0,False
ACC_00772,6,4,0.7142857142857143,0.0003225791622178,0.0002485106382978,0.0222222222222222,8301.7,6082.18,19,18,4,6,436.9315789473685,238.67737318311228,0.0,1,19,False,normal,0.1562999306095281,0.0066219613949276,0.0964287429236879,44.26020408163265,NORMAL,False,0.0,False
ACC_01516,5,7,1.3333333333333333,0.0001785710911892,0.0015761702127659,0.0,12975.07,4233.57,32,9,7,5,405.4709375,288.0967573057019,0.03125,1,32,False,normal,0.1481292157723414,0.0188263875407644,0.0964080844797106,44.21768707482993,NORMAL,False,0.0,False
ACC_00172,6,12,1.8571428571428568,0.0002500747891288,0.0036493617021276,0.0065359477124183,9646.19,7517.94,23,14,12,6,419.39956521739134,348.41026613721124,0.0,1,23,False,normal,0.1487552826808571,0.0171914340683373,0.0961297432358492,44.17517006802721,NORMAL,False,0.0,False
ACC_01508,6,7,1.1428571428571428,0.00010851240028,0.0020612765957446,0.0,13996.65,1702.71,25,6,7,6,559.866,473.5242110670442,0.04,1,24,False,normal,0.1441086259012459,0.023722408605715,0.0959541389830336,44.13265306122449,NORMAL,False,0.0,False
ACC_01288,3,9,2.5,0.0003491129277877,0.0008434042553191,0.0,11675.24,8863.34,24,15,9,3,486.4683333333333,389.16799831196926,0.0416666666666666,1,24,False,normal,0.1512812945429777,0.0126225299019225,0.0958177886865556,44.09013605442177,NORMAL,False,0.0,False
ACC_00767,9,7,0.8,0.0006129054179835,0.0050714893617021,0.0,14405.85,19126.63,30,43,7,9,480.195,347.7715460267877,0.0333333333333333,1,30,False,normal,0.1469198192723387,0.0190054389792726,0.0957540671551123,44.04761904761904,NORMAL,False,0.0,False
ACC_00742,4,9,2.0,0.0001438701461323,0.0016612765957446,0.0,15340.64,1815.58,27,5,9,4,568.1718518518518,365.9258430447038,0.0,1,27,False,normal,0.1525922205130687,0.0103337504708408,0.0956888324961775,44.005102040816325,NORMAL,False,0.0,False
ACC_00279,10,5,0.5454545454545454,0.0006497248165966,0.0004936170212765,0.0285714285714285,12930.94,19375.44,24,41,5,10,538.7891666666667,431.6146894276308,0.0,1,24,False,normal,0.1517415755053376,0.0113626793693747,0.0955900170509524,43.96258503401361,NORMAL,False,0.0,False
ACC_00332,6,5,0.8571428571428571,0.0003151089987532,0.000287659574468,0.0181818181818181,7669.46,6589.94,15,15,5,6,511.2973333333333,291.3909220928052,0.0,1,14,False,normal,0.1525431038008714,0.0097688892810909,0.0954334179929592,43.92006802721088,NORMAL,False,0.0,False
ACC_01577,12,6,0.5384615384615384,0.0007849561847261,0.0019659574468085,0.0,13004.82,22820.5,22,40,6,12,591.1281818181818,401.33901239815606,0.0,1,22,False,normal,0.1514271987510774,0.0110603187951776,0.0952804467687175,43.87755102040816,NORMAL,False,0.0,False
ACC_00962,5,11,2.0,0.0005504017941977,0.0008178723404255,0.0083333333333333,10871.82,19466.55,21,37,11,5,517.7057142857143,370.2902269648961,0.0,1,21,False,normal,0.1342420371071135,0.0368325495957476,0.0952782421025671,43.83503401360544,NORMAL,False,0.0,False
ACC_01531,7,8,1.125,0.0005197118538182,0.0008791489361702,0.019047619047619,12417.25,10308.69,23,19,8,7,539.8804347826087,376.5151560450396,0.0,2,23,False,normal,0.1554612188401767,0.0043030350605857,0.0949979453283403,43.792517006802726,NORMAL,False,0.0,False
ACC_01979,10,10,1.0,0.0004540158130524,0.0067736170212765,0.0,15725.12,11453.28,30,24,10,10,524.1706666666666,298.3139675129767,0.0333333333333333,1,30,False,normal,0.1550285240222669,0.0047833011068384,0.0949304348560955,43.75,NORMAL,False,0.0,False
ACC_00158,7,3,0.5,0.0003641501553429,2.638297872340425e-05,0.0,10739.5,10534.54,24,18,3,7,447.4791666666667,224.5412142456871,0.0,1,24,False,normal,0.1465986170552234,0.0173079944707959,0.0948823680214524,43.70748299319728,NORMAL,False,0.0,False
ACC_00856,5,8,1.5,0.0003690019830479,0.0015336170212765,0.0,13427.57,5512.21,33,9,8,5,406.8960606060606,324.92250395228274,0.0303030303030303,1,33,False,normal,0.1467571530729864,0.0170613025187833,0.0948788128513052,43.66496598639456,NORMAL,False,0.0,False
ACC_01885,7,6,0.875,0.0002716085485992,0.0003470771329893,0.0128205128205128,17655.83,5777.13,34,9,6,7,519.2891176470589,303.9566023286842,0.0,1,33,False,normal,0.138590842102371,0.0292522070121556,0.0948553880662848,43.62244897959184,NORMAL,False,0.0,False
ACC_00103,8,8,1.0,0.0003505368867982,0.0072017021276595,0.0166666666666666,9519.31,9086.68,23,15,8,8,413.8830434782608,290.7577926640345,0.0434782608695652,1,22,False,normal,0.154662129989286,0.0050319858240556,0.0948100723231938,43.57993197278912,NORMAL,False,0.0,False
ACC_00231,10,11,1.0909090909090908,0.000654382765538,0.0045285106382978,0.019047619047619,12475.4,14258.09,28,30,11,10,445.55,247.4132298327967,0.0,1,28,False,normal,0.1492710273384451,0.0130230341688331,0.0947718300706003,43.53741496598639,NORMAL,False,0.0,False
ACC_00943,10,7,0.7272727272727273,0.000688491878732,0.0007123404255319,0.0,10535.67,13431.56,23,32,7,10,458.07260869565215,268.9256044508388,0.0,2,23,False,normal,0.1510506642316516,0.010224748517257,0.0947202979458938,43.49489795918368,NORMAL,False,0.0,False
ACC_00094,6,11,1.7142857142857142,0.0002744714433105,0.0025523404255319,0.0147058823529411,12902.63,5911.14,22,12,11,6,586.4831818181818,490.3813255337636,0.0,1,21,False,normal,0.1397624847491559,0.026874669079831,0.0946073584814259,43.45238095238096,NORMAL,False,0.0,False
ACC_00284,6,9,1.4285714285714286,0.000486750450557,0.0003634042553191,0.0,12005.0,15195.95,28,31,9,6,428.75,321.63036129026085,0.0,2,28,False,normal,0.1521375277086491,0.0082811564853278,0.0945949792193206,43.40986394557823,NORMAL,False,0.0,False
ACC_00601,7,10,1.375,0.0005796939890111,0.0004238263761565,0.0073529411764705,12159.93,12901.24,25,24,10,7,486.3972,339.45664250043285,0.0,2,25,False,normal,0.1517021952566231,0.0089305969577243,0.0945935559370636,43.36734693877551,NORMAL,False,0.0,False
ACC_00607,8,5,0.6666666666666666,0.0005386139583018,3.6595744680851066e-05,0.0,6931.2,11033.27,15,24,5,8,462.08,307.8325641365077,0.0,1,15,False,normal,0.1493931130640062,0.0120514125250041,0.0944564328484054,43.32482993197279,NORMAL,False,0.0,False
ACC_00357,5,7,1.3333333333333333,0.0004142323129405,0.0029744680851063,0.0363636363636363,14164.82,7358.21,29,19,7,5,488.4420689655173,322.2572457500741,0.0,1,29,False,normal,0.1513200062689597,0.0091491401861189,0.0944516598358234,43.28231292517007,NORMAL,False,0.0,False
ACC_00589,7,7,1.0,0.0005196839566365,0.0031540425531914,0.0109890109890109,16690.21,15397.88,33,31,7,7,505.7639393939394,267.73548284570205,0.0303030303030303,1,32,False,normal,0.1434934161914114,0.0204228431768656,0.0942651869855931,43.23979591836735,NORMAL,False,0.0,False
ACC_01652,8,11,1.3333333333333333,0.0007986444255679,0.0053948936170212,0.0058479532163742,13304.86,14648.03,30,36,11,8,443.49533333333335,390.5529944060604,0.0,1,30,False,normal,0.1459698440080785,0.0166432293437959,0.0942391981423655,43.197278911564624,NORMAL,False,0.0,False
ACC_01827,7,5,0.75,0.000695283368641,0.0001446808510638,0.0303030303030303,13936.2,17756.57,28,36,5,7,497.7214285714286,418.9380130115096,0.0,1,26,False,normal,0.1490966688541649,0.0119477698283955,0.0942371092438571,43.15476190476191,NORMAL,False,0.0,False
ACC_01999,10,9,0.9090909090909092,0.0006481470954167,0.0006093617021276,0.0116959064327485,16920.95,18214.39,35,35,9,10,483.4557142857143,369.63545100135457,0.0,1,34,False,normal,0.1490620366064773,0.011606778776184,0.09407993347436,43.11224489795919,NORMAL,False,0.0,False
