transaction_id,timestamp,sender_account,receiver_account,amount,device_id
b943f045,2025-03-08 05:37:00,ACC_00783,ACC_01363,80.16,DEV_38
9c1fec77,2025-03-08 05:45:00,ACC_01929,ACC_01585,372.47,DEV_91
c88289aa,2025-03-08 05:50:00,ACC_01290,ACC_00884,389.33,DEV_489
f9233e7d,2025-03-08 05:55:00,ACC_01431,ACC_01467,266.95,DEV_120
5c08ca4c,2025-03-08 06:00:00,ACC_00613,ACC_00591,165.0,DEV_651
e960db5d,2025-03-08 06:05:00,ACC_00514,ACC_01736,349.12,DEV_347
62dd4e4c,2025-03-08 06:07:00,ACC_01481,ACC_01034,116.63,DEV_541
782bc4be,2025-03-08 06:08:00,ACC_00802,ACC_01748,525.06,DEV_812
d7d37474,2025-03-08 06:13:00,ACC_01477,ACC_00501,1393.23,DEV_552
ed6d2d07,2025-03-08 06:18:00,ACC_01293,ACC_00781,110.88,DEV_813
f0a9a0c1,2025-03-08 06:22:00,ACC_01248,ACC_01612,1921.55,DEV_242
b4c99b71,2025-03-08 06:34:00,ACC_00015,ACC_00314,223.98,DEV_530
63c083aa,2025-03-08 06:36:00,ACC_01775,ACC_00981,370.09,DEV_470
58c00c86,2025-03-08 06:42:00,ACC_01699,ACC_01845,1266.33,DEV_45
bf7a19d5,2025-03-08 06:43:00,ACC_01599,ACC_00888,376.35,DEV_796
dd1db3a3,2025-03-08 06:47:00,ACC_01084,ACC_00699,688.14,DEV_864
78eb6697,2025-03-08 06:49:00,ACC_01204,ACC_01167,290.91,DEV_262
c98f87ca,2025-03-08 06:53:00,ACC_00711,ACC_01510,311.19,DEV_655
27dd018c,2025-03-08 06:54:00,ACC_00196,ACC_01076,173.01,DEV_470
92fdd4e0,2025-03-08 06:55:00,ACC_00602,ACC_01435,140.26,DEV_272
507c232a,2025-03-08 07:00:00,ACC_00656,ACC_00361,239.42,DEV_199
0a4605ae,2025-03-08 07:19:00,ACC_00731,ACC_00995,391.69,DEV_177
9209b911,2025-03-08 07:21:00,ACC_00063,ACC_01502,566.46,DEV_594
6aab38b4,2025-03-08 07:38:00,ACC_01821,ACC_01090,464.84,DEV_728
16f01f6c,2025-03-08 07:47:00,ACC_00514,ACC_01736,83.64,DEV_868
35f6d75c,2025-03-08 07:59:00,ACC_00749,ACC_00232,867.63,DEV_26
9e79c62a,2025-03-08 08:01:00,ACC_01575,ACC_00580,67.6,DEV_554
327a1869,2025-03-08 08:01:00,ACC_01133,ACC_01450,207.29,DEV_695
f5d60595,2025-03-08 08:08:00,ACC_00379,ACC_01515,273.67,DEV_863
badc1e50,2025-03-08 08:10:00,ACC_01501,ACC_01233,293.86,DEV_497
19299eac,2025-03-08 08:13:00,ACC_01575,ACC_00580,383.42,DEV_340
adb242c9,2025-03-08 08:13:00,ACC_01143,ACC_00740,324.47,DEV_822
52873318,2025-03-08 08:17:00,ACC_00355,ACC_00653,43.68,DEV_731
a7432da2,2025-03-08 08:20:00,ACC_01830,ACC_01907,833.11,DEV_365
1b26ce90,2025-03-08 08:21:00,ACC_00694,ACC_00368,1041.31,DEV_563
49af8d62,2025-03-08 08:27:00,ACC_00520,ACC_00558,172.13,DEV_55
776d63ec,2025-03-08 08:46:00,ACC_01613,ACC_01000,565.11,DEV_376
c6b8ca6d,2025-03-08 08:48:00,ACC_01855,ACC_00213,719.52,DEV_466
689a5da9,2025-03-08 08:55:00,ACC_00025,ACC_00234,425.11,DEV_188
9d0f3991,2025-03-08 08:57:00,ACC_00992,ACC_01290,449.3,DEV_79
09b5e717,2025-03-08 08:58:00,ACC_01484,ACC_01856,312.26,DEV_544
13a14efa,2025-03-08 09:25:00,ACC_00990,ACC_00669,364.5,DEV_376
1020ffcf,2025-03-08 09:25:00,ACC_01922,ACC_01686,811.88,DEV_358
36cb8288,2025-03-08 09:26:00,ACC_00859,ACC_00298,2035.75,DEV_410
a13eacdc,2025-03-08 09:28:00,ACC_00137,ACC_00014,714.12,DEV_122
15cb2bec,2025-03-08 09:33:00,ACC_01387,ACC_00222,350.84,DEV_887
41d97a27,2025-03-08 09:35:00,ACC_00370,ACC_01682,599.99,DEV_523
405c9488,2025-03-08 09:36:00,ACC_00929,ACC_01735,448.58,DEV_386
41ee7908,2025-03-08 09:37:00,ACC_01727,ACC_00001,164.74,DEV_61
1076272b,2025-03-08 09:46:00,ACC_00363,ACC_00276,536.52,DEV_190
70090ff0,2025-03-08 10:00:00,ACC_01206,ACC_01917,690.18,DEV_866
31f5a990,2025-03-08 10:17:00,ACC_01989,ACC_01097,258.32,DEV_418
14cc677a,2025-03-08 10:17:00,ACC_01232,ACC_00085,34.72,DEV_11
929e8513,2025-03-08 10:22:00,ACC_01197,ACC_01638,801.5,DEV_408
75e8a41a,2025-03-08 10:23:00,ACC_01872,ACC_00948,158.04,DEV_218
7689b9cc,2025-03-08 10:31:00,ACC_01248,ACC_01181,1047.52,DEV_558
adc5bc94,2025-03-08 10:36:00,ACC_00587,ACC_01297,760.06,DEV_178
0930d80f,2025-03-08 10:37:00,ACC_00223,ACC_00160,252.64,DEV_735
a2e82fd6,2025-03-08 10:38:00,ACC_00291,ACC_01098,1216.61,DEV_574
df41d6c7,2025-03-08 10:39:00,ACC_00088,ACC_01052,751.11,DEV_537
54363f37,2025-03-08 10:39:00,ACC_01877,ACC_00694,576.4,DEV_791
e013b0d9,2025-03-08 10:44:00,ACC_01078,ACC_00193,209.66,DEV_783
16ab3e66,2025-03-08 11:00:00,ACC_01103,ACC_00851,832.02,DEV_885
5087c60d,2025-03-08 11:02:00,ACC_01587,ACC_01435,2017.23,DEV_98
b4236a26,2025-03-08 11:10:00,ACC_01165,ACC_00610,419.95,DEV_338
2ad1f171,2025-03-08 11:11:00,ACC_01079,ACC_01834,262.62,DEV_687
bf60352c,2025-03-08 11:16:00,ACC_00809,ACC_01209,457.23,DEV_101
2dbce97e,2025-03-08 11:19:00,ACC_01605,ACC_00245,317.68,DEV_849
df7114f4,2025-03-08 11:21:00,ACC_01740,ACC_01092,1235.86,DEV_653
29394c39,2025-03-08 11:23:00,ACC_01769,ACC_01923,37.1,DEV_788
0a6e1367,2025-03-08 11:26:00,ACC_01635,ACC_01925,698.38,DEV_621
a761e711,2025-03-08 11:37:00,ACC_00055,ACC_01562,266.08,DEV_726
052a9bf5,2025-03-08 11:41:00,ACC_00125,ACC_00079,410.49,DEV_78
71205a42,2025-03-08 11:44:00,ACC_01864,ACC_00644,555.41,DEV_103
3fedfe55,2025-03-08 11:51:00,ACC_00707,ACC_01833,274.18,DEV_886
36aedbab,2025-03-08 11:54:00,ACC_01592,ACC_00446,192.73,DEV_324
41d9a9ae,2025-03-08 12:03:00,ACC_00162,ACC_01596,501.63,DEV_230
e5c9eb33,2025-03-08 12:03:00,ACC_00723,ACC_00969,261.82,DEV_864
8ec51d0d,2025-03-08 12:23:00,ACC_01062,ACC_00752,102.83,DEV_641
45c6bae4,2025-03-08 12:25:00,ACC_01502,ACC_00330,564.07,DEV_409
a174e7c4,2025-03-08 12:30:00,ACC_00418,ACC_00274,92.82,DEV_270
44dcf025,2025-03-08 12:30:00,ACC_00306,ACC_01980,74.53,DEV_293
aa3e1376,2025-03-08 12:32:00,ACC_01392,ACC_01350,367.37,DEV_800
75f29c08,2025-03-08 12:42:00,ACC_01129,ACC_00216,28.38,DEV_484
619019d7,2025-03-08 12:43:00,ACC_00331,ACC_01093,549.24,DEV_541
ca9d35a6,2025-03-08 12:53:00,ACC_00950,ACC_00502,671.69,DEV_588
0a0dd37b,2025-03-08 12:54:00,ACC_00126,ACC_00190,255.16,DEV_500
bd0fc061,2025-03-08 13:01:00,ACC_01612,ACC_01435,514.18,DEV_131
b0baafbc,2025-03-08 13:08:00,ACC_00517,ACC_01182,473.81,DEV_669
3901da29,2025-03-08 13:11:00,ACC_00286,ACC_01190,235.01,DEV_809
7ee8f455,2025-03-08 13:13:00,ACC_00243,ACC_01107,311.17,DEV_742
e0689954,2025-03-08 13:15:00,ACC_01338,ACC_01627,1230.42,DEV_370
10453b5e,2025-03-08 13:21:00,ACC_01458,ACC_01968,74.93,DEV_98
262a1c71,2025-03-08 13:29:00,ACC_01131,ACC_01290,817.98,DEV_531
c2d5d8d4,2025-03-08 13:40:00,ACC_01587,ACC_01435,374.04,DEV_569
eca2f6ec,2025-03-08 13:42:00,ACC_00636,ACC_00127,983.96,DEV_734
9d11ca41,2025-03-08 13:45:00,ACC_01133,ACC_01560,1282.3,DEV_430
d92915e7,2025-03-08 13:53:00,ACC_01445,ACC_00797,148.51,DEV_574
ca203755,2025-03-08 13:55:00,ACC_01060,ACC_01949,969.19,DEV_810
c3d5cd3d,2025-03-08 14:02:00,ACC_00961,ACC_01821,975.31,DEV_603
6548bf64,2025-03-08 14:07:00,ACC_01003,ACC_01744,510.41,DEV_634
990d73bd,2025-03-08 14:10:00,ACC_00221,ACC_00582,198.64,DEV_829
9574ebdc,2025-03-08 14:10:00,ACC_00497,ACC_00305,159.82,DEV_328
25a657ec,2025-03-08 14:11:00,ACC_01557,ACC_00527,608.72,DEV_481
c477c622,2025-03-08 14:34:00,ACC_01268,ACC_01922,325.61,DEV_185
c122e319,2025-03-08 14:34:00,ACC_01554,ACC_00890,223.89,DEV_395
b261f46c,2025-03-08 14:39:00,ACC_01087,ACC_00011,125.97,DEV_374
d1c48e00,2025-03-08 14:44:00,ACC_01459,ACC_01550,386.58,DEV_443
ea6134f4,2025-03-08 14:47:00,ACC_01811,ACC_01355,130.41,DEV_739
978616eb,2025-03-08 14:51:00,ACC_01206,ACC_01348,199.0,DEV_577
89ec9ace,2025-03-08 14:55:00,ACC_00465,ACC_01251,248.36,DEV_669
6ec3ac8b,2025-03-08 15:03:00,ACC_01521,ACC_01785,240.58,DEV_659
9f64ce26,2025-03-08 15:15:00,ACC_00045,ACC_00797,964.8,DEV_608
235f10b1,2025-03-08 15:28:00,ACC_00328,ACC_00976,667.55,DEV_381
c8616058,2025-03-08 15:37:00,ACC_00195,ACC_00833,528.68,DEV_496
a3adec11,2025-03-08 15:40:00,ACC_00458,ACC_01367,557.33,DEV_753
5c9a93b6,2025-03-08 15:45:00,ACC_01559,ACC_01473,732.32,DEV_226
9bde9b5c,2025-03-08 15:50:00,ACC_01686,ACC_00611,941.55,DEV_386
8b25d025,2025-03-08 15:50:00,ACC_00656,ACC_00361,42.7,DEV_180
3c31fdb0,2025-03-08 15:53:00,ACC_01532,ACC_00645,529.47,DEV_107
3c33ecc9,2025-03-08 15:55:00,ACC_00811,ACC_00848,397.95,DEV_337
919f9c5c,2025-03-08 15:58:00,ACC_01831,ACC_00282,359.65,DEV_826
cf3c1b97,2025-03-08 16:06:00,ACC_00337,ACC_01487,431.05,DEV_887
0d1f4fa3,2025-03-08 16:07:00,ACC_00436,ACC_01479,1947.9,DEV_311
7f01fa74,2025-03-08 16:09:00,ACC_00623,ACC_00842,428.16,DEV_153
4982fd6a,2025-03-08 16:11:00,ACC_01151,ACC_00572,226.11,DEV_173
71f7a908,2025-03-08 16:14:00,ACC_00559,ACC_01675,1084.98,DEV_86
ffb9df3a,2025-03-08 16:14:00,ACC_01264,ACC_00696,490.77,DEV_631
66604371,2025-03-08 16:16:00,ACC_01779,ACC_01812,304.47,DEV_654
72e430c9,2025-03-08 16:37:00,ACC_01721,ACC_00834,689.94,DEV_23
29c21836,2025-03-08 16:45:00,ACC_01922,ACC_00036,167.92,DEV_846
14b36412,2025-03-08 16:49:00,ACC_01848,ACC_01011,148.3,DEV_281
29b83f0a,2025-03-08 16:54:00,ACC_01902,ACC_00887,822.47,DEV_315
1305ba3d,2025-03-08 16:57:00,ACC_00597,ACC_01743,704.93,DEV_761
853f8c8a,2025-03-08 17:02:00,ACC_01892,ACC_00622,355.29,DEV_816
f188feff,2025-03-08 17:02:00,ACC_01104,ACC_01497,333.5,DEV_429
3f72f6a2,2025-03-08 17:12:00,ACC_01859,ACC_00022,589.8,DEV_102
114c2173,2025-03-08 17:13:00,ACC_01718,ACC_00270,179.98,DEV_838
029fe60b,2025-03-08 17:27:00,ACC_01489,ACC_01876,301.91,DEV_731
0f7de8bc,2025-03-08 17:29:00,ACC_00957,ACC_00642,612.82,DEV_181
4b90a876,2025-03-08 17:34:00,ACC_00263,ACC_00367,122.06,DEV_248
6dbb6509,2025-03-08 17:35:00,ACC_00900,ACC_00994,508.57,DEV_91
d70bebe3,2025-03-08 17:36:00,ACC_00487,ACC_01404,353.38,DEV_36
646d6a2c,2025-03-08 17:45:00,ACC_01296,ACC_01383,238.51,DEV_309
d33e3625,2025-03-08 17:54:00,ACC_00179,ACC_01057,659.65,DEV_244
d9f296cc,2025-03-08 17:56:00,ACC_01617,ACC_01765,52.23,DEV_160
1d601eb6,2025-03-08 18:04:00,ACC_01529,ACC_01234,894.6,DEV_826
7649c4d4,2025-03-08 18:13:00,ACC_01688,ACC_00882,668.85,DEV_54
99bdce4a,2025-03-08 18:13:00,ACC_01425,ACC_00036,76.59,DEV_564
0fc9379e,2025-03-08 18:24:00,ACC_00036,ACC_01771,405.61,DEV_448
2cd6c2e6,2025-03-08 18:35:00,ACC_00228,ACC_01320,605.63,DEV_524
719c25f3,2025-03-08 18:44:00,ACC_01054,ACC_01216,712.11,DEV_152
f400f8eb,2025-03-08 19:01:00,ACC_00894,ACC_00783,325.86,DEV_466
d5b2c148,2025-03-08 19:06:00,ACC_01671,ACC_01262,746.93,DEV_354
d06906e8,2025-03-08 19:07:00,ACC_01505,ACC_01061,470.93,DEV_793
5119d7e1,2025-03-08 19:12:00,ACC_01757,ACC_00487,991.19,DEV_358
9e8a9f68,2025-03-08 19:12:00,ACC_00491,ACC_00278,49.77,DEV_440
acec2721,2025-03-08 19:27:00,ACC_01076,ACC_01128,455.08,DEV_891
1cf85970,2025-03-08 19:33:00,ACC_00899,ACC_01950,177.82,DEV_167
aca5ae8a,2025-03-08 19:38:00,ACC_01224,ACC_00059,410.69,DEV_898
e746ae8a,2025-03-08 19:40:00,ACC_01675,ACC_01905,1160.48,DEV_517
b68cce78,2025-03-08 19:40:00,ACC_00248,ACC_00630,327.58,DEV_100
6a24b02f,2025-03-08 19:44:00,ACC_00366,ACC_01451,1438.9,DEV_233
e949327b,2025-03-08 19:55:00,ACC_00918,ACC_01213,989.21,DEV_293
33d4fd66,2025-03-08 19:59:00,ACC_00604,ACC_00297,457.21,DEV_691
714897c4,2025-03-08 20:00:00,ACC_00864,ACC_01544,202.99,DEV_851
55963114,2025-03-08 20:02:00,ACC_01629,ACC_00075,718.34,DEV_182
91cc962a,2025-03-08 20:09:00,ACC_00732,ACC_00169,739.99,DEV_571
fd3a00f3,2025-03-08 20:10:00,ACC_00647,ACC_00675,492.67,DEV_752
0175c6fd,2025-03-08 20:11:00,ACC_01512,ACC_00815,329.97,DEV_561
f2eb911f,2025-03-08 20:55:00,ACC_00946,ACC_01298,341.76,DEV_33
db096551,2025-03-08 20:55:00,ACC_00715,ACC_00764,101.25,DEV_146
c631f32f,2025-03-08 20:56:00,ACC_01971,ACC_00608,166.32,DEV_815
0f6ffbe4,2025-03-08 21:00:00,ACC_01919,ACC_00796,277.41,DEV_688
bc510f3f,2025-03-08 21:04:00,ACC_01224,ACC_00059,1007.79,DEV_762
71001832,2025-03-08 21:06:00,ACC_01147,ACC_01352,178.62,DEV_792
8c9034d7,2025-03-08 21:07:00,ACC_01473,ACC_00780,214.34,DEV_43
663d6c77,2025-03-08 21:07:00,ACC_01727,ACC_00001,632.69,DEV_375
75f39a52,2025-03-08 21:09:00,ACC_01877,ACC_00916,143.31,DEV_733
87881c94,2025-03-08 21:11:00,ACC_01730,ACC_00623,312.38,DEV_313
02e3e213,2025-03-08 21:20:00,ACC_01866,ACC_01939,567.98,DEV_292
1b41ff6b,2025-03-08 21:31:00,ACC_01169,ACC_00773,17.45,DEV_880
2fcd4868,2025-03-08 21:42:00,ACC_00838,ACC_00316,252.09,DEV_596
e3a51326,2025-03-08 21:48:00,ACC_00987,ACC_01795,924.17,DEV_566
bf9024b9,2025-03-08 22:08:00,ACC_00943,ACC_00410,371.71,DEV_30
bf91f1ab,2025-03-08 22:12:00,ACC_01876,ACC_01057,192.24,DEV_340
68af32db,2025-03-08 22:12:00,ACC_01999,ACC_01969,218.89,DEV_621
082e1970,2025-03-08 22:17:00,ACC_01850,ACC_00433,351.46,DEV_595
4084d0d2,2025-03-08 22:23:00,ACC_01248,ACC_01561,484.17,DEV_566
031966fd,2025-03-08 22:33:00,ACC_00265,ACC_00897,257.82,DEV_895
9686f1af,2025-03-08 22:38:00,ACC_00712,ACC_00769,289.27,DEV_411
9be2b9ab,2025-03-08 22:38:00,ACC_00928,ACC_00613,551.43,DEV_809
984e7729,2025-03-08 22:48:00,ACC_00240,ACC_00268,657.83,DEV_133
f19cfb6b,2025-03-08 22:50:00,ACC_01178,ACC_00792,245.8,DEV_373
5ca0c1de,2025-03-08 22:57:00,ACC_00985,ACC_00052,236.94,DEV_99
97829ff1,2025-03-08 22:59:00,ACC_01972,ACC_01652,264.22,DEV_459
78f033c4,2025-03-08 23:04:00,ACC_01538,ACC_01432,116.96,DEV_403
c1deb3c8,2025-03-08 23:07:00,ACC_01235,ACC_01294,337.27,DEV_389
5e767592,2025-03-08 23:15:00,ACC_01608,ACC_00193,496.36,DEV_374
bc1d76d5,2025-03-08 23:27:00,ACC_00560,ACC_00890,1087.78,DEV_514
628c454c,2025-03-08 23:32:00,ACC_00937,ACC_00848,179.25,DEV_293
ea04414f,2025-03-08 23:38:00,ACC_00103,ACC_01806,666.37,DEV_76
cbe4afcf,2025-03-08 23:38:00,ACC_00051,ACC_00781,2117.23,DEV_815
e1bd2a45,2025-03-08 23:40:00,ACC_01982,ACC_01407,573.6,DEV_579
cf11e75a,2025-03-09 00:01:00,ACC_00328,ACC_01438,555.44,DEV_31
5eaea609,2025-03-09 00:07:00,ACC_00767,ACC_01785,314.33,DEV_50
4542531d,2025-03-09 00:12:00,ACC_01055,ACC_00674,426.09,DEV_244
08aff761,2025-03-09 00:16:00,ACC_01807,ACC_00877,655.63,DEV_574
b3864cb4,2025-03-09 00:23:00,ACC_01630,ACC_01753,2002.47,DEV_789
4a6bca99,2025-03-09 00:24:00,ACC_00696,ACC_00393,922.0,DEV_514
d5f91922,2025-03-09 00:25:00,ACC_01432,ACC_00136,133.31,DEV_537
d8cbd023,2025-03-09 00:26:00,ACC_00058,ACC_01532,768.9,DEV_802
b0c1c241,2025-03-09 00:26:00,ACC_00350,ACC_01801,24.15,DEV_212
26c74c37,2025-03-09 00:30:00,ACC_01001,ACC_00459,243.26,DEV_473
694dd9d0,2025-03-09 00:32:00,ACC_01238,ACC_00614,610.58,DEV_520
565a754d,2025-03-09 00:36:00,ACC_01239,ACC_01033,793.85,DEV_798
561c00ab,2025-03-09 00:39:00,ACC_01984,ACC_00020,790.4,DEV_592
a449254d,2025-03-09 00:44:00,ACC_00257,ACC_00538,224.22,DEV_407
7528b959,2025-03-09 00:55:00,ACC_01016,ACC_00960,641.67,DEV_20
1922cea3,2025-03-09 00:56:00,ACC_01764,ACC_01661,645.07,DEV_656
24bd64e3,2025-03-09 00:59:00,ACC_01861,ACC_00551,483.65,DEV_603
7570ec3d,2025-03-09 01:10:00,ACC_00680,ACC_00247,277.73,DEV_850
2f730c86,2025-03-09 01:14:00,ACC_00895,ACC_00620,323.32,DEV_452
30b9233d,2025-03-09 01:15:00,ACC_00566,ACC_00481,185.8,DEV_499
797f36c2,2025-03-09 01:16:00,ACC_01547,ACC_00601,155.47,DEV_352
373dd956,2025-03-09 01:19:00,ACC_00455,ACC_00011,385.75,DEV_377
978dbb8a,2025-03-09 01:20:00,ACC_01303,ACC_01632,148.42,DEV_187
5a5cdc57,2025-03-09 01:23:00,ACC_01429,ACC_00475,1257.5,DEV_827
0bd26c0f,2025-03-09 01:24:00,ACC_01704,ACC_00224,1067.65,DEV_369
3e89125a,2025-03-09 01:27:00,ACC_00332,ACC_00645,484.88,DEV_120
c8f02383,2025-03-09 01:29:00,ACC_00320,ACC_01683,201.57,DEV_795
310585bb,2025-03-09 01:31:00,ACC_00297,ACC_00993,401.28,DEV_53
55b7c292,2025-03-09 01:37:00,ACC_01069,ACC_01660,90.11,DEV_781
ac6565f4,2025-03-09 01:37:00,ACC_01554,ACC_00890,65.22,DEV_492
c0ba3fc3,2025-03-09 01:38:00,ACC_00007,ACC_01866,1694.66,DEV_4
de965f19,2025-03-09 01:41:00,ACC_01679,ACC_00692,347.26,DEV_696
68d637b2,2025-03-09 01:42:00,ACC_01969,ACC_01293,486.72,DEV_54
1f01f695,2025-03-09 01:46:00,ACC_00342,ACC_00942,386.2,DEV_465
7a79a4df,2025-03-09 01:49:00,ACC_01502,ACC_00025,452.51,DEV_356
667ca413,2025-03-09 01:49:00,ACC_00792,ACC_01498,3407.56,DEV_713
cd0e4298,2025-03-09 01:50:00,ACC_01031,ACC_00880,576.7,DEV_275
09045b5f,2025-03-09 01:50:00,ACC_00527,ACC_00785,124.11,DEV_304
cacd2955,2025-03-09 01:51:00,ACC_01886,ACC_00573,901.13,DEV_764
c013fb57,2025-03-09 01:54:00,ACC_01594,ACC_00208,1389.15,DEV_635
27734a7a,2025-03-09 01:55:00,ACC_01273,ACC_00647,189.52,DEV_522
d5c64907,2025-03-09 02:00:00,ACC_01179,ACC_00200,368.9,DEV_491
55a4621f,2025-03-09 02:05:00,ACC_01022,ACC_01376,796.78,DEV_422
5b36786d,2025-03-09 02:06:00,ACC_00445,ACC_01253,690.64,DEV_761
930eeeef,2025-03-09 02:18:00,ACC_00704,ACC_01803,93.15,DEV_602
a529b26f,2025-03-09 02:21:00,ACC_01164,ACC_01549,306.23,DEV_409
05542a73,2025-03-09 02:23:00,ACC_01496,ACC_01000,102.01,DEV_863
38541677,2025-03-09 02:35:00,ACC_01048,ACC_00583,808.33,DEV_434
9279222f,2025-03-09 02:41:00,ACC_00541,ACC_01040,482.04,DEV_868
f87d4435,2025-03-09 02:42:00,ACC_01177,ACC_01196,620.07,DEV_779
2e32dc06,2025-03-09 02:42:00,ACC_01589,ACC_00110,472.68,DEV_341
9c0b8b6f,2025-03-09 02:42:00,ACC_00189,ACC_00218,1100.24,DEV_517
023b6257,2025-03-09 02:48:00,ACC_00123,ACC_01240,405.38,DEV_701
14212d47,2025-03-09 02:58:00,ACC_01759,ACC_01639,476.41,DEV_368
c76ba750,2025-03-09 02:59:00,ACC_01509,ACC_01541,673.76,DEV_8
3328b62e,2025-03-09 03:00:00,ACC_00611,ACC_00777,521.49,DEV_684
54678079,2025-03-09 03:02:00,ACC_00972,ACC_00973,93.95,DEV_342
2f1b3a0c,2025-03-09 03:21:00,ACC_00280,ACC_00444,250.02,DEV_453
abcfbde7,2025-03-09 03:21:00,ACC_01605,ACC_00238,166.28,DEV_609
c82c1a14,2025-03-09 03:31:00,ACC_00590,ACC_01049,1819.56,DEV_603
ff761688,2025-03-09 03:39:00,ACC_01536,ACC_01710,404.76,DEV_100
8416ee89,2025-03-09 03:50:00,ACC_00100,ACC_00515,310.82,DEV_34
363eec56,2025-03-09 03:53:00,ACC_00586,ACC_00967,135.04,DEV_820
800b721d,2025-03-09 03:54:00,ACC_00595,ACC_00346,659.31,DEV_900
4e7c54e6,2025-03-09 04:01:00,ACC_00479,ACC_00594,472.31,DEV_733
fde1f2c8,2025-03-09 04:02:00,ACC_01424,ACC_00287,78.76,DEV_394
e3dfa43d,2025-03-09 04:13:00,ACC_01301,ACC_01852,364.55,DEV_834
06112ff3,2025-03-09 04:17:00,ACC_00009,ACC_01589,760.69,DEV_792
9f869cb5,2025-03-09 04:19:00,ACC_00234,ACC_00450,803.05,DEV_502
08bbe3d5,2025-03-09 04:27:00,ACC_01715,ACC_00970,1746.4,DEV_883
16e365f1,2025-03-09 04:31:00,ACC_01685,ACC_01260,1532.78,DEV_25
24327f38,2025-03-09 04:40:00,ACC_01938,ACC_00892,763.89,DEV_713
d1eb9a2e,2025-03-09 04:43:00,ACC_00080,ACC_01770,128.65,DEV_59
e7e77f73,2025-03-09 04:47:00,ACC_01267,ACC_00614,113.06,DEV_197
695678e3,2025-03-09 04:48:00,ACC_01057,ACC_01967,314.88,DEV_633
bb33cb37,2025-03-09 04:52:00,ACC_00272,ACC_00371,1145.55,DEV_222
a36873e7,2025-03-09 04:56:00,ACC_00162,ACC_00177,94.22,DEV_556
28aa61e4,2025-03-09 05:11:00,ACC_01650,ACC_00577,242.62,DEV_696
3e23cc86,2025-03-09 05:13:00,ACC_00664,ACC_01708,730.22,DEV_572
dbdc3211,2025-03-09 05:20:00,ACC_01391,ACC_01000,563.83,DEV_288
028b4381,2025-03-09 05:37:00,ACC_00337,ACC_00546,576.12,DEV_814
0a6213e2,2025-03-09 05:38:00,ACC_01028,ACC_00886,156.83,DEV_287
23235320,2025-03-09 05:38:00,ACC_00958,ACC_01775,794.22,DEV_184
20f83eda,2025-03-09 05:39:00,ACC_00474,ACC_01482,436.46,DEV_293
a4b7bd63,2025-03-09 05:39:00,ACC_01957,ACC_01262,269.28,DEV_489
fd5a6a76,2025-03-09 05:40:00,ACC_00559,ACC_01870,191.99,DEV_832
ed968904,2025-03-09 05:46:00,ACC_01090,ACC_01266,162.13,DEV_468
055be440,2025-03-09 05:47:00,ACC_01453,ACC_00680,139.42,DEV_232
20b11c6f,2025-03-09 05:57:00,ACC_00406,ACC_00282,556.91,DEV_752
2a247e7a,2025-03-09 05:58:00,ACC_01837,ACC_00161,510.12,DEV_73
613f2c1a,2025-03-09 06:09:00,ACC_01255,ACC_00121,1171.85,DEV_665
56289c82,2025-03-09 06:11:00,ACC_00243,ACC_01914,713.17,DEV_720
77ccc097,2025-03-09 06:24:00,ACC_01958,ACC_01641,283.74,DEV_660
2aeaf334,2025-03-09 06:26:00,ACC_01308,ACC_00016,1393.26,DEV_230
1477345c,2025-03-09 06:28:00,ACC_01556,ACC_00908,1049.84,DEV_523
db87b907,2025-03-09 06:31:00,ACC_01678,ACC_01014,157.94,DEV_798
473a6de1,2025-03-09 06:34:00,ACC_01737,ACC_00395,44.53,DEV_819
76312bd4,2025-03-09 06:36:00,ACC_01427,ACC_00327,701.66,DEV_305
13c9c74b,2025-03-09 06:37:00,ACC_01480,ACC_00163,1090.73,DEV_10
870ca037,2025-03-09 06:40:00,ACC_01662,ACC_00832,171.98,DEV_414
1a7e19aa,2025-03-09 06:40:00,ACC_01008,ACC_01583,750.95,DEV_818
9809cb5d,2025-03-09 06:41:00,ACC_01698,ACC_00808,549.94,DEV_780
e00bda7f,2025-03-09 06:59:00,ACC_00055,ACC_01960,185.79,DEV_548
97605044,2025-03-09 07:06:00,ACC_01536,ACC_01894,682.77,DEV_687
eb48228b,2025-03-09 07:19:00,ACC_01245,ACC_00338,741.59,DEV_794
8cf72301,2025-03-09 07:26:00,ACC_00903,ACC_01350,680.54,DEV_284
b13e1f71,2025-03-09 07:26:00,ACC_00203,ACC_01123,521.7,DEV_531
f8680a7a,2025-03-09 07:33:00,ACC_00218,ACC_00704,690.4,DEV_373
ef621eb3,2025-03-09 07:35:00,ACC_00085,ACC_01045,518.35,DEV_368
34ce03d8,2025-03-09 07:51:00,ACC_00233,ACC_01535,2347.61,DEV_751
ae754cbd,2025-03-09 07:53:00,ACC_00244,ACC_00059,521.97,DEV_760
93ee5b13,2025-03-09 08:08:00,ACC_00412,ACC_00520,381.84,DEV_724
c1b37365,2025-03-09 08:12:00,ACC_01324,ACC_00901,314.21,DEV_386
16bf9cfe,2025-03-09 08:13:00,ACC_01034,ACC_01070,1030.17,DEV_469
65c502f7,2025-03-09 08:23:00,ACC_01640,ACC_01974,259.32,DEV_67
0b53a041,2025-03-09 08:23:00,ACC_01408,ACC_00850,651.78,DEV_477
