transaction_id,from_account,to_account,amount,timestamp,channel,label
TX_002530,ACC_0129,ACC_0033,292.74,2023-08-09 14:39:51,atm,normal
TX_002531,ACC_0019,ACC_0066,50.23,2023-05-26 12:36:12,online,normal
TX_002532,ACC_0070,ACC_0122,177.99,2023-06-18 10:55:21,online,normal
TX_002533,ACC_0009,ACC_0038,60.46,2023-11-23 13:59:45,atm,normal
TX_002534,ACC_0008,ACC_0121,154.76,2023-12-08 07:05:11,branch,normal
TX_002535,ACC_0101,ACC_0016,25.79,2023-09-09 18:32:42,online,normal
TX_002536,ACC_0125,ACC_0027,362.04,2023-02-24 06:30:58,wire,normal
TX_002537,ACC_0107,ACC_0113,157.34,2023-07-03 04:07:08,branch,normal
TX_002538,ACC_0108,ACC_0040,118.9,2023-03-14 09:26:28,online,normal
TX_002539,ACC_0026,ACC_0046,599.97,2023-03-03 10:44:10,branch,normal
TX_002540,ACC_0080,ACC_0144,113.83,2023-02-03 14:41:37,atm,normal
TX_002541,ACC_0024,ACC_0035,137.02,2023-03-29 04:32:13,wire,normal
TX_002542,ACC_0133,ACC_0033,138.45,2023-01-16 22:47:23,atm,normal
TX_002543,ACC_0128,ACC_0135,437.11,2023-02-07 19:29:51,branch,normal
TX_002544,ACC_0137,ACC_0095,415.84,2023-11-07 02:34:43,online,normal
TX_002545,ACC_0016,ACC_0146,301.99,2023-10-08 19:38:30,online,normal
TX_002546,ACC_0030,ACC_0066,196.3,2023-07-23 09:13:42,online,normal
TX_002547,ACC_0046,ACC_0125,442.19,2023-01-20 15:36:39,online,normal
TX_002548,ACC_0121,ACC_0066,35.6,2023-06-03 09:53:37,wire,normal
TX_002549,ACC_0134,ACC_0010,1630.12,2023-01-19 09:32:13,online,normal
TX_002550,ACC_0081,ACC_0022,37.58,2023-08-16 15:59:52,wire,normal
TX_002551,ACC_0148,ACC_0048,33.74,2023-03-16 00:37:05,branch,normal
TX_002552,ACC_0067,ACC_0093,7.21,2023-04-03 04:11:02,atm,normal
TX_002553,ACC_0004,ACC_0095,75.74,2023-07-26 22:16:40,branch,normal
TX_002554,ACC_0029,ACC_0117,418.49,2023-06-05 10:04:16,online,normal
TX_002555,ACC_0034,ACC_0076,117.35,2023-03-22 06:57:13,branch,normal
TX_002556,ACC_0084,ACC_0056,134.33,2023-05-07 21:54:07,branch,normal
TX_002557,ACC_0042,ACC_0015,146.16,2023-10-08 14:34:14,atm,normal
TX_002558,ACC_0135,ACC_0143,147.52,2023-12-28 04:20:29,online,normal
TX_002559,ACC_0066,ACC_0010,155.36,2023-08-27 19:44:39,atm,normal
TX_002560,ACC_0150,ACC_0064,311.6,2023-03-03 03:26:22,wire,normal
TX_002561,ACC_0130,ACC_0011,273.46,2023-05-30 05:37:57,online,normal
TX_002562,ACC_0133,ACC_0052,6099.16,2023-02-11 16:39:02,wire,normal
TX_002563,ACC_0017,ACC_0096,410.3,2023-06-18 23:28:12,wire,normal
TX_002564,ACC_0114,ACC_0116,134.36,2023-05-18 08:41:20,branch,normal
TX_002565,ACC_0081,ACC_0071,43.29,2023-08-21 03:14:25,online,normal
TX_002566,ACC_0118,ACC_0066,34.07,2023-05-24 18:20:52,online,normal
TX_002567,ACC_0027,ACC_0120,101.96,2023-09-28 04:18:44,wire,normal
TX_002568,ACC_0129,ACC_0111,250.66,2023-11-11 15:29:52,online,normal
TX_002569,ACC_0032,ACC_0082,124.76,2023-01-03 11:09:54,branch,normal
TX_002570,ACC_0131,ACC_0019,431.12,2023-01-28 01:23:01,online,normal
TX_002571,ACC_0067,ACC_0131,5.38,2023-01-06 18:19:41,wire,normal
TX_002572,ACC_0124,ACC_0023,55.17,2023-12-04 02:21:47,atm,normal
TX_002573,ACC_0091,ACC_0033,93.11,2023-09-12 07:38:11,branch,normal
TX_002574,ACC_0130,ACC_0141,272.82,2023-07-16 09:41:26,wire,normal
TX_002575,ACC_0037,ACC_0036,812.44,2023-08-06 13:56:06,online,normal
TX_002576,ACC_0016,ACC_0104,279.43,2023-01-29 07:15:05,online,normal
TX_002577,ACC_0100,ACC_0017,146.27,2023-06-17 12:09:35,wire,normal
TX_002578,ACC_0140,ACC_0072,105.82,2023-05-08 12:24:18,online,normal
TX_002579,ACC_0009,ACC_0017,244.35,2023-02-01 01:43:22,branch,normal
TX_002580,ACC_0063,ACC_0121,587.12,2023-04-01 19:49:36,online,normal
TX_002581,ACC_0014,ACC_0039,280.44,2023-06-10 19:16:56,branch,normal
TX_002582,ACC_0119,ACC_0009,270.13,2023-12-26 05:32:51,online,normal
TX_002583,ACC_0141,ACC_0128,100.5,2023-10-24 10:36:20,online,normal
TX_002584,ACC_0049,ACC_0078,93.38,2023-04-07 01:36:56,branch,normal
TX_002585,ACC_0074,ACC_0145,70.79,2023-11-27 00:04:35,online,normal
TX_002586,ACC_0037,ACC_0068,158.69,2023-07-06 20:05:36,online,normal
TX_002587,ACC_0050,ACC_0040,183.5,2023-05-06 19:11:23,online,normal
TX_002588,ACC_0057,ACC_0013,1174.77,2023-05-03 11:36:05,online,normal
TX_002589,ACC_0078,ACC_0068,184.22,2023-05-20 20:10:20,online,normal
TX_002590,ACC_0107,ACC_0045,533.79,2023-10-22 22:38:19,branch,normal
TX_002591,ACC_0083,ACC_0099,297.32,2023-05-22 18:07:54,online,normal
TX_002592,ACC_0107,ACC_0120,387.94,2023-02-05 13:04:14,online,normal
TX_002593,ACC_0103,ACC_0131,86.47,2023-11-11 19:42:17,branch,normal
TX_002594,ACC_0130,ACC_0085,35.68,2023-11-18 22:44:55,online,normal
TX_002595,ACC_0048,ACC_0017,157.46,2023-02-05 11:42:58,atm,normal
TX_002596,ACC_0079,ACC_0150,12.17,2023-09-02 16:38:05,wire,normal
TX_002597,ACC_0015,ACC_0087,43.22,2023-11-18 00:11:07,wire,normal
TX_002598,ACC_0082,ACC_0010,50.51,2023-08-20 17:57:57,online,normal
TX_002599,ACC_0012,ACC_0059,122.27,2023-03-08 08:36:42,branch,normal
TX_002600,ACC_0126,ACC_0015,657.61,2023-04-13 03:35:50,atm,normal
TX_002601,ACC_0091,ACC_0033,613.55,2023-01-14 21:25:54,online,normal
TX_002602,ACC_0026,ACC_0029,249.68,2023-05-30 04:32:13,branch,normal
TX_002603,ACC_0008,ACC_0088,194.77,2023-09-03 16:21:35,branch,normal
TX_002604,ACC_0064,ACC_0048,362.21,2023-04-09 02:37:06,branch,normal
TX_002605,ACC_0112,ACC_0069,111.89,2023-02-18 04:55:37,online,normal
TX_002606,ACC_0111,ACC_0017,39.2,2023-02-19 18:23:12,online,normal
TX_002607,ACC_0086,ACC_0010,136.94,2023-09-24 03:44:40,branch,normal
TX_002608,ACC_0090,ACC_0059,293.26,2023-03-02 14:11:18,online,normal
TX_002609,ACC_0064,ACC_0057,39.76,2023-06-30 20:44:15,online,normal
TX_002610,ACC_0050,ACC_0121,80.92,2023-06-12 15:21:21,online,normal
TX_002611,ACC_0095,ACC_0088,67.92,2023-07-21 14:58:21,online,normal
TX_002612,ACC_0147,ACC_0058,101.96,2023-12-01 09:33:12,branch,normal
TX_002613,ACC_0088,ACC_0089,735.15,2023-10-04 07:08:46,online,normal
TX_002614,ACC_0013,ACC_0004,366.83,2023-05-31 15:11:59,wire,normal
TX_002615,ACC_0019,ACC_0106,88.36,2023-09-06 16:17:01,atm,normal
TX_002616,ACC_0110,ACC_0116,143.55,2023-11-13 15:39:00,online,normal
TX_002617,ACC_0037,ACC_0054,91.88,2023-02-15 20:24:18,branch,normal
TX_002618,ACC_0078,ACC_0070,230.07,2023-04-08 13:19:17,online,normal
TX_002619,ACC_0023,ACC_0057,609.75,2023-07-31 00:12:20,online,normal
TX_002620,ACC_0137,ACC_0119,80.88,2023-02-24 15:57:47,atm,normal
TX_002621,ACC_0147,ACC_0029,263.88,2023-07-04 14:45:07,online,normal
TX_002622,ACC_0124,ACC_0073,52.14,2023-06-04 16:07:58,online,normal
TX_002623,ACC_0150,ACC_0131,179.86,2023-01-24 11:06:46,wire,normal
TX_002624,ACC_0128,ACC_0026,171.34,2023-01-19 15:49:11,online,normal
TX_002625,ACC_0083,ACC_0026,182.45,2023-12-21 03:02:00,online,normal
TX_002626,ACC_0073,ACC_0135,83.71,2023-09-09 16:12:42,atm,normal
TX_002627,ACC_0010,ACC_0057,264.47,2023-07-26 00:51:45,wire,normal
TX_002628,ACC_0018,ACC_0063,583.73,2023-12-28 12:56:00,online,normal
TX_002629,ACC_0013,ACC_0083,454.37,2023-02-09 22:44:39,branch,normal
TX_002630,ACC_0043,ACC_0096,102.72,2023-03-23 06:16:44,branch,normal
TX_002631,ACC_0090,ACC_0021,215.91,2023-11-13 05:32:27,branch,normal
TX_002632,ACC_0063,ACC_0076,1513.51,2023-11-16 07:32:28,online,normal
TX_002633,ACC_0121,ACC_0110,13.94,2023-11-06 23:45:15,online,normal
TX_002634,ACC_0140,ACC_0096,17.19,2023-06-12 18:16:29,wire,normal
TX_002635,ACC_0108,ACC_0044,83.39,2023-02-25 22:08:50,wire,normal
TX_002636,ACC_0050,ACC_0036,369.04,2023-11-26 10:38:33,branch,normal
TX_002637,ACC_0093,ACC_0084,795.63,2023-01-19 12:07:43,online,normal
TX_002638,ACC_0113,ACC_0078,131.97,2023-11-16 12:16:27,branch,normal
TX_002639,ACC_0011,ACC_0085,105.78,2023-09-27 00:43:29,atm,normal
TX_002640,ACC_0066,ACC_0037,253.04,2023-02-02 10:39:24,online,normal
TX_002641,ACC_0118,ACC_0022,71.91,2023-10-11 09:33:35,branch,normal
TX_002642,ACC_0078,ACC_0147,47.71,2023-04-18 04:37:23,online,normal
TX_002643,ACC_0126,ACC_0020,6160.05,2023-05-30 09:04:49,branch,normal
TX_002644,ACC_0101,ACC_0077,109.73,2023-03-10 17:01:15,branch,normal
TX_002645,ACC_0082,ACC_0046,124.44,2023-06-22 00:11:06,wire,normal
TX_002646,ACC_0119,ACC_0037,220.88,2023-04-29 17:52:44,online,normal
TX_002647,ACC_0084,ACC_0083,223.2,2023-07-21 00:58:21,online,normal
TX_002648,ACC_0107,ACC_0146,61.17,2023-11-27 00:05:57,branch,normal
TX_002649,ACC_0144,ACC_0124,65.75,2023-05-18 16:05:58,online,normal
TX_002650,ACC_0105,ACC_0018,91.3,2023-12-29 18:47:23,wire,normal
TX_002651,ACC_0020,ACC_0054,50.4,2023-01-19 22:20:39,online,normal
TX_002652,ACC_0148,ACC_0133,141.57,2023-07-05 23:06:46,online,normal
TX_002653,ACC_0078,ACC_0145,1370.25,2023-03-23 19:58:30,online,normal
TX_002654,ACC_0143,ACC_0096,179.71,2023-08-24 02:25:35,online,normal
TX_002655,ACC_0028,ACC_0128,29.64,2023-10-01 10:36:25,online,normal
TX_002656,ACC_0143,ACC_0004,105.6,2023-10-05 09:11:17,wire,normal
TX_002657,ACC_0062,ACC_0046,243.03,2023-09-06 20:15:21,online,normal
TX_002658,ACC_0129,ACC_0038,23.08,2023-11-01 16:51:28,online,normal
TX_002659,ACC_0047,ACC_0022,415.73,2023-09-24 09:26:57,branch,normal
TX_002660,ACC_0120,ACC_0133,269.94,2023-12-29 21:33:42,branch,normal
TX_002661,ACC_0112,ACC_0018,24.84,2023-07-06 08:28:49,online,normal
TX_002662,ACC_0062,ACC_0006,1404.76,2023-03-30 11:47:23,online,normal
TX_002663,ACC_0143,ACC_0040,83.81,2023-04-06 09:34:14,wire,normal
TX_002664,ACC_0088,ACC_0030,28.32,2023-07-28 19:12:53,wire,normal
TX_002665,ACC_0028,ACC_0129,220.19,2023-10-04 11:31:43,wire,normal
TX_002666,ACC_0026,ACC_0121,1038.44,2023-07-27 11:30:07,online,normal
TX_002667,ACC_0105,ACC_0098,42.7,2023-07-05 11:06:16,atm,normal
TX_002668,ACC_0059,ACC_0091,902.24,2023-03-27 11:59:36,wire,normal
TX_002669,ACC_0146,ACC_0125,237.82,2023-07-09 05:05:21,branch,normal
TX_002670,ACC_0148,ACC_0009,47.24,2023-02-01 22:46:17,online,normal
TX_002671,ACC_0136,ACC_0146,80.01,2023-12-12 20:16:42,online,normal
TX_002672,ACC_0135,ACC_0145,18.97,2023-08-28 17:46:58,branch,normal
TX_002673,ACC_0136,ACC_0010,114.98,2023-12-13 17:41:12,branch,normal
TX_002674,ACC_0047,ACC_0015,198.2,2023-07-31 00:49:14,branch,normal
TX_002675,ACC_0063,ACC_0082,30.13,2023-02-05 05:01:29,wire,normal
TX_002676,ACC_0098,ACC_0111,525.58,2023-04-29 07:25:51,online,normal
TX_002677,ACC_0006,ACC_0110,53.43,2023-12-08 11:03:28,online,normal
TX_002678,ACC_0081,ACC_0140,144.61,2023-07-20 04:55:04,branch,normal
TX_002679,ACC_0012,ACC_0106,192.4,2023-05-16 11:19:16,online,normal
TX_002680,ACC_0005,ACC_0034,470.67,2023-11-24 23:13:30,online,normal
TX_002681,ACC_0147,ACC_0102,137.58,2023-05-21 13:35:31,online,normal
TX_002682,ACC_0104,ACC_0105,45.38,2023-11-23 10:51:49,atm,normal
TX_002683,ACC_0061,ACC_0123,416.71,2023-12-25 21:28:16,branch,normal
TX_002684,ACC_0096,ACC_0008,195.25,2023-09-05 22:41:47,online,normal
TX_002685,ACC_0024,ACC_0065,171.62,2023-04-05 21:07:55,online,normal
TX_002686,ACC_0084,ACC_0043,49.64,2023-07-01 14:00:52,atm,normal
TX_002687,ACC_0048,ACC_0138,491.03,2023-08-27 06:26:59,wire,normal
TX_002688,ACC_0088,ACC_0010,110.33,2023-11-03 17:53:27,online,normal
TX_002689,ACC_0001,ACC_0139,1872.14,2023-06-06 01:34:49,online,normal
TX_002690,ACC_0113,ACC_0109,301.86,2023-03-08 02:41:16,online,normal
TX_002691,ACC_0067,ACC_0118,14.79,2023-09-10 00:37:23,branch,normal
TX_002692,ACC_0037,ACC_0072,134.39,2023-08-08 15:15:49,atm,normal
TX_002693,ACC_0060,ACC_0028,14.95,2023-04-02 05:08:34,wire,normal
TX_002694,ACC_0049,ACC_0046,82.93,2023-06-26 01:25:05,online,normal
TX_002695,ACC_0021,ACC_0051,413.42,2023-10-24 22:41:52,wire,normal
TX_002696,ACC_0038,ACC_0018,247.26,2023-08-07 13:20:45,wire,normal
TX_002697,ACC_0122,ACC_0023,85.33,2023-08-29 10:04:21,online,normal
TX_002698,ACC_0123,ACC_0129,439.52,2023-06-13 11:23:40,online,normal
TX_002699,ACC_0058,ACC_0105,338.41,2023-05-17 20:48:54,online,normal
TX_002700,ACC_0139,ACC_0143,185.48,2023-04-28 03:47:36,wire,normal
TX_002701,ACC_0039,ACC_0113,89.62,2023-06-15 01:10:11,wire,normal
TX_002702,ACC_0010,ACC_0097,131.23,2023-08-31 22:09:24,online,normal
TX_002703,ACC_0125,ACC_0058,230.6,2023-11-20 08:49:54,branch,normal
TX_002704,ACC_0095,ACC_0009,132.41,2023-04-25 12:19:40,online,normal
TX_002705,ACC_0120,ACC_0111,110.74,2023-10-06 08:33:36,wire,normal
TX_002706,ACC_0065,ACC_0017,135.19,2023-03-21 20:20:12,online,normal
TX_002707,ACC_0018,ACC_0040,82.48,2023-11-13 03:33:05,atm,normal
TX_002708,ACC_0047,ACC_0121,36.88,2023-05-19 09:12:31,branch,normal
TX_002709,ACC_0075,ACC_0097,50.83,2023-02-13 04:28:55,branch,normal
TX_002710,ACC_0087,ACC_0149,3241.81,2023-10-10 18:36:30,branch,normal
TX_002711,ACC_0109,ACC_0012,225.41,2023-09-25 12:45:22,branch,normal
TX_002712,ACC_0038,ACC_0059,68.26,2023-09-17 16:42:12,atm,normal
TX_002713,ACC_0004,ACC_0001,30.08,2023-06-28 19:02:30,online,normal
TX_002714,ACC_0035,ACC_0104,265.91,2023-01-03 01:29:00,online,normal
TX_002715,ACC_0079,ACC_0070,385.18,2023-02-15 02:53:58,branch,normal
TX_002716,ACC_0139,ACC_0017,243.69,2023-10-19 05:39:01,atm,normal
TX_002717,ACC_0120,ACC_0136,41.63,2023-08-10 02:34:10,branch,normal
TX_002718,ACC_0143,ACC_0037,96.76,2023-04-14 14:43:15,online,normal
TX_002719,ACC_0027,ACC_0036,725.7,2023-01-16 09:22:40,atm,normal
TX_002720,ACC_0002,ACC_0065,94.12,2023-08-29 06:49:55,online,normal
TX_002721,ACC_0047,ACC_0076,335.37,2023-05-14 23:29:14,atm,normal
TX_002722,ACC_0082,ACC_0141,15.56,2023-12-02 02:05:04,wire,normal
TX_002723,ACC_0087,ACC_0006,168.58,2023-08-22 05:19:31,wire,normal
TX_002724,ACC_0093,ACC_0048,48.89,2023-06-16 01:08:04,online,normal
TX_002725,ACC_0075,ACC_0014,648.81,2023-09-23 15:08:10,wire,normal
TX_002726,ACC_0059,ACC_0128,154.36,2023-10-15 11:44:06,branch,normal
TX_002727,ACC_0014,ACC_0003,172.73,2023-04-13 20:05:41,branch,normal
TX_002728,ACC_0055,ACC_0099,20.16,2023-04-14 09:30:54,branch,normal
TX_002729,ACC_0028,ACC_0066,1164.58,2023-06-04 00:49:35,online,normal
TX_002730,ACC_0126,ACC_0122,58.23,2023-09-17 10:23:24,online,normal
TX_002731,ACC_0065,ACC_0086,62.67,2023-01-29 19:53:40,atm,normal
TX_002732,ACC_0062,ACC_0080,312.56,2023-05-17 08:39:19,wire,normal
TX_002733,ACC_0037,ACC_0099,262.57,2023-12-15 14:43:46,online,normal
TX_002734,ACC_0104,ACC_0073,128.44,2023-08-08 07:06:38,branch,normal
TX_002735,ACC_0082,ACC_0069,250.76,2023-09-29 05:35:42,wire,normal
TX_002736,ACC_0033,ACC_0135,967.61,2023-03-29 13:07:01,online,normal
TX_002737,ACC_0015,ACC_0132,162.53,2023-09-04 00:38:14,branch,normal
TX_002738,ACC_0067,ACC_0016,1413.56,2023-06-27 22:30:41,online,normal
TX_002739,ACC_0037,ACC_0146,141.25,2023-11-01 19:19:35,branch,normal
TX_002740,ACC_0122,ACC_0120,204.12,2023-06-23 18:04:29,branch,normal
TX_002741,ACC_0115,ACC_0001,376.26,2023-09-16 03:56:50,atm,normal
TX_002742,ACC_0034,ACC_0088,185.33,2023-10-27 23:40:40,wire,normal
TX_002743,ACC_0025,ACC_0035,52.82,2023-08-14 14:44:01,wire,normal
TX_002744,ACC_0008,ACC_0098,837.43,2023-01-31 01:09:12,online,normal
TX_002745,ACC_0125,ACC_0087,344.03,2023-05-28 13:11:38,online,normal
TX_002746,ACC_0028,ACC_0036,112.81,2023-03-31 22:42:29,online,normal
TX_002747,ACC_0010,ACC_0017,19.16,2023-07-27 14:55:15,wire,normal
TX_002748,ACC_0036,ACC_0079,73.92,2023-03-17 05:58:38,online,normal
TX_002749,ACC_0037,ACC_0119,54.03,2023-12-07 01:38:27,online,normal
TX_002750,ACC_0097,ACC_0044,62.88,2023-06-02 02:09:34,online,normal
TX_002751,ACC_0071,ACC_0145,150.25,2023-10-31 07:20:02,branch,normal
TX_002752,ACC_0095,ACC_0006,160.01,2023-05-20 04:55:20,online,normal
TX_002753,ACC_0096,ACC_0075,64.24,2023-03-28 05:38:33,branch,normal
TX_002754,ACC_0150,ACC_0083,136.88,2023-12-13 10:07:54,wire,normal
TX_002755,ACC_0121,ACC_0090,212.43,2023-02-24 07:00:34,online,normal
TX_002756,ACC_0143,ACC_0033,267.54,2023-06-08 00:02:23,online,normal
TX_002757,ACC_0073,ACC_0076,595.08,2023-04-18 14:29:18,atm,normal
TX_002758,ACC_0123,ACC_0038,47.67,2023-06-15 21:56:30,online,normal
TX_002759,ACC_0137,ACC_0068,79.72,2023-10-25 19:49:49,wire,normal
TX_002760,ACC_0126,ACC_0057,62.42,2023-04-28 03:55:51,online,normal
TX_002761,ACC_0100,ACC_0146,299.22,2023-02-13 19:14:23,online,normal
TX_002762,ACC_0108,ACC_0140,21.04,2023-11-05 12:56:57,wire,normal
TX_002763,ACC_0089,ACC_0060,85.23,2023-07-26 01:50:12,online,normal
TX_002764,ACC_0087,ACC_0089,75.13,2023-11-04 21:50:30,atm,normal
TX_002765,ACC_0054,ACC_0087,112.31,2023-03-22 14:31:46,online,normal
TX_002766,ACC_0022,ACC_0107,230.58,2023-12-18 05:30:16,online,normal
TX_002767,ACC_0012,ACC_0119,160.5,2023-01-24 19:03:23,online,normal
TX_002768,ACC_0077,ACC_0116,748.02,2023-10-10 15:13:12,online,normal
TX_002769,ACC_0034,ACC_0147,136.95,2023-06-02 04:08:20,online,normal
TX_002770,ACC_0032,ACC_0124,358.64,2023-05-16 03:56:47,online,normal
TX_002771,ACC_0121,ACC_0115,20.42,2023-05-26 01:03:37,online,normal
TX_002772,ACC_0030,ACC_0126,42.25,2023-08-15 13:58:29,online,normal
TX_002773,ACC_0069,ACC_0134,145.26,2023-02-21 19:33:49,online,normal
TX_002774,ACC_0049,ACC_0002,695.42,2023-02-10 07:47:26,atm,normal
TX_002775,ACC_0084,ACC_0047,110.99,2023-12-19 20:47:51,branch,normal
TX_002776,ACC_0024,ACC_0149,457.37,2023-03-17 06:16:27,online,normal
TX_002777,ACC_0029,ACC_0109,557.59,2023-02-10 05:18:08,wire,normal
TX_002778,ACC_0035,ACC_0063,524.34,2023-03-30 06:13:54,wire,normal
TX_002779,ACC_0144,ACC_0003,34.74,2023-05-26 11:21:33,wire,normal
TX_002780,ACC_0073,ACC_0103,23.56,2023-11-02 13:10:14,wire,normal
TX_002781,ACC_0015,ACC_0036,106.87,2023-12-28 01:15:56,online,normal
TX_002782,ACC_0069,ACC_0034,1557.09,2023-01-05 00:04:26,wire,normal
TX_002783,ACC_0107,ACC_0069,218.06,2023-06-12 16:29:45,atm,normal
TX_002784,ACC_0078,ACC_0062,422.15,2023-09-21 16:15:49,online,normal
TX_002785,ACC_0117,ACC_0149,286.67,2023-08-20 01:14:46,wire,normal
TX_002786,ACC_0057,ACC_0138,73.81,2023-01-22 23:59:36,online,normal
TX_002787,ACC_0047,ACC_0127,61.29,2023-12-18 12:19:04,wire,normal
TX_002788,ACC_0139,ACC_0048,185.15,2023-02-28 19:27:10,online,normal
TX_002789,ACC_0033,ACC_0023,12.13,2023-10-17 00:17:04,online,normal
TX_002790,ACC_0012,ACC_0004,210.24,2023-12-14 22:11:45,online,normal
TX_002791,ACC_0054,ACC_0146,161.54,2023-03-26 07:46:02,branch,normal
TX_002792,ACC_0012,ACC_0027,39.38,2023-12-12 23:49:54,branch,normal
TX_002793,ACC_0001,ACC_0019,26.15,2023-03-15 02:54:00,online,normal
TX_002794,ACC_0091,ACC_0037,204.07,2023-04-11 04:12:04,online,normal
TX_002795,ACC_0048,ACC_0091,63.26,2023-01-23 12:53:49,atm,normal
TX_002796,ACC_0131,ACC_0133,66.95,2023-08-01 17:49:40,online,normal
TX_002797,ACC_0062,ACC_0088,105.7,2023-07-30 23:05:57,wire,normal
TX_002798,ACC_0051,ACC_0105,49.18,2023-01-11 05:46:29,branch,normal
TX_002799,ACC_0125,ACC_0045,22.94,2023-12-20 00:29:43,branch,normal
TX_002800,ACC_0054,ACC_0065,120.71,2023-06-09 03:33:53,online,normal
TX_002801,ACC_0089,ACC_0099,137.51,2023-01-02 06:57:00,wire,normal
TX_002802,ACC_0117,ACC_0005,365.88,2023-08-27 14:25:31,online,normal
TX_002803,ACC_0058,ACC_0113,78.22,2023-04-11 20:13:02,branch,normal
TX_002804,ACC_0059,ACC_0096,47.11,2023-04-13 12:06:05,online,normal
TX_002805,ACC_0003,ACC_0079,194.91,2023-10-12 19:04:27,online,normal
TX_002806,ACC_0060,ACC_0086,158.5,2023-04-24 07:20:04,online,normal
TX_002807,ACC_0148,ACC_0119,452.47,2023-11-08 11:23:03,wire,normal
TX_002808,ACC_0065,ACC_0052,438.07,2023-11-29 03:46:38,branch,normal
TX_002809,ACC_0013,ACC_0004,104.54,2023-05-29 22:15:15,online,normal
TX_002810,ACC_0065,ACC_0031,623.92,2023-08-19 14:42:21,branch,normal
TX_002811,ACC_0142,ACC_0145,961.59,2023-10-09 03:47:16,atm,normal
TX_002812,ACC_0013,ACC_0003,97.22,2023-09-01 12:30:28,atm,normal
TX_002813,ACC_0065,ACC_0043,84.78,2023-02-12 02:43:26,branch,normal
TX_002814,ACC_0001,ACC_0087,496.49,2023-01-20 20:44:30,online,normal
TX_002815,ACC_0074,ACC_0087,2879.86,2023-05-01 17:30:21,online,normal
TX_002816,ACC_0034,ACC_0124,187.33,2023-05-19 03:29:36,online,normal
TX_002817,ACC_0041,ACC_0062,233.76,2023-09-19 10:04:18,online,normal
TX_002818,ACC_0013,ACC_0142,293.89,2023-09-02 23:37:22,online,normal
TX_002819,ACC_0034,ACC_0101,163.0,2023-11-20 13:58:26,branch,normal
TX_002820,ACC_0040,ACC_0041,1203.99,2023-03-03 16:39:34,branch,normal
TX_002821,ACC_0033,ACC_0096,46.82,2023-05-10 16:20:38,atm,normal
TX_002822,ACC_0089,ACC_0024,17.26,2023-11-21 18:59:15,online,normal
TX_002823,ACC_0062,ACC_0084,132.95,2023-01-26 15:04:12,online,normal
TX_002824,ACC_0015,ACC_0100,341.94,2023-10-03 10:30:21,online,normal
TX_002825,ACC_0087,ACC_0081,287.51,2023-01-15 15:23:55,branch,normal
TX_002826,ACC_0087,ACC_0076,11.16,2023-02-22 15:26:05,wire,normal
TX_002827,ACC_0135,ACC_0091,110.3,2023-08-16 08:03:11,online,normal
TX_002828,ACC_0079,ACC_0093,44.45,2023-05-21 22:44:55,online,normal
TX_002829,ACC_0112,ACC_0025,147.29,2023-12-21 07:18:41,atm,normal
TX_002830,ACC_0061,ACC_0062,1030.68,2023-12-16 01:35:16,online,normal
TX_002831,ACC_0004,ACC_0141,32.55,2023-10-10 18:38:37,branch,normal
TX_002832,ACC_0139,ACC_0012,96.94,2023-06-16 06:52:36,wire,normal
TX_002833,ACC_0082,ACC_0025,124.66,2023-09-23 05:07:33,branch,normal
TX_002834,ACC_0040,ACC_0047,692.8,2023-01-11 20:55:45,wire,normal
TX_002835,ACC_0007,ACC_0130,1204.87,2023-07-22 22:56:44,wire,normal
TX_002836,ACC_0002,ACC_0085,1235.63,2023-04-16 10:54:24,branch,normal
TX_002837,ACC_0020,ACC_0082,105.16,2023-03-06 08:26:55,branch,normal
TX_002838,ACC_0128,ACC_0104,357.27,2023-12-17 14:07:15,wire,normal
TX_002839,ACC_0069,ACC_0010,189.93,2023-06-14 14:53:04,wire,normal
TX_002840,ACC_0038,ACC_0044,20.09,2023-10-17 21:26:05,branch,normal
TX_002841,ACC_0098,ACC_0049,23.5,2023-03-22 14:43:54,branch,normal
TX_002842,ACC_0021,ACC_0009,46.86,2023-04-05 22:07:32,wire,normal
TX_002843,ACC_0029,ACC_0012,65.76,2023-12-18 07:49:21,online,normal
TX_002844,ACC_0077,ACC_0121,48.62,2023-09-01 11:29:00,branch,normal
TX_002845,ACC_0086,ACC_0016,89.61,2023-10-31 18:27:05,branch,normal
TX_002846,ACC_0053,ACC_0124,42.62,2023-09-11 05:28:40,online,normal
TX_002847,ACC_0054,ACC_0090,118.27,2023-08-01 10:07:12,online,normal
TX_002848,ACC_0075,ACC_0098,34.84,2023-06-09 06:34:48,online,normal
TX_002849,ACC_0018,ACC_0057,302.2,2023-09-25 17:57:11,online,normal
TX_002850,ACC_0058,ACC_0112,136.27,2023-07-12 11:44:17,branch,normal
TX_002851,ACC_0101,ACC_0076,39.83,2023-10-29 13:15:02,branch,normal
TX_002852,ACC_0046,ACC_0141,70.73,2023-12-30 19:20:04,online,normal
TX_002853,ACC_0045,ACC_0147,259.39,2023-01-29 10:24:12,branch,normal
TX_002854,ACC_0012,ACC_0099,4.38,2023-06-19 13:22:01,branch,normal
TX_002855,ACC_0140,ACC_0027,255.0,2023-01-27 19:12:55,branch,normal
TX_002856,ACC_0007,ACC_0013,35.25,2023-01-24 12:31:41,atm,normal
TX_002857,ACC_0065,ACC_0131,148.31,2023-07-25 12:24:42,atm,normal
