user_id,order_date,product_category,revenue
U_03312,2025-10-08,Grocery,167.7
U_03312,2025-10-22,Grocery,104.58
U_03313,2025-07-11,Books,43.06
U_03313,2025-07-20,Books,38.85
U_03313,2025-08-24,Books,13.4
U_03313,2025-08-25,Books,81.67
U_03313,2025-12-24,Sports,14.29
U_03314,2025-11-20,Electronics,5.94
U_03315,2025-08-17,Fashion,32.74
U_03315,2025-08-31,Fashion,12.98
U_03316,2025-07-27,Fashion,57.54
U_03316,2025-08-16,Fashion,13.91
U_03317,2025-07-12,Fashion,48.29
U_03317,2025-07-31,Fashion,103.46
U_03317,2025-10-16,Fashion,45.15
U_03319,2025-08-11,Home,17.16
U_03319,2025-09-15,Home,36.74
U_03319,2025-12-19,Home,18.02
U_03320,2025-10-18,Grocery,38.76
U_03321,2025-08-14,Beauty,23.35
U_03322,2025-08-18,Fashion,194.65
U_03322,2025-10-13,Fashion,78.72
U_03322,2025-12-16,Fashion,66.04
U_03323,2025-09-06,Fashion,23.09
U_03324,2025-09-09,Home,52.0
U_03324,2025-10-21,Home,21.66
U_03326,2025-09-07,Beauty,18.42
U_03328,2025-07-14,Sports,35.93
U_03328,2025-10-24,Toys,10.23
U_03329,2025-10-20,Grocery,76.88
U_03329,2025-10-24,Toys,137.69
U_03331,2025-08-15,Fashion,34.26
U_03331,2025-08-23,Fashion,12.74
U_03331,2025-12-28,Fashion,29.62
U_03332,2025-09-04,Beauty,37.73
U_03332,2025-10-06,Sports,19.86
U_03332,2025-11-26,Home,68.91
U_03332,2025-12-10,Books,35.83
U_03333,2025-07-26,Electronics,32.18
U_03333,2025-11-13,Electronics,38.21
U_03333,2025-12-26,Electronics,21.07
U_03334,2025-08-15,Books,83.7
U_03334,2025-09-08,Sports,161.46
U_03335,2025-07-07,Books,29.84
U_03335,2025-08-08,Books,122.74
U_03335,2025-08-25,Books,73.42
U_03335,2025-11-04,Books,132.1
U_03335,2025-11-22,Books,64.75
U_03335,2025-12-10,Books,23.06
U_03335,2025-12-26,Books,150.07
U_03336,2025-07-07,Sports,34.01
U_03336,2025-07-30,Sports,43.49
U_03337,2025-07-17,Beauty,28.97
U_03337,2025-07-20,Home,21.5
U_03337,2025-09-20,Beauty,25.77
U_03338,2025-09-13,Sports,18.22
U_03339,2025-07-21,Fashion,40.67
U_03339,2025-07-22,Toys,44.68
U_03339,2025-07-26,Fashion,33.53
U_03339,2025-08-03,Toys,6.65
U_03339,2025-09-10,Fashion,39.99
U_03339,2025-11-02,Toys,46.77
U_03339,2025-12-06,Fashion,29.74
U_03340,2025-07-15,Grocery,83.82
U_03340,2025-07-30,Grocery,35.52
U_03340,2025-08-20,Electronics,94.28
U_03340,2025-09-29,Electronics,30.21
U_03340,2025-10-05,Electronics,74.0
U_03340,2025-12-25,Grocery,100.21
U_03342,2025-09-30,Electronics,42.03
U_03342,2025-12-08,Electronics,33.51
U_03342,2025-12-25,Electronics,128.87
U_03343,2025-07-15,Books,137.63
U_03343,2025-09-08,Books,40.83
U_03344,2025-09-08,Beauty,62.89
U_03344,2025-10-12,Beauty,46.33
U_03344,2025-10-25,Electronics,40.61
U_03344,2025-11-17,Books,112.61
U_03344,2025-11-24,Books,67.6
U_03345,2025-07-26,Fashion,79.7
U_03345,2025-08-30,Fashion,137.44
U_03345,2025-09-04,Fashion,67.24
U_03345,2025-09-08,Fashion,118.76
U_03345,2025-10-15,Toys,138.54
U_03345,2025-10-26,Toys,16.92
U_03345,2025-12-08,Fashion,187.45
U_03345,2025-12-21,Fashion,196.2
U_03345,2025-12-25,Fashion,58.49
U_03346,2025-07-18,Home,51.5
U_03346,2025-07-26,Home,30.57
U_03346,2025-07-29,Fashion,48.81
U_03346,2025-09-02,Books,63.58
U_03346,2025-09-10,Home,20.61
U_03346,2025-09-29,Home,108.36
U_03346,2025-10-01,Home,19.45
U_03346,2025-10-27,Sports,28.03
U_03346,2025-11-30,Home,41.39
U_03346,2025-12-11,Home,91.54
U_03347,2025-07-23,Toys,50.6
U_03350,2025-12-23,Toys,67.14
U_03352,2025-07-05,Fashion,25.3
U_03352,2025-07-15,Home,146.05
U_03352,2025-07-17,Home,59.61
U_03352,2025-08-10,Home,65.94
U_03352,2025-10-03,Home,59.12
U_03352,2025-11-24,Home,110.8
U_03353,2025-09-28,Books,6.15
U_03354,2025-09-01,Home,17.62
U_03355,2025-08-03,Sports,45.18
U_03355,2025-10-04,Sports,19.98
U_03355,2025-10-10,Sports,34.73
U_03355,2025-10-24,Sports,26.81
U_03356,2025-08-29,Home,9.92
U_03356,2025-09-12,Home,58.08
U_03357,2025-08-04,Fashion,17.08
U_03358,2025-09-05,Sports,12.26
U_03358,2025-09-16,Sports,50.5
U_03359,2025-09-20,Toys,72.14
U_03359,2025-10-14,Grocery,109.87
U_03360,2025-07-26,Home,11.42
U_03360,2025-08-12,Beauty,34.93
U_03360,2025-08-18,Beauty,34.44
U_03360,2025-09-01,Beauty,8.19
U_03360,2025-09-21,Fashion,40.93
U_03363,2025-09-12,Books,27.93
U_03363,2025-10-10,Books,23.8
U_03363,2025-12-06,Books,12.93
U_03364,2025-08-04,Beauty,23.29
U_03364,2025-08-17,Beauty,18.67
U_03365,2025-07-10,Toys,25.67
U_03365,2025-07-24,Fashion,51.05
U_03365,2025-08-25,Books,44.1
U_03365,2025-11-08,Books,67.27
U_03366,2025-08-15,Books,34.4
U_03366,2025-10-22,Books,22.76
U_03367,2025-07-09,Sports,46.72
U_03367,2025-08-04,Books,46.19
U_03367,2025-08-22,Sports,22.6
U_03367,2025-09-05,Beauty,26.73
U_03367,2025-10-11,Sports,23.86
U_03367,2025-10-12,Sports,40.42
U_03367,2025-10-24,Sports,22.92
U_03368,2025-09-09,Electronics,49.28
U_03369,2025-08-25,Grocery,36.86
U_03370,2025-09-18,Fashion,79.99
U_03370,2025-10-31,Fashion,15.76
U_03370,2025-12-05,Fashion,64.79
U_03372,2025-09-04,Home,36.9
U_03372,2025-09-12,Home,60.37
U_03373,2025-07-11,Fashion,183.62
U_03373,2025-08-20,Fashion,142.14
U_03373,2025-08-30,Fashion,173.06
U_03373,2025-09-18,Fashion,139.6
U_03373,2025-09-28,Fashion,54.68
U_03373,2025-10-08,Fashion,117.87
U_03373,2025-10-21,Toys,60.76
U_03373,2025-10-28,Fashion,70.38
U_03373,2025-11-09,Books,93.61
U_03373,2025-11-19,Toys,145.42
U_03373,2025-12-19,Fashion,60.2
U_03375,2025-09-25,Electronics,19.05
U_03375,2025-11-12,Electronics,57.33
U_03376,2025-07-13,Sports,119.28
U_03376,2025-07-23,Sports,54.7
U_03376,2025-07-31,Electronics,64.9
U_03376,2025-08-21,Home,24.12
U_03376,2025-09-01,Sports,112.04
U_03376,2025-11-16,Sports,38.84
U_03376,2025-11-26,Fashion,33.74
U_03376,2025-11-29,Fashion,119.73
U_03376,2025-12-02,Fashion,14.95
U_03378,2025-08-01,Grocery,46.97
U_03379,2025-07-05,Books,310.06
U_03379,2025-07-20,Books,139.46
U_03379,2025-07-24,Books,118.82
U_03379,2025-09-14,Books,42.47
U_03379,2025-10-06,Books,110.51
U_03381,2025-09-13,Home,56.77
U_03382,2025-07-24,Books,39.05
U_03382,2025-09-12,Books,53.35
U_03382,2025-09-16,Books,50.0
U_03382,2025-09-23,Books,41.2
U_03382,2025-11-30,Books,34.04
U_03382,2025-12-13,Books,75.53
U_03383,2025-08-23,Grocery,13.04
U_03385,2025-07-15,Home,52.59
U_03385,2025-07-22,Home,33.24
U_03385,2025-09-25,Home,51.98
U_03385,2025-10-11,Fashion,60.4
U_03385,2025-11-27,Beauty,12.07
U_03385,2025-12-11,Home,20.89
U_03385,2025-12-17,Home,24.03
U_03385,2025-12-21,Home,126.34
U_03385,2025-12-24,Home,31.19
U_03385,2025-12-28,Home,24.47
U_03385,2025-12-29,Home,81.43
U_03386,2025-07-12,Sports,11.69
U_03386,2025-09-22,Beauty,8.92
U_03387,2025-12-15,Toys,26.09
U_03388,2025-10-18,Books,65.61
U_03388,2025-12-16,Toys,12.21
U_03389,2025-07-18,Beauty,79.22
U_03389,2025-07-20,Beauty,109.92
U_03389,2025-08-13,Beauty,62.92
U_03389,2025-08-22,Beauty,37.54
U_03389,2025-08-23,Beauty,104.45
U_03389,2025-09-03,Beauty,51.63
U_03389,2025-09-20,Beauty,41.91
U_03389,2025-09-27,Beauty,278.03
U_03389,2025-11-07,Beauty,22.17
U_03389,2025-11-27,Beauty,42.83
U_03389,2025-12-03,Beauty,109.02
U_03389,2025-12-22,Beauty,92.84
U_03389,2025-12-24,Beauty,101.31
U_03390,2025-07-29,Books,12.16
U_03392,2025-09-27,Grocery,38.94
U_03393,2025-10-08,Beauty,151.78
U_03394,2025-07-14,Books,19.21
U_03394,2025-07-23,Books,42.67
U_03394,2025-08-29,Beauty,77.82
U_03394,2025-09-23,Books,59.15
U_03394,2025-11-27,Books,90.47
U_03395,2025-07-08,Fashion,61.2
U_03395,2025-10-03,Toys,33.44
U_03395,2025-10-10,Home,43.6
U_03396,2025-07-13,Grocery,30.72
U_03396,2025-07-25,Grocery,16.72
U_03397,2025-09-03,Books,39.28
U_03398,2025-07-28,Grocery,88.47
U_03398,2025-09-05,Home,74.43
U_03398,2025-09-19,Grocery,76.12
U_03399,2025-08-30,Home,21.23
U_03399,2025-09-20,Home,15.83
U_03400,2025-08-20,Grocery,47.85
U_03400,2025-09-16,Beauty,41.1
U_03400,2025-09-26,Beauty,15.78
U_03400,2025-11-17,Toys,27.44
U_03401,2025-08-29,Electronics,128.44
U_03401,2025-12-04,Electronics,27.77
U_03401,2025-12-23,Electronics,85.94
U_03402,2025-07-05,Grocery,192.12
U_03402,2025-07-16,Sports,64.24
U_03402,2025-07-29,Fashion,161.11
U_03402,2025-08-01,Books,165.96
U_03402,2025-08-03,Toys,42.75
U_03402,2025-08-04,Grocery,34.67
U_03402,2025-08-13,Grocery,66.8
U_03402,2025-08-23,Toys,92.22
U_03402,2025-09-07,Books,101.59
U_03402,2025-09-11,Grocery,204.85
U_03402,2025-09-27,Grocery,58.96
U_03402,2025-09-28,Home,68.33
U_03402,2025-10-05,Grocery,17.28
U_03402,2025-10-22,Grocery,156.57
U_03402,2025-10-26,Grocery,78.74
U_03402,2025-10-28,Grocery,42.12
U_03402,2025-10-31,Grocery,44.98
U_03402,2025-11-10,Grocery,54.42
U_03402,2025-12-23,Grocery,42.18
U_03403,2025-08-12,Electronics,58.59
U_03403,2025-10-08,Electronics,64.7
U_03403,2025-10-17,Electronics,70.38
U_03403,2025-11-22,Electronics,18.47
U_03403,2025-11-24,Electronics,74.16
U_03403,2025-11-25,Electronics,37.02
U_03404,2025-07-06,Toys,48.78
U_03404,2025-08-02,Fashion,41.5
U_03405,2025-12-27,Home,40.59
U_03406,2025-07-13,Sports,100.96
U_03406,2025-07-27,Sports,104.93
U_03406,2025-08-25,Sports,69.47
U_03406,2025-09-17,Sports,85.61
U_03406,2025-09-21,Sports,46.32
U_03406,2025-11-14,Sports,51.69
U_03406,2025-12-14,Home,67.01
U_03407,2025-10-05,Grocery,23.39
U_03408,2025-08-05,Home,133.39
U_03410,2025-07-08,Beauty,49.96
U_03410,2025-07-16,Beauty,32.63
U_03410,2025-07-18,Beauty,22.87
U_03410,2025-09-17,Beauty,87.14
U_03410,2025-11-28,Beauty,50.51
U_03411,2025-11-25,Beauty,29.09
U_03412,2025-07-17,Home,44.54
U_03412,2025-11-29,Home,90.08
U_03413,2025-09-09,Fashion,57.75
U_03415,2025-08-02,Fashion,56.82
U_03416,2025-10-02,Fashion,14.99
U_03417,2025-08-19,Beauty,110.53
U_03417,2025-08-27,Beauty,82.61
U_03417,2025-09-02,Beauty,54.48
U_03417,2025-09-03,Home,77.02
U_03417,2025-11-23,Sports,43.04
U_03417,2025-12-02,Beauty,158.37
U_03417,2025-12-08,Beauty,54.78
U_03418,2025-11-21,Grocery,17.45
U_03419,2025-08-26,Home,122.94
U_03419,2025-09-22,Electronics,66.86
U_03419,2025-12-06,Home,55.07
U_03420,2025-07-13,Grocery,66.89
U_03420,2025-10-29,Grocery,16.99
U_03420,2025-11-16,Toys,11.63
U_03422,2025-07-23,Grocery,57.03
U_03422,2025-07-28,Grocery,13.85
U_03424,2025-07-19,Home,46.66
U_03424,2025-09-02,Toys,34.47
U_03425,2025-07-27,Grocery,24.35
U_03425,2025-10-18,Books,26.14
U_03425,2025-12-14,Books,36.31
U_03426,2025-09-24,Toys,56.34
U_03427,2025-07-12,Books,10.93
U_03427,2025-09-29,Books,34.44
U_03428,2025-07-08,Home,31.54
U_03428,2025-08-14,Grocery,16.19
U_03428,2025-12-07,Books,76.53
U_03429,2025-07-04,Fashion,8.39
U_03429,2025-09-03,Fashion,22.71
U_03429,2025-09-22,Sports,23.36
U_03429,2025-10-09,Grocery,42.14
U_03429,2025-12-02,Fashion,35.37
U_03429,2025-12-09,Grocery,28.27
U_03432,2025-07-20,Grocery,46.88
U_03432,2025-09-19,Home,17.68
U_03432,2025-10-26,Grocery,17.2
U_03433,2025-09-06,Home,28.01
U_03433,2025-09-19,Home,23.12
U_03433,2025-09-24,Home,51.93
U_03433,2025-12-18,Home,10.85
U_03434,2025-08-12,Home,111.12
U_03434,2025-09-07,Beauty,9.04
U_03434,2025-09-16,Beauty,21.54
U_03435,2025-10-10,Grocery,64.03
U_03436,2025-09-12,Sports,59.75
U_03436,2025-09-17,Grocery,54.68
U_03436,2025-09-24,Sports,41.17
U_03436,2025-10-01,Sports,80.54
U_03436,2025-11-05,Fashion,19.48
U_03436,2025-11-24,Sports,106.15
U_03436,2025-12-25,Sports,23.1
U_03437,2025-08-21,Electronics,22.71
U_03438,2025-07-13,Home,141.96
U_03438,2025-08-04,Home,53.51
U_03438,2025-10-14,Home,24.13
U_03438,2025-11-17,Home,35.89
U_03438,2025-12-09,Home,183.82
U_03438,2025-12-27,Home,42.07
U_03439,2025-08-24,Grocery,56.62
U_03440,2025-12-27,Books,60.9
U_03441,2025-08-15,Beauty,27.17
U_03444,2025-07-05,Books,13.9
U_03444,2025-08-17,Toys,98.83
U_03444,2025-09-12,Toys,80.79
U_03445,2025-09-21,Electronics,18.78
U_03446,2025-08-04,Toys,43.41
U_03446,2025-08-14,Books,36.26
U_03446,2025-09-28,Home,29.46
U_03446,2025-10-04,Toys,38.06
U_03447,2025-08-17,Electronics,31.32
U_03447,2025-09-06,Electronics,22.19
U_03448,2025-10-23,Sports,107.32
U_03448,2025-12-15,Sports,63.29
U_03449,2025-08-03,Fashion,27.07
U_03449,2025-11-16,Fashion,27.09
U_03450,2025-08-10,Beauty,41.45
U_03450,2025-09-30,Beauty,66.77
U_03450,2025-11-20,Fashion,26.46
U_03450,2025-12-29,Beauty,114.25
U_03451,2025-07-11,Beauty,59.61
U_03451,2025-08-04,Beauty,22.75
U_03451,2025-11-02,Beauty,109.29
U_03452,2025-10-04,Sports,17.08
U_03452,2025-10-21,Home,17.9
U_03452,2025-10-22,Home,33.34
U_03452,2025-10-28,Sports,40.58
U_03452,2025-11-30,Sports,39.23
U_03453,2025-10-06,Electronics,11.06
U_03453,2025-10-19,Electronics,15.36
U_03454,2025-12-06,Grocery,29.42
U_03457,2025-07-18,Home,25.94
U_03457,2025-10-03,Books,37.69
U_03457,2025-10-11,Beauty,43.3
U_03463,2025-07-14,Sports,62.04
U_03463,2025-07-20,Sports,121.77
U_03463,2025-07-25,Electronics,77.44
U_03463,2025-07-27,Books,21.02
U_03463,2025-10-28,Grocery,17.64
U_03464,2025-07-24,Fashion,74.45
U_03464,2025-12-10,Sports,15.1
U_03467,2025-12-07,Toys,24.79
U_03468,2025-07-22,Toys,103.71
U_03468,2025-09-02,Toys,14.28
U_03468,2025-09-14,Toys,30.03
U_03469,2025-08-14,Books,113.35
U_03469,2025-08-26,Books,50.32
U_03469,2025-10-03,Books,56.58
U_03469,2025-11-06,Beauty,44.61
U_03470,2025-07-19,Beauty,10.92
U_03471,2025-08-06,Fashion,130.95
U_03471,2025-09-03,Sports,66.86
U_03471,2025-09-16,Fashion,66.11
U_03472,2025-09-17,Grocery,38.93
U_03473,2025-07-04,Beauty,32.03
U_03473,2025-08-27,Beauty,26.31
U_03474,2025-08-08,Electronics,93.02
U_03474,2025-09-13,Fashion,32.89
U_03474,2025-09-25,Beauty,17.7
U_03475,2025-08-02,Fashion,152.71
U_03475,2025-09-25,Fashion,9.3
U_03476,2025-10-01,Toys,21.71
U_03476,2025-11-16,Sports,61.72
U_03476,2025-11-30,Sports,98.57
U_03476,2025-12-24,Books,74.03
U_03476,2025-12-26,Sports,53.92
U_03477,2025-07-12,Grocery,96.32
U_03477,2025-07-26,Grocery,112.66
U_03477,2025-08-21,Grocery,155.3
U_03478,2025-07-04,Electronics,272.15
U_03478,2025-08-17,Sports,38.3
U_03478,2025-09-20,Electronics,94.15
U_03478,2025-09-23,Electronics,32.56
U_03478,2025-09-29,Electronics,224.12
U_03478,2025-11-10,Books,36.55
U_03478,2025-11-20,Electronics,84.45
U_03478,2025-12-04,Electronics,23.27
U_03478,2025-12-23,Electronics,114.52
U_03478,2025-12-24,Home,64.66
U_03479,2025-08-06,Beauty,21.65
U_03479,2025-09-24,Fashion,31.41
U_03480,2025-07-24,Electronics,10.24
U_03481,2025-07-30,Sports,22.93
U_03481,2025-08-21,Sports,43.27
U_03481,2025-08-24,Toys,180.65
U_03481,2025-10-22,Sports,92.76
U_03481,2025-11-08,Toys,71.58
U_03481,2025-11-12,Sports,46.89
U_03481,2025-12-10,Sports,27.24
U_03482,2025-09-08,Books,42.17
U_03482,2025-10-21,Home,35.46
U_03482,2025-11-05,Electronics,18.01
U_03484,2025-08-14,Sports,200.07
U_03484,2025-08-18,Sports,234.66
U_03484,2025-08-19,Fashion,46.52
U_03484,2025-10-08,Sports,43.0
U_03484,2025-10-27,Sports,92.94
U_03484,2025-11-06,Electronics,62.12
U_03487,2025-09-03,Sports,110.43
U_03487,2025-09-11,Home,162.4
U_03487,2025-10-11,Toys,74.09
U_03487,2025-10-14,Toys,43.21
U_03487,2025-11-10,Toys,37.34
U_03487,2025-12-01,Sports,65.0
U_03488,2025-08-31,Toys,42.7
U_03488,2025-10-17,Toys,19.5
U_03490,2025-07-18,Toys,55.85
U_03490,2025-12-15,Toys,75.54
U_03492,2025-07-09,Sports,138.03
U_03492,2025-07-24,Toys,12.19
U_03492,2025-07-28,Toys,30.17
U_03492,2025-10-15,Toys,161.85
U_03492,2025-10-25,Toys,87.34
U_03492,2025-10-30,Sports,68.65
U_03492,2025-11-13,Toys,50.21
U_03492,2025-11-28,Toys,395.04
U_03492,2025-12-01,Beauty,178.82
U_03495,2025-10-31,Toys,41.79
U_03495,2025-12-05,Toys,117.08
U_03496,2025-07-13,Fashion,25.63
U_03496,2025-07-21,Books,31.68
U_03496,2025-08-14,Grocery,30.68
U_03496,2025-09-04,Home,47.24
U_03497,2025-07-07,Grocery,189.65
U_03497,2025-07-20,Grocery,96.45
U_03497,2025-09-12,Grocery,157.98
U_03497,2025-10-10,Grocery,99.25
U_03497,2025-10-13,Grocery,30.25
U_03497,2025-10-26,Grocery,99.73
U_03497,2025-11-07,Grocery,187.56
U_03497,2025-11-15,Grocery,104.56
U_03497,2025-12-04,Grocery,41.53
U_03497,2025-12-19,Grocery,71.83
U_03498,2025-10-19,Sports,13.55
U_03498,2025-12-19,Sports,27.64
U_03499,2025-07-15,Sports,88.39
U_03499,2025-08-24,Sports,122.05
U_03499,2025-10-02,Sports,38.46
U_03499,2025-10-06,Sports,47.98
U_03500,2025-10-02,Fashion,53.82
U_03501,2025-10-18,Books,60.85
U_03501,2025-11-01,Books,132.1
U_03501,2025-11-25,Books,31.53
U_03501,2025-11-27,Books,20.51
U_03504,2025-11-21,Electronics,39.21
U_03504,2025-11-25,Electronics,9.23
U_03508,2025-07-07,Home,26.45
U_03510,2025-07-04,Beauty,30.56
U_03510,2025-08-17,Home,101.2
U_03510,2025-09-06,Fashion,39.41
U_03511,2025-08-29,Electronics,34.19
U_03511,2025-10-03,Electronics,21.87
U_03513,2025-07-15,Home,54.25
U_03513,2025-07-29,Toys,16.19
U_03513,2025-08-17,Toys,42.13
U_03513,2025-11-10,Beauty,23.65
U_03513,2025-11-19,Fashion,34.07
U_03516,2025-07-18,Grocery,41.93
U_03516,2025-08-04,Electronics,66.78
U_03516,2025-09-08,Electronics,55.35
U_03516,2025-09-15,Electronics,36.19
U_03516,2025-09-28,Electronics,32.61
U_03516,2025-10-28,Electronics,51.46
U_03516,2025-11-08,Electronics,55.3
U_03516,2025-11-27,Fashion,40.46
U_03516,2025-12-04,Electronics,108.16
U_03516,2025-12-09,Fashion,40.57
U_03517,2025-08-02,Sports,29.92
U_03517,2025-11-03,Sports,30.15
U_03518,2025-07-26,Toys,67.19
U_03518,2025-08-01,Home,132.87
U_03518,2025-08-11,Home,52.67
U_03519,2025-07-06,Fashion,24.5
U_03519,2025-08-06,Fashion,29.18
U_03519,2025-11-01,Fashion,73.41
U_03519,2025-12-20,Fashion,27.76
U_03520,2025-07-11,Books,17.63
U_03520,2025-09-14,Books,11.09
U_03523,2025-08-23,Books,13.0
U_03523,2025-11-22,Beauty,41.81
U_03523,2025-11-23,Books,32.26
U_03524,2025-10-04,Sports,87.98
U_03524,2025-11-02,Home,79.29
U_03525,2025-08-25,Beauty,103.46
U_03525,2025-09-04,Home,29.21
U_03525,2025-09-09,Home,118.89
U_03525,2025-09-13,Home,18.53
U_03525,2025-10-05,Home,70.48
U_03525,2025-10-21,Home,62.26
U_03525,2025-11-30,Grocery,97.49
U_03526,2025-07-27,Books,16.57
U_03526,2025-10-13,Grocery,44.21
U_03526,2025-10-22,Grocery,20.56
U_03526,2025-11-12,Books,11.59
U_03527,2025-08-27,Grocery,28.44
U_03528,2025-09-17,Books,46.48
U_03529,2025-12-27,Books,27.86
U_03530,2025-07-28,Beauty,102.36
U_03530,2025-09-12,Beauty,99.23
U_03530,2025-12-07,Beauty,42.16
U_03530,2025-12-29,Beauty,32.65
U_03531,2025-07-10,Toys,116.66
U_03531,2025-08-10,Sports,241.85
U_03531,2025-09-06,Home,26.19
U_03533,2025-08-22,Electronics,17.65
U_03533,2025-10-24,Beauty,27.02
U_03533,2025-12-08,Beauty,83.67
U_03535,2025-07-10,Toys,132.15
U_03535,2025-08-12,Toys,137.27
U_03535,2025-10-21,Home,180.24
U_03536,2025-07-12,Sports,16.21
U_03536,2025-07-26,Home,44.0
U_03536,2025-11-21,Fashion,76.6
U_03536,2025-12-30,Fashion,24.81
U_03538,2025-08-11,Grocery,43.96
U_03538,2025-08-29,Grocery,16.55
U_03538,2025-09-09,Grocery,26.08
U_03538,2025-09-25,Grocery,7.47
U_03538,2025-11-06,Fashion,41.68
U_03540,2025-08-02,Grocery,76.7
U_03540,2025-10-04,Grocery,31.06
U_03542,2025-07-11,Beauty,33.96
U_03543,2025-07-04,Books,87.45
U_03543,2025-10-09,Books,91.66
U_03543,2025-10-23,Books,105.64
U_03543,2025-12-16,Books,44.8
U_03544,2025-10-02,Beauty,33.04
U_03545,2025-08-09,Beauty,13.31
U_03545,2025-12-14,Sports,30.59
U_03547,2025-07-04,Grocery,292.31
U_03547,2025-08-15,Grocery,126.55
U_03547,2025-08-17,Grocery,177.61
U_03547,2025-08-22,Toys,148.23
U_03547,2025-10-19,Beauty,95.85
U_03548,2025-08-05,Home,73.91
U_03548,2025-08-09,Home,19.93
U_03548,2025-09-02,Home,117.97
U_03550,2025-07-14,Electronics,22.15
U_03550,2025-11-02,Books,233.1
U_03551,2025-10-20,Home,132.66
U_03551,2025-11-23,Home,27.75
U_03553,2025-09-16,Beauty,53.06
U_03553,2025-11-24,Home,24.58
U_03554,2025-08-05,Beauty,17.92
U_03554,2025-10-11,Beauty,13.91
U_03554,2025-10-24,Beauty,62.71
U_03554,2025-11-22,Home,78.69
U_03554,2025-12-18,Beauty,35.98
U_03554,2025-12-23,Electronics,20.97
U_03556,2025-07-06,Home,36.2
U_03559,2025-07-13,Home,19.98
U_03559,2025-07-18,Beauty,15.88
U_03559,2025-10-15,Home,15.19
U_03561,2025-11-11,Sports,33.39
U_03561,2025-12-17,Sports,79.34
U_03562,2025-12-08,Electronics,45.51
U_03563,2025-08-01,Grocery,41.57
U_03564,2025-08-06,Books,39.07
U_03565,2025-07-15,Electronics,30.89
U_03565,2025-08-12,Books,100.41
U_03565,2025-08-15,Books,91.11
U_03565,2025-08-19,Books,123.33
U_03565,2025-09-14,Beauty,15.61
U_03565,2025-09-24,Beauty,54.02
U_03565,2025-12-10,Books,94.74
U_03565,2025-12-29,Grocery,116.96
U_03567,2025-09-23,Fashion,93.11
U_03568,2025-10-26,Beauty,55.87
U_03568,2025-11-16,Toys,65.91
U_03571,2025-07-11,Fashion,77.85
U_03571,2025-08-18,Fashion,206.21
U_03571,2025-11-01,Fashion,18.78
U_03571,2025-12-15,Beauty,87.83
U_03572,2025-08-07,Grocery,51.67
U_03572,2025-09-12,Beauty,68.15
U_03572,2025-10-08,Grocery,86.18
U_03572,2025-10-22,Grocery,77.46
U_03572,2025-11-14,Fashion,50.58
U_03572,2025-12-25,Grocery,24.33
U_03573,2025-09-15,Toys,33.45
U_03573,2025-11-11,Toys,54.56
U_03574,2025-07-06,Grocery,21.94
U_03575,2025-08-18,Grocery,67.89
U_03577,2025-07-12,Toys,139.04
U_03577,2025-09-26,Toys,114.2
U_03578,2025-08-24,Home,76.89
U_03581,2025-08-08,Grocery,16.95
U_03581,2025-09-09,Beauty,38.17
U_03583,2025-07-09,Beauty,42.06
U_03583,2025-10-15,Beauty,21.18
U_03584,2025-09-12,Home,53.74
U_03584,2025-10-11,Grocery,46.88
U_03587,2025-07-22,Home,30.14
U_03587,2025-08-05,Sports,38.72
U_03588,2025-07-11,Grocery,17.85
U_03588,2025-07-16,Grocery,41.08
U_03588,2025-07-22,Home,175.13
U_03588,2025-09-04,Grocery,155.27
U_03590,2025-10-31,Toys,41.69
U_03591,2025-09-04,Toys,21.54
U_03591,2025-10-08,Beauty,20.49
U_03591,2025-10-25,Beauty,22.58
U_03592,2025-07-13,Beauty,259.86
U_03592,2025-07-14,Books,39.92
U_03592,2025-07-17,Electronics,22.81
U_03592,2025-08-06,Home,87.14
U_03592,2025-09-10,Home,44.67
U_03592,2025-09-23,Electronics,74.96
U_03592,2025-10-07,Toys,72.44
U_03592,2025-11-02,Home,74.82
U_03592,2025-12-16,Electronics,28.35
U_03592,2025-12-24,Electronics,125.7
U_03593,2025-07-07,Books,34.15
U_03594,2025-07-04,Electronics,45.27
U_03594,2025-09-19,Fashion,53.0
U_03595,2025-07-05,Sports,77.49
U_03595,2025-07-16,Books,76.71
U_03595,2025-08-18,Sports,141.75
U_03595,2025-09-01,Sports,47.3
U_03595,2025-10-30,Sports,30.06
U_03595,2025-11-26,Sports,34.71
U_03595,2025-12-04,Sports,95.75
U_03596,2025-07-09,Beauty,63.25
U_03596,2025-07-21,Beauty,28.2
U_03596,2025-07-23,Beauty,28.17
U_03596,2025-08-14,Beauty,16.24
U_03596,2025-09-21,Beauty,16.79
U_03597,2025-07-07,Fashion,63.92
U_03597,2025-09-21,Fashion,98.71
U_03597,2025-10-14,Sports,80.11
U_03597,2025-10-23,Fashion,208.12
U_03598,2025-08-12,Fashion,57.02
U_03599,2025-07-18,Toys,28.98
U_03600,2025-09-24,Beauty,15.66
U_03601,2025-09-14,Beauty,31.36
U_03602,2025-08-13,Beauty,43.15
U_03602,2025-09-21,Toys,21.64
U_03602,2025-09-26,Toys,24.57
U_03602,2025-12-05,Toys,125.81
U_03603,2025-07-04,Books,7.57
U_03603,2025-07-28,Books,34.31
U_03604,2025-07-13,Home,47.44
U_03607,2025-09-14,Books,18.38
U_03608,2025-07-11,Fashion,91.44
U_03608,2025-09-21,Books,51.29
