user_id,plan_type,region,account_age_days,recency_days,frequency_7d,frequency_30d,monetary_30d,monetary_total,avg_session_duration,recent_avg_duration,avg_pages_viewed,login_trend_slope,n_orders_total,avg_order_value,top_category,churn_label,ltv_12m
U_03764,Pro,East,83,84,0,0,0.0,140.16,3.8899999999999997,0.0,7.8,-1.0507920739455759e-16,4,35.04,Home,0,616.366265060241
U_03765,Free,West,181,4,1,6,0.0,72.09,9.041515151515153,7.663333333333334,19.727272727272727,0.04805194805194806,3,24.03,Sports,0,145.37486187845303
U_03766,Free,North,571,3,1,5,0.0,48.91,6.968333333333334,8.27,15.958333333333334,-0.011764705882352912,2,24.455,Beauty,0,31.264711033274956
U_03767,Free,East,474,0,3,7,36.94,49.97,9.215769230769231,11.115,20.0,0.02941176470588238,2,24.985,Sports,0,38.47900843881856
U_03768,Free,East,678,0,1,6,0.0,33.269999999999996,5.953888888888889,4.625,12.222222222222221,0.035164835164835144,2,16.634999999999998,Sports,0,17.9108407079646
U_03769,Pro,North,179,98,0,0,0.0,78.13,3.1025,0.0,6.5,-2.0083673326242142e-16,1,78.13,Books,1,159.3153631284916
U_03770,Free,West,-204,5,1,5,0.0,37.13,5.843571428571428,6.02,13.357142857142858,1.4727094657935318e-17,1,37.13,Home,0,451.74833333333333
U_03771,Free,North,527,0,1,1,0.0,0.0,9.893749999999999,0.65,21.291666666666668,-0.0263736263736264,0,0.0,None,1,0.0
U_03772,Free,South,805,0,2,6,0.0,147.91,6.852608695652174,3.8939999999999997,15.347826086956522,0.02197802197802195,6,24.651666666666667,Sports,0,67.06478260869565
U_03773,Free,South,666,36,0,0,0.0,0.0,4.279285714285715,0.0,8.642857142857142,0.04195804195804198,0,0.0,None,1,0.0
U_03774,Enterprise,North,474,9,0,3,276.44,276.44,3.4376923076923074,4.43,7.6923076923076925,6.198032018724358e-17,2,138.22,Beauty,0,212.87046413502108
U_03775,Free,South,-106,68,0,0,0.0,44.46,6.595555555555555,0.0,15.88888888888889,0.03571428571428578,1,44.46,Books,1,540.93
U_03776,Free,East,-5,11,0,1,0.0,0.0,3.58,1.77,6.666666666666667,1.0276789547548596e-16,0,0.0,None,0,0.0
U_03777,Pro,East,367,2,2,6,0.0,178.03,7.5037931034482765,8.825,16.689655172413794,0.04558823529411772,2,89.015,Beauty,0,177.0598092643052
U_03778,Free,North,744,124,0,0,0.0,0.0,0.93,0.0,1.0,0.0,0,0.0,None,1,0.0
U_03779,Free,West,739,0,2,9,0.0,29.45,8.216666666666667,7.466666666666668,18.433333333333334,0.023529411764705882,1,29.45,Books,0,14.545669824086604
U_03780,Free,North,688,5,2,7,0.0,78.31,9.961923076923076,9.17,23.23076923076923,0.0029411764705882634,2,39.155,Home,0,41.5452761627907
U_03781,Pro,South,24,5,1,5,11.06,229.32999999999998,10.335555555555556,9.11,23.333333333333332,0.017543859649122834,4,57.332499999999996,Grocery,0,2790.1816666666664
U_03782,Pro,North,350,51,0,0,0.0,312.87,7.245555555555555,0.0,14.444444444444445,0.14285714285714277,5,62.574,Grocery,0,326.27871428571433
U_03783,Free,East,-203,3,1,3,0.0,41.68,5.000909090909091,4.296666666666666,10.727272727272727,0.04242424242424243,1,41.68,Beauty,0,507.1066666666667
U_03784,Pro,South,-119,79,0,0,0.0,13.73,3.09875,0.0,6.625,-0.28571428571428564,1,13.73,Grocery,0,167.04833333333335
U_03785,Enterprise,West,5,0,2,6,239.72,403.74,11.6808,9.44,26.28,-0.042857142857142795,7,57.67714285714286,Fashion,0,4912.17
U_03786,Free,West,345,2,1,4,0.0,0.0,9.307142857142859,9.18,21.19047619047619,-0.016176470588235275,0,0.0,None,0,0.0
U_03787,Pro,North,-24,5,1,2,0.0,159.92000000000002,5.924285714285714,6.54,15.142857142857142,0.02857142857142864,3,53.30666666666667,Beauty,0,1945.6933333333336
U_03788,Pro,North,716,0,4,7,80.75,188.21,8.0252,7.628,16.72,0.07794117647058825,3,62.73666666666667,Grocery,0,95.94504189944135
U_03789,Free,East,736,41,0,0,0.0,0.0,6.607777777777778,0.0,12.555555555555555,-0.14285714285714274,0,0.0,None,0,0.0
U_03790,Free,East,252,67,0,0,0.0,34.25,4.428571428571429,0.0,9.571428571428571,-0.30000000000000004,2,17.125,Sports,1,49.60813492063492
U_03791,Free,West,311,11,0,2,0.0,93.72,7.41625,3.38,16.625,-0.032967032967032954,3,31.24,Toys,1,109.99292604501608
U_03792,Pro,North,629,1,2,7,0.0,125.52,5.556111111111111,5.567500000000001,12.722222222222221,0.04895104895104894,2,62.76,Beauty,0,72.83751987281398
U_03793,Free,South,584,85,0,0,0.0,25.89,1.78,0.0,3.0,0.0,1,25.89,Grocery,0,16.181250000000002
U_03794,Free,East,830,14,0,2,0.0,0.0,8.810333333333334,0.0,19.333333333333332,-0.022703818369452997,0,0.0,None,0,0.0
U_03795,Pro,North,-116,25,0,1,33.97,230.97,9.331818181818182,0.0,18.681818181818183,-0.0274725274725275,2,115.485,Books,0,2810.1349999999998
U_03796,Pro,East,95,11,0,3,0.0,134.33,5.593809523809524,1.34,11.095238095238095,0.12237762237762238,2,67.165,Fashion,0,516.11
U_03797,Pro,East,-155,71,0,0,0.0,92.55,2.3842857142857143,0.0,4.571428571428571,-6.783020765448988e-17,1,92.55,Sports,1,1126.025
U_03798,Pro,East,-193,96,0,0,107.54,107.54,5.773333333333333,0.0,14.0,1.0276789547548596e-16,1,107.54,Books,1,1308.4033333333334
U_03799,Pro,North,387,7,0,4,0.0,79.02000000000001,9.02,8.629999999999999,18.52173913043478,-0.002197802197802255,2,39.510000000000005,Grocery,0,74.5279069767442
U_03800,Pro,South,72,65,0,0,0.0,69.18,5.207142857142857,0.0,11.142857142857142,0.29999999999999993,1,69.18,Grocery,0,350.7041666666667
U_03801,Enterprise,South,443,7,0,5,0.0,656.24,8.645,9.8,17.681818181818183,0.05714285714285718,6,109.37333333333333,Sports,0,540.6943566591422
U_03802,Pro,East,-13,2,1,3,0.0,235.39999999999998,5.13857142857143,4.975,11.071428571428571,-0.08181818181818179,3,78.46666666666665,Toys,0,2864.033333333333
U_03803,Free,North,-44,85,0,0,0.0,0.0,4.64,0.0,10.25,-2.0083673326242142e-16,0,0.0,None,0,0.0
U_03804,Pro,West,710,20,0,1,0.0,90.94,2.402,0.0,5.6,6.363375692412363e-17,3,30.313333333333333,Beauty,0,46.750845070422535
U_03805,Pro,West,839,4,1,1,0.0,20.31,6.794666666666667,1.98,14.133333333333333,-0.03571428571428568,1,20.31,Sports,1,8.83569725864124
U_03806,Enterprise,East,624,4,1,1,0.0,582.99,5.897272727272727,2.23,12.545454545454545,-0.059523809523809444,6,97.165,Grocery,0,341.01177884615385
U_03807,Free,East,229,31,0,0,0.0,116.70000000000002,9.147307692307692,0.0,20.26923076923077,0.014285714285714316,4,29.175000000000004,Toys,0,186.00655021834064
U_03808,Pro,East,449,4,1,1,87.93,457.68,7.854615384615384,7.29,16.384615384615383,-0.057142857142857134,6,76.28,Fashion,0,372.05612472160357
U_03809,Pro,North,843,2,1,1,93.07,318.58,4.188,5.52,8.6,0.09999999999999999,4,79.645,Toys,0,137.9379596678529
U_03810,Free,South,-33,1,1,3,0.0,45.650000000000006,5.006500000000001,2.72,10.45,-0.05357142857142862,2,22.825000000000003,Fashion,0,555.4083333333334
U_03811,Free,North,15,66,0,0,0.0,34.6,8.597999999999999,0.0,18.4,9.503933725077675e-17,3,11.533333333333333,Grocery,1,420.96666666666664
U_03812,Pro,East,358,2,2,7,0.0,43.23,5.86,6.7325,13.7,0.04835164835164834,1,43.23,Beauty,0,44.07527932960894
U_03813,Free,South,806,18,0,3,7.54,27.259999999999998,8.33,0.0,17.57894736842105,-0.00659340659340663,2,13.629999999999999,Grocery,0,12.344789081885855
U_03814,Free,South,-95,4,1,2,0.0,55.0,6.866956521739132,3.83,15.043478260869565,-0.057142857142857176,2,27.5,Beauty,0,669.1666666666666
U_03815,Pro,South,283,7,0,4,78.26,78.26,6.2793333333333345,7.27,14.666666666666666,0.06363636363636363,1,78.26,Grocery,0,100.93604240282687
U_03816,Pro,North,777,25,0,1,221.37,412.9,9.948846153846155,0.0,20.653846153846153,-0.02142857142857138,6,68.81666666666666,Toys,1,193.96203346203347
U_03817,Pro,East,508,32,0,0,0.0,22.82,4.55,0.0,11.0,-0.04761904761904744,1,22.82,Beauty,1,16.396259842519683
U_03818,Free,North,187,0,2,4,0.0,20.42,3.2909999999999995,4.02,7.5,0.06666666666666664,1,20.42,Home,1,39.8572192513369
U_03819,Free,West,-91,17,0,2,0.0,56.160000000000004,6.7844444444444445,0.0,13.88888888888889,-0.10489510489510487,2,28.080000000000002,Electronics,0,683.2800000000001
U_03820,Free,North,336,3,1,2,0.0,20.2,3.29875,12.47,7.625,0.03571428571428577,1,20.2,Grocery,0,21.94345238095238
U_03821,Free,West,171,3,1,6,0.0,28.68,7.888709677419354,6.847499999999999,17.387096774193548,-0.011351909184726519,1,28.68,Grocery,0,61.217543859649126
U_03822,Pro,East,633,48,0,0,0.0,134.93,4.569285714285713,0.0,10.142857142857142,-0.027272727272727264,2,67.465,Beauty,0,77.80323854660348
U_03823,Free,East,593,95,0,0,0.0,0.0,0.44,0.0,1.25,-2.0083673326242142e-16,0,0.0,None,0,0.0
U_03824,Free,West,-113,25,0,1,0.0,51.01,10.683333333333332,0.0,21.875,-0.003571428571428575,2,25.505,Books,1,620.6216666666667
U_03825,Free,East,445,76,0,0,0.0,27.07,4.188000000000001,0.0,9.0,-0.07272727272727263,1,27.07,Fashion,1,22.203483146067416
U_03826,Enterprise,North,742,41,0,0,0.0,374.26,8.088823529411766,0.0,17.176470588235293,-0.006060606060606033,4,93.565,Fashion,0,184.10363881401616
U_03827,Free,North,222,129,0,0,0.0,16.33,9.43,0.0,23.0,0.0,1,16.33,Books,1,26.848873873873874
U_03828,Enterprise,East,718,7,0,5,119.36,1305.47,10.288636363636364,11.33,24.181818181818183,-0.07032967032967051,11,118.67909090909092,Home,0,663.6442200557103
U_03829,Pro,South,639,2,1,5,43.42,81.55000000000001,11.18821428571429,13.64,25.25,-0.026960784313725412,2,40.775000000000006,Sports,0,46.581768388106426
U_03830,Free,South,366,0,2,8,0.0,107.26,10.525,11.825,23.25,0.04285714285714287,3,35.75333333333334,Beauty,0,106.96693989071039
U_03831,Pro,South,228,19,0,1,0.0,0.0,4.226,0.0,8.8,-1.0507920739455759e-16,0,0.0,None,0,0.0
U_03832,Free,South,174,84,0,0,0.0,43.7,1.095,0.0,3.0,-7.850462293418875e-17,1,43.7,Grocery,0,91.66954022988506
U_03833,Free,South,99,3,2,3,49.34,57.980000000000004,5.771428571428571,2.29,12.428571428571429,0.04195804195804198,2,28.990000000000002,Grocery,0,213.76464646464646
U_03834,Free,South,384,11,0,3,0.0,0.0,6.864375000000001,7.68,15.3125,-9.365734844938642e-18,0,0.0,None,0,0.0
U_03835,Free,North,780,34,0,0,0.0,0.0,2.684,0.0,5.2,-1.0507920739455759e-16,0,0.0,None,0,0.0
U_03836,Pro,West,80,30,0,0,171.12,364.13,4.234545454545454,0.0,9.363636363636363,3.628312093936146e-17,4,91.0325,Sports,0,1661.3431249999999
U_03837,Enterprise,North,795,0,3,8,78.39000000000001,857.1599999999999,9.964375,8.838333333333333,22.3125,0.04395604395604396,9,95.23999999999998,Electronics,0,393.53886792452823
U_03838,Pro,South,351,1,4,9,0.0,221.11,11.735813953488371,11.97,25.46511627906977,0.04155844155844157,2,110.555,Electronics,0,229.9292022792023
U_03839,Pro,West,426,13,0,3,73.45,571.4200000000001,7.408695652173912,3.7,15.869565217391305,-0.06785714285714282,9,63.49111111111112,Home,0,489.59694835680756
U_03840,Free,East,135,2,4,5,0.0,43.02,7.780952380952381,6.025,16.857142857142858,0.08241758241758242,2,21.51,Home,0,116.31333333333335
U_03841,Free,North,92,83,0,0,0.0,0.0,4.08,0.0,8.76923076923077,-0.14999999999999994,0,0.0,None,1,0.0
U_03842,Free,South,597,1,1,1,0.0,112.03,2.5354545454545456,0.99,6.0,0.0666666666666667,2,56.015,Home,0,68.49405360134003
U_03843,Free,West,160,45,0,0,0.0,58.61,4.929473684210526,0.0,10.210526315789474,0.09090909090909087,2,29.305,Toys,1,133.7040625
U_03844,Enterprise,South,115,12,0,1,82.64,312.09,3.0083333333333333,2.15,7.0,7.951207131982424e-18,3,104.02999999999999,Beauty,0,990.5465217391304
U_03845,Free,North,350,17,0,4,32.3,52.849999999999994,10.752162162162163,0.0,25.2972972972973,0.0073529411764705925,2,26.424999999999997,Beauty,0,55.114999999999995
U_03846,Free,West,701,45,0,0,7.97,7.97,3.884166666666666,0.0,7.583333333333333,-0.23809523809523805,1,7.97,Toys,1,4.1498573466476465
U_03847,Pro,East,-117,1,1,2,0.0,50.27,2.712857142857143,0.3,4.857142857142857,-0.10000000000000016,1,50.27,Grocery,0,611.6183333333335
U_03848,Pro,North,214,2,1,4,0.0,0.0,3.4156250000000004,3.07,7.3125,8.628709098258557e-18,0,0.0,None,0,0.0
U_03849,Free,West,786,47,0,0,0.0,51.48,5.163333333333333,0.0,12.0,0.012121212121212154,1,51.48,Grocery,0,23.906106870229006
U_03850,Pro,West,598,85,0,0,0.0,0.0,3.2866666666666666,0.0,8.666666666666666,1.0276789547548596e-16,0,0.0,None,0,0.0
U_03851,Free,North,-199,3,1,6,29.56,119.29,6.684347826086956,3.7433333333333336,14.347826086956522,0.0035714285714285392,4,29.8225,Home,0,1451.361666666667
U_03852,Free,South,609,6,1,1,20.57,20.57,3.843333333333333,4.26,9.555555555555555,-0.14285714285714274,1,20.57,Beauty,0,12.328489326765188
U_03853,Free,North,434,31,0,0,0.0,40.01,4.051111111111112,0.0,10.222222222222221,0.3142857142857142,1,40.01,Grocery,1,33.64896313364055
U_03854,Free,East,12,23,0,1,0.0,7.74,2.5445454545454544,0.0,4.7272727272727275,-0.059523809523809465,1,7.74,Home,1,94.17
U_03855,Free,East,-26,1,1,3,0.0,17.94,5.637272727272728,3.2849999999999997,12.727272727272727,-0.042424242424242364,1,17.94,Toys,1,218.27000000000004
U_03856,Free,East,177,24,0,1,0.0,0.0,4.0775,0.0,7.125,6.729156486047637e-17,0,0.0,None,0,0.0
U_03857,Free,West,62,4,1,1,0.0,0.0,8.026250000000001,2.65,17.75,4.467601671878703e-17,0,0.0,None,1,0.0
U_03858,Free,South,812,73,0,0,0.0,0.0,6.2175,0.0,14.5,6.729156486047637e-17,0,0.0,None,1,0.0
U_03859,Pro,East,753,3,1,4,122.93,243.86,7.020869565217392,6.715,14.304347826086957,-0.02992776057791536,4,60.965,Toys,0,118.20571049136788
U_03860,Free,East,-188,44,0,0,0.0,8.68,2.3275,0.0,4.5,-2.0083673326242142e-16,1,8.68,Home,1,105.60666666666667
U_03861,Free,North,-3,26,0,1,0.0,0.0,3.2925,0.0,7.0,-2.0083673326242142e-16,0,0.0,None,1,0.0
U_03862,Pro,West,812,98,0,0,0.0,0.0,4.9275,0.0,10.25,-2.0083673326242142e-16,0,0.0,None,0,0.0
U_03863,Free,West,801,33,0,0,0.0,96.51,1.03,0.0,2.0,1.0276789547548596e-16,1,96.51,Sports,0,43.977715355805245
U_03864,Pro,South,596,8,0,5,125.1,278.73,4.638,2.23,9.6,0.11666666666666671,4,69.6825,Fashion,0,170.69874161073827
U_03865,Free,West,-140,76,0,0,0.0,0.0,4.605,0.0,10.5,-4.8374234447508063e-17,0,0.0,None,1,0.0
U_03866,Free,East,618,9,0,6,0.0,116.63,7.439545454545455,6.365,18.818181818181817,0.06785714285714288,3,38.876666666666665,Books,0,68.88341423948219
U_03867,Enterprise,South,136,0,1,5,59.65,580.81,6.529000000000001,4.586666666666666,13.95,-0.005494505494505423,7,82.97285714285714,Fashion,0,1558.791544117647
U_03868,Free,West,-139,24,0,2,0.0,0.0,5.0633333333333335,0.0,11.333333333333334,1.0276789547548596e-16,0,0.0,None,1,0.0
U_03869,Pro,East,172,13,0,3,0.0,308.05,10.530357142857143,16.63,24.75,0.035294117647058865,6,51.34166666666667,Fashion,0,653.7107558139535
U_03870,Pro,North,-127,8,0,4,0.0,154.13,8.233846153846153,7.48,17.307692307692307,-0.017857142857142766,3,51.376666666666665,Books,0,1875.2483333333332
U_03871,Pro,West,572,49,0,0,0.0,127.9,3.7173333333333334,0.0,7.866666666666666,0.15151515151515152,1,127.9,Home,1,81.6145104895105
U_03872,Enterprise,West,689,9,0,7,36.87,508.92,8.788214285714286,7.603333333333333,19.107142857142858,0.055727554179566555,4,127.23,Home,0,269.6020319303338
U_03873,Free,North,833,8,0,6,0.0,0.0,6.6427272727272735,5.31,14.863636363636363,0.07472527472527471,0,0.0,None,0,0.0
U_03874,Free,East,45,18,0,1,0.0,24.85,6.013636363636363,0.0,12.727272727272727,-0.08333333333333326,1,24.85,Electronics,0,201.56111111111113
U_03875,Enterprise,South,742,4,1,3,160.05,912.98,5.645,4.7,11.722222222222221,0.008791208791208751,9,101.44222222222223,Toys,0,449.1074123989219
U_03876,Pro,West,-185,18,0,4,80.5,272.41,10.430714285714286,0.0,22.571428571428573,-0.0350877192982456,4,68.1025,Electronics,0,3314.3216666666667
U_03877,Free,East,96,36,0,0,0.0,51.870000000000005,2.04,0.0,4.777777777777778,-0.05952380952380944,2,25.935000000000002,Fashion,0,197.21406250000004
U_03878,Free,North,653,86,0,0,0.0,0.0,5.824999999999999,0.0,11.5,-2.0083673326242142e-16,0,0.0,None,1,0.0
U_03879,Pro,West,-8,26,0,1,0.0,252.29999999999998,5.232142857142857,0.0,11.142857142857142,-0.024242424242424208,5,50.459999999999994,Fashion,1,3069.65
U_03880,Free,West,679,28,0,1,0.0,0.0,5.145,0.0,10.25,-0.5,0,0.0,None,1,0.0
U_03881,Free,South,307,5,1,3,0.0,19.39,6.286249999999999,2.885,12.8125,0.007142857142857146,1,19.39,Home,0,23.053257328990227
U_03882,Pro,North,740,27,0,1,99.89,142.98000000000002,3.44125,0.0,7.75,6.729156486047637e-17,2,71.49000000000001,Electronics,1,70.52391891891892
U_03883,Free,North,14,68,0,0,0.0,0.0,3.268571428571429,0.0,5.285714285714286,4.8870404991229254e-17,0,0.0,None,0,0.0
U_03884,Free,North,-96,7,0,5,0.0,34.75,8.0884,8.156666666666666,17.88,0.09285714285714286,1,34.75,Electronics,0,422.7916666666667
U_03885,Pro,South,-124,0,1,3,0.0,277.55,5.1315,4.095,10.9,-0.052747252747252824,4,69.3875,Books,0,3376.8583333333336
U_03886,Pro,East,850,8,0,4,38.05,159.5,5.094444444444444,3.4699999999999998,10.777777777777779,-0.006993006993006992,2,79.75,Beauty,0,68.49117647058824
U_03887,Free,North,-55,84,0,0,0.0,0.0,4.16,0.0,8.0,0.5000000000000002,0,0.0,None,1,0.0
U_03888,Free,West,260,30,0,0,0.0,0.0,6.811666666666666,0.0,15.944444444444445,-0.006993006993006953,0,0.0,None,1,0.0
U_03889,Pro,North,-23,9,0,4,0.0,0.0,5.542727272727273,5.109999999999999,12.090909090909092,0.05000000000000005,0,0.0,None,0,0.0
U_03890,Pro,South,317,0,1,1,0.0,137.32,3.1811111111111114,2.14,6.222222222222222,-0.14285714285714274,2,68.66,Books,1,158.1129337539432
U_03891,Pro,South,192,5,2,8,0.0,368.18999999999994,10.098947368421051,10.323333333333332,22.210526315789473,0.012383900928792572,5,73.63799999999999,Beauty,0,699.9445312499998
U_03892,Free,West,219,36,0,0,0.0,85.46,8.258666666666667,0.0,18.066666666666666,-0.018181818181818143,2,42.73,Electronics,0,142.4333333333333
U_03893,Free,West,0,75,0,0,0.0,0.0,6.2625,0.0,16.916666666666668,-0.1904761904761902,0,0.0,None,1,0.0
U_03894,Free,East,770,77,0,0,0.0,0.0,5.965999999999999,0.0,14.8,0.5142857142857142,0,0.0,None,1,0.0
U_03895,Enterprise,South,795,9,0,3,100.5,849.49,6.907222222222223,7.79,14.944444444444445,0.010989010989011047,6,141.58166666666668,Electronics,0,390.0174213836478
U_03896,Pro,North,271,46,0,0,0.0,0.0,4.4558333333333335,0.0,10.416666666666666,-0.16666666666666655,0,0.0,None,1,0.0
U_03897,Pro,South,542,15,0,4,0.0,62.19,3.851538461538461,0.0,8.23076923076923,0.10000000000000003,1,62.19,Home,0,41.88071955719557
U_03898,Pro,East,429,0,1,2,140.22,268.48,8.853214285714285,9.415,19.321428571428573,-0.05882352941176462,7,38.354285714285716,Beauty,0,228.42703962703965
U_03899,Pro,East,844,119,0,0,0.0,0.0,2.11,0.0,4.5,-7.850462293418875e-17,0,0.0,None,1,0.0
U_03900,Pro,West,58,4,1,5,59.459999999999994,193.7,8.231739130434782,7.265,18.043478260869566,-0.0813186813186814,5,38.739999999999995,Home,0,1218.9741379310344
U_03901,Free,South,827,89,0,0,0.0,0.0,6.271428571428571,0.0,11.571428571428571,4.8870404991229254e-17,0,0.0,None,1,0.0
U_03902,Pro,North,-32,999,0,0,310.81,334.69,0.0,0.0,0.0,0.0,2,167.345,Beauty,1,4072.0616666666665
U_03903,Free,East,-13,2,2,6,150.41,192.12,9.71875,11.99,20.75,-0.04642857142857138,4,48.03,Beauty,0,2337.46
U_03904,Free,North,364,3,1,1,0.0,0.0,2.569,0.3,5.5,0.023809523809523878,0,0.0,None,1,0.0
U_03905,Pro,North,722,0,3,5,0.0,375.54999999999995,10.482916666666666,14.393333333333333,22.875,-0.008823529411764681,4,93.88749999999999,Sports,0,189.8556094182825
U_03906,Free,West,160,0,2,7,0.0,0.0,10.276060606060607,9.795,22.454545454545453,0.0049019607843137575,0,0.0,None,0,0.0
U_03907,Pro,East,632,25,0,1,0.0,168.48999999999998,7.749285714285714,0.0,16.857142857142858,-0.12121212121212126,2,84.24499999999999,Beauty,0,97.3083069620253
U_03908,Free,East,395,2,2,7,0.0,18.84,8.15,11.67,18.125,0.03921568627450985,1,18.84,Grocery,0,17.409113924050633
U_03909,Free,North,735,12,0,1,0.0,0.0,3.3755555555555556,0.77,8.11111111111111,0.14285714285714293,0,0.0,None,0,0.0
U_03910,Pro,East,-188,8,0,3,13.87,13.87,6.933571428571428,10.35,17.357142857142858,0.009090909090909047,1,13.87,Sports,0,168.75166666666667
U_03911,Pro,East,270,11,0,5,93.3,284.39,8.857037037037035,5.79,18.25925925925926,0.021671826625387015,4,71.0975,Home,0,384.4531481481481
U_03912,Enterprise,West,477,12,0,3,49.38,173.74,5.775263157894737,0.3,12.157894736842104,0.010714285714285721,4,43.435,Electronics,0,132.94570230607968
U_03913,Free,North,752,3,1,4,0.0,104.42000000000002,7.206315789473684,8.145,17.94736842105263,-0.15034965034965037,4,26.105000000000004,Beauty,0,50.682579787234054
U_03914,Pro,South,74,95,0,0,0.0,75.61,6.21,0.0,16.0,0.0,1,75.61,Home,1,372.9412162162162
U_03915,Free,North,-53,16,0,1,14.37,14.37,7.816111111111111,0.0,17.27777777777778,-4.589302068385678e-17,1,14.37,Electronics,0,174.83499999999998
U_03916,Pro,North,-52,10,0,4,0.0,204.75,8.62,12.23,19.285714285714285,0.001754385964912245,5,40.95,Sports,0,2491.125
U_03917,Enterprise,East,744,2,3,5,108.9,564.83,4.458235294117647,4.583333333333333,9.823529411764707,0.018181818181818108,4,141.2075,Home,0,277.1007392473119
U_03918,Free,East,461,0,1,3,0.0,60.48,6.134,5.555,13.666666666666666,0.002197802197802171,2,30.24,Sports,0,47.885466377440345
U_03919,Pro,West,530,12,0,2,0.0,0.0,3.7100000000000004,1.39,7.923076923076923,0.0181818181818182,0,0.0,None,1,0.0
U_03920,Pro,South,40,54,0,0,0.0,208.25,7.024615384615383,0.0,15.23076923076923,-0.06666666666666671,2,104.125,Books,1,1900.28125
U_03921,Pro,South,695,44,0,0,0.0,114.97,6.426470588235294,0.0,13.352941176470589,0.04945054945054945,1,114.97,Fashion,1,60.37992805755396
U_03922,Pro,East,206,8,0,4,50.45,136.86,7.0482142857142875,5.145,15.928571428571429,-0.0196078431372549,2,68.43,Electronics,0,242.4946601941748
U_03923,Enterprise,North,-191,43,0,0,0.0,569.59,3.4711111111111115,0.0,7.222222222222222,0.21428571428571425,3,189.86333333333334,Toys,0,6930.011666666667
U_03924,Free,West,33,57,0,0,0.0,0.0,3.9599999999999995,0.0,8.833333333333334,7.951207131982424e-18,0,0.0,None,1,0.0
U_03925,Free,West,845,57,0,0,0.0,75.29,8.344761904761905,0.0,20.238095238095237,-0.024475524475524528,1,75.29,Grocery,1,32.521715976331365
U_03926,Pro,West,773,66,0,0,0.0,71.98,5.8,0.0,12.0,-0.02424242424242422,1,71.98,Grocery,0,33.987968952134544
U_03927,Free,North,731,1,1,1,0.0,0.0,2.0585714285714287,1.12,3.7142857142857144,4.8870404991229254e-17,0,0.0,None,0,0.0
U_03928,Free,North,114,0,1,2,0.0,63.36,2.6957142857142853,1.48,5.428571428571429,-0.14999999999999997,2,31.68,Home,0,202.86315789473684
U_03929,Free,West,214,3,1,2,0.0,28.62,7.284000000000001,6.47,16.4,-0.008823529411764671,1,28.62,Sports,0,48.81448598130841
U_03930,Free,South,298,6,1,6,0.0,74.07,7.936,7.625,18.24,-0.011351909184726514,3,24.689999999999998,Electronics,0,90.723322147651
U_03931,Free,South,367,32,0,0,0.0,0.0,1.3066666666666666,0.0,2.6666666666666665,1.0276789547548596e-16,0,0.0,None,1,0.0
U_03932,Free,South,418,38,0,0,0.0,0.0,2.694,0.0,4.8,-1.0507920739455759e-16,0,0.0,None,1,0.0
U_03933,Pro,West,201,2,1,2,0.0,189.2,9.826818181818181,15.27,21.681818181818183,-0.039285714285714285,5,37.839999999999996,Books,0,343.5721393034826
U_03934,Pro,North,161,11,0,2,129.09,298.67,5.2371428571428575,8.64,11.238095238095237,-0.04615384615384622,5,59.734,Books,0,677.1090062111801
U_03935,Free,East,-124,25,0,1,0.0,0.0,1.4733333333333334,0.0,3.6666666666666665,1.0276789547548596e-16,0,0.0,None,1,0.0
U_03936,Free,East,71,0,1,1,0.0,54.019999999999996,4.028947368421052,1.74,8.947368421052632,-0.045454545454545435,2,27.009999999999998,Home,1,277.7084507042253
U_03937,Pro,South,3,0,2,4,150.3,460.22,8.123571428571429,8.06,17.071428571428573,0.06060606060606064,7,65.74571428571429,Fashion,0,5599.343333333333
U_03938,Enterprise,North,-121,79,0,0,0.0,724.79,7.2988888888888885,0.0,16.666666666666668,0.028571428571428418,7,103.54142857142857,Fashion,1,7040.131324358977
U_03939,Free,North,-40,10,0,4,0.0,39.35,7.310714285714285,9.286666666666667,16.071428571428573,0.06060606060606056,1,39.35,Toys,0,478.7583333333334
U_03940,Free,East,89,40,0,0,0.0,76.09,8.442857142857143,0.0,19.5,-0.06363636363636366,2,38.045,Books,1,312.0544943820225
U_03941,Free,West,820,60,0,0,0.0,33.22,2.93,0.0,6.4,0.09523809523809525,2,16.61,Books,1,14.786951219512195
U_03942,Free,North,127,9,0,1,0.0,26.3,4.50090909090909,5.56,9.636363636363637,-0.00606060606060605,1,26.3,Sports,0,75.58661417322834
U_03943,Free,North,-54,0,2,8,0.0,0.0,10.979756097560978,9.695,24.4390243902439,-0.03896103896103893,0,0.0,None,0,0.0
U_03944,Enterprise,North,393,28,0,2,59.04,837.36,7.39421052631579,0.0,15.842105263157896,0.07272727272727283,7,119.62285714285714,Home,0,777.7007633587787
U_03945,Pro,East,-84,0,1,5,0.0,283.87,8.953703703703704,8.99,18.77777777777778,-0.0161764705882353,4,70.9675,Electronics,0,3453.7516666666666
U_03946,Free,South,661,10,0,2,17.12,57.72,6.1445454545454545,9.06,12.909090909090908,-0.07142857142857138,2,28.86,Home,0,31.872617246596064
U_03947,Enterprise,North,-152,38,0,0,0.0,154.07999999999998,5.126428571428571,0.0,9.642857142857142,0.06666666666666665,4,38.519999999999996,Fashion,1,1874.6399999999996
