account_id,in_degree,out_degree,degree_ratio,pagerank,betweenness,clustering_coeff,total_sent,total_received,n_txn_sent,n_txn_received,unique_receivers,unique_senders,avg_sent_amount,std_sent_amount,round_amount_ratio,max_hourly_velocity,device_diversity,is_smurf_related,role,iso_forest_score,reconstruction_score,risk_score,risk_percentile,alert_status
ACC_01334,9,7,0.8,0.0004863592288745,0.0044527659574468,0.0083333333333333,10203.35,9195.45,20,21,7,9,510.1675,333.41449096906075,0.0,2,20,False,normal,0.1758991744526817,0.009675764785084808,0.10940981058564293,51.19047619047619,NORMAL
ACC_01286,6,6,1.0,0.000326854282543,0.0006102127659574,0.0151515151515151,13794.65,12313.74,28,26,6,6,492.6660714285714,386.5637844769992,0.0,2,28,False,normal,0.17669778416427162,0.0080742747532567,0.10924838039986565,51.14795918367348,NORMAL
ACC_00853,7,10,1.375,0.0005524412552781,0.0034110638297872,0.0,6848.56,12476.84,15,26,10,7,456.5706666666667,321.7284260825018,0.0,1,15,False,normal,0.1661306343741798,0.023655081399340225,0.10914041318424396,51.10544217687075,NORMAL
ACC_00957,7,3,0.5,0.000318527347662,2.723404255319149e-05,0.0,14630.25,5825.8,23,12,3,7,636.0978260869565,337.1320657864258,0.0,1,23,False,normal,0.1689804060886609,0.01914445457354114,0.109046025482613,51.06292517006803,NORMAL
ACC_00942,9,10,1.1,0.0007789518972852,0.0035072340425531,0.0058479532163742,14895.89,19124.69,32,36,10,9,465.4965625,242.603173404362,0.03125,1,30,False,normal,0.16781510569217878,0.020572781941122605,0.10891817619175631,51.02040816326531,NORMAL
ACC_00527,10,3,0.3636363636363636,0.0005183486852204,0.0013738114526926,0.0,12816.9,17495.170000000002,28,35,3,10,457.74642857142857,312.60211156859265,0.0,1,26,False,normal,0.16511210382963704,0.024515278979378677,0.10887337388953369,50.97789115646258,NORMAL
ACC_00849,5,11,2.0,0.0005175912517062,0.0004178723404255,0.0,12848.31,16165.89,23,36,11,5,558.6221739130434,495.5284812744371,0.0,1,23,False,normal,0.1572507778899855,0.036298329204377366,0.10886979841574225,50.935374149659864,NORMAL
ACC_00829,6,6,1.0,0.000479348066415,0.0013217021276595,0.0151515151515151,5847.18,16351.78,17,30,6,6,343.9517647058824,203.2540784103512,0.0,1,17,False,normal,0.17249768826770331,0.013403719058339411,0.10886010058395776,50.89285714285714,NORMAL
ACC_00563,9,9,1.0,0.0004715618329668,0.0044629787234042,0.0,15260.01,11577.8,27,24,9,9,565.1855555555555,418.2542832493293,0.0,2,25,False,normal,0.17788157774408234,0.005219813812780074,0.10881687217156143,50.85034013605442,NORMAL
ACC_00740,7,6,0.875,0.0005447737395857,0.0001174468085106,0.0,8707.77,11921.91,20,25,6,7,435.3885,260.97793115561166,0.0,2,20,False,normal,0.17601128660962242,0.007949573134811686,0.10878660121969812,50.80782312925171,NORMAL
ACC_01113,8,6,0.7777777777777778,0.0005546130892271,0.000395744680851,0.0219780219780219,14619.52,19766.27,23,47,6,8,635.6313043478261,470.4773859245556,0.0,1,21,False,normal,0.16267449001101014,0.02739657826939251,0.10856332531436308,50.76530612244898,NORMAL
ACC_01006,12,6,0.5384615384615384,0.0003818546386965,0.000476698077005,0.0130718954248366,8887.32,15322.37,23,34,6,12,386.4052173913044,209.89406312513432,0.0,1,22,False,normal,0.16151108693033622,0.029021247728577886,0.10851515124963287,50.72278911564626,NORMAL
ACC_00467,4,10,2.2,0.0001564069707852,0.0006714893617021,0.0,15109.54,3744.32,27,7,10,4,559.6125925925926,283.04408271222445,0.0,1,27,False,normal,0.16971513390033785,0.01633049249720999,0.1083612773390867,50.68027210884354,NORMAL
ACC_00889,8,8,1.0,0.0006709532493685,0.0029574468085106,0.0083333333333333,13627.49,14424.18,26,31,8,8,524.1342307692307,479.9007809551726,0.0,2,24,False,normal,0.1713958499377853,0.013392932292033454,0.10819468287948457,50.63775510204081,NORMAL
ACC_00145,5,10,1.8333333333333333,0.0004217919824879,0.0020510638297872,0.0095238095238095,9355.12,15308.79,17,25,10,5,550.3011764705883,454.04224599538026,0.0,1,17,False,normal,0.15808860025971871,0.03312858840483191,0.108104595517764,50.595238095238095,NORMAL
ACC_01371,8,5,0.6666666666666666,0.0005711518825212,0.0002694751204536,0.0,12406.88,15762.22,22,27,5,8,563.949090909091,283.9577696118628,0.0,2,22,False,normal,0.17533014198444774,0.0072493901298347815,0.10809784124260256,50.55272108843537,NORMAL
ACC_01414,6,9,1.4285714285714286,0.0006904579925284,0.0,0.0,17301.33,23957.36,30,40,9,6,576.711,451.9150080021531,0.0,1,30,False,normal,0.16666100193825925,0.019778320823542177,0.1079079294923724,50.51020408163265,NORMAL
ACC_00277,3,9,2.5,0.0001725163137633,0.0019634042553191,0.0,13072.11,2786.33,27,5,9,3,484.15222222222224,297.67362192035,0.0,1,26,False,normal,0.17134969000078806,0.01274234227316762,0.10790675090973988,50.46768707482994,NORMAL
ACC_01400,8,11,1.3333333333333333,0.0005058504764512,0.0008851746045282,0.0,9856.15,16918.19,29,26,11,8,339.8672413793103,173.04475246711164,0.0,1,28,False,normal,0.15710138744991284,0.03410362158858843,0.10790228110538307,50.425170068027214,NORMAL
ACC_01825,10,7,0.7272727272727273,0.0003626277685082,0.0014386219247004,0.0,7406.41,12896.87,21,25,7,10,352.68619047619046,209.60686311464588,0.0476190476190476,1,20,False,normal,0.16927227081287227,0.01569588967263334,0.1078417183567767,50.38265306122449,NORMAL
ACC_01733,4,10,2.2,0.0001648323135764,0.0008723404255319,0.0219780219780219,11685.07,6834.31,22,12,10,4,531.1395454545454,413.4715737620996,0.0,1,22,False,normal,0.1673770123458579,0.01823775756945191,0.1077213104352955,50.34013605442177,NORMAL
ACC_00719,9,11,1.2,0.0009525896585878,0.0049012765957446,0.0,10172.71,16672.09,24,34,11,9,423.86291666666665,373.1956622898942,0.0,1,24,False,normal,0.16318411698170526,0.024423221059315704,0.10767975861274943,50.297619047619044,NORMAL
ACC_00695,7,9,1.25,0.0002491974740558,0.0049855319148936,0.0,17631.83,7724.81,34,17,9,7,518.5832352941177,310.2429490002428,0.0294117647058823,1,32,False,normal,0.17043798613734817,0.013514789076139238,0.1076687073128646,50.255102040816325,NORMAL
ACC_01326,11,7,0.6666666666666666,0.0008676831460375,0.0040417021276595,0.0065359477124183,14257.87,20895.26,23,38,7,11,619.9073913043478,411.8314888201173,0.0434782608695652,1,22,False,normal,0.1701854671427393,0.013401007106872722,0.10747168312839267,50.2125850340136,NORMAL
ACC_00542,4,6,1.4,0.0004466829510101,0.0001302127659574,0.0222222222222222,8799.85,9484.93,21,15,6,4,419.0404761904762,306.27298497380065,0.0476190476190476,1,21,False,normal,0.17497961020540956,0.005947206225810649,0.10736664861357,50.17006802721088,NORMAL
ACC_01844,4,5,1.2,0.0002476441985744,0.0013948936170212,0.0,6858.09,5133.32,16,11,5,4,428.630625,307.76542492551584,0.0,1,16,False,normal,0.1706695452754259,0.012404696448557614,0.10736360574467858,50.12755102040817,NORMAL
ACC_00916,7,11,1.5,0.0002971508939092,0.0052587234042553,0.0065359477124183,11339.65,5402.1,29,16,11,7,391.02241379310345,223.70789992844257,0.0,1,29,False,normal,0.1694533228435394,0.013423389629974301,0.10704134955811336,50.085034013605444,NORMAL
ACC_00285,3,10,2.75,0.0004579900914473,0.0022248752824798,0.0,10656.98,11966.56,24,19,10,3,444.0408333333333,332.2666013769361,0.0,1,24,False,normal,0.16443607384038406,0.020788959280409983,0.10697722801639442,50.042517006802726,NORMAL
ACC_00588,4,9,2.0,0.0001272625709436,0.0030622948023706,0.0128205128205128,13034.65,2376.91,29,8,9,4,449.4706896551724,313.5294963103954,0.0,1,29,False,normal,0.17091878074918126,0.011054174355255148,0.10697293819161081,50.0,NORMAL
ACC_00866,6,8,1.2857142857142858,0.0008546387956701,5.531914893617022e-05,0.0329670329670329,11574.11,14191.93,26,27,8,6,445.1580769230769,415.9504790430632,0.0,1,26,False,normal,0.16489250718723344,0.019721277771142638,0.10682401542079711,49.957482993197274,NORMAL
ACC_00183,6,11,1.7142857142857142,0.0006738153991614,0.0003012765957446,0.0073529411764705,14206.11,15588.55,34,31,11,6,417.8267647058824,334.8814452791405,0.0,1,33,False,normal,0.16089184330068929,0.02565594655826456,0.10679748460371939,49.91496598639456,NORMAL
ACC_00232,8,6,0.7777777777777778,0.0004213755697324,0.0005165957446808,0.0,6841.92,10991.03,17,15,6,8,402.4658823529412,252.402126577284,0.0588235294117647,1,17,False,normal,0.17019929188521893,0.01166330569623883,0.10678489740962689,49.87244897959184,NORMAL
ACC_01332,7,6,0.875,0.0001553064123043,0.004355945934422,0.0128205128205128,15346.6,3157.13,31,7,6,7,495.0516129032258,378.17551992072646,0.0,1,30,False,normal,0.15893762985238014,0.028331626320915033,0.1066952284397941,49.82993197278912,NORMAL
ACC_00950,12,7,0.6153846153846154,0.000397413022265,0.002367659574468,0.0058479532163742,17721.33,11751.66,33,29,7,12,537.0100000000001,375.3320093180837,0.0,1,32,False,normal,0.16164159639415923,0.024258259745540092,0.10668826173471158,49.78741496598639,NORMAL
ACC_00219,7,10,1.375,0.000431027964158,0.0019306698503389,0.0,12169.97,13873.43,22,23,10,7,553.1804545454546,414.2889868710496,0.0,2,21,False,normal,0.17031799796604924,0.011070654677150276,0.10661906065048965,49.744897959183675,NORMAL
ACC_00633,5,7,1.3333333333333333,0.0003571972624347,0.0009030827612672,0.0,14072.05,17290.92,24,29,7,5,586.3354166666667,391.8885540889218,0.0,2,24,False,normal,0.17041827849909794,0.010210674769456285,0.10633523700724128,49.702380952380956,NORMAL
ACC_00438,8,7,0.8888888888888888,0.0005744050323229,3.063829787234043e-05,0.0,14054.81,12623.25,24,29,7,8,585.6170833333333,333.03468297616723,0.0416666666666666,2,23,False,normal,0.17498141761356056,0.003284614732894513,0.10630269646129414,49.65986394557823,NORMAL
ACC_01318,10,4,0.4545454545454545,0.000824862506651,0.0006825531914893,0.0,12423.91,25756.61,23,46,4,10,540.17,305.05719566545673,0.0,1,22,False,normal,0.16494310642104063,0.018018381407546222,0.10617321641564287,49.61734693877551,NORMAL
ACC_01338,7,4,0.625,0.0001644022267423,0.0019855319148936,0.0181818181818181,15055.72,3887.7,29,11,4,7,519.1627586206896,392.0611403020904,0.0,1,29,False,normal,0.15734083201784627,0.029258657128918956,0.10610796206227534,49.57482993197279,NORMAL
ACC_00603,10,5,0.5454545454545454,0.0006043892192843,0.0002025531914893,0.0095238095238095,8968.39,19223.07,19,40,5,10,472.0205263157894,285.57540297273664,0.0526315789473684,1,19,False,normal,0.1689904309792098,0.011553707420647963,0.10601574155578507,49.53231292517007,NORMAL
ACC_01556,5,9,1.6666666666666667,0.0001577859439698,0.0037617021276595,0.0109890109890109,13004.01,4102.09,23,8,9,5,565.3917391304348,518.3686479774108,0.0,1,23,False,normal,0.15900073977523405,0.026431631729943398,0.10597309655711779,49.48979591836735,NORMAL
ACC_01611,9,8,0.9,0.0002597543804992,0.0089804255319148,0.0,15057.18,7519.66,31,16,8,9,485.7154838709678,333.45544305887614,0.0,1,30,False,normal,0.16259399519093953,0.02103809624876039,0.10597163561406787,49.447278911564624,NORMAL
ACC_00774,6,11,1.7142857142857142,0.0002862661273894,6.893617021276597e-05,0.0294117647058823,15061.83,6426.18,31,15,11,6,485.86548387096775,316.4499251681452,0.0,1,29,False,normal,0.16129490616036904,0.02282219948664309,0.10590582349087865,49.404761904761905,NORMAL
ACC_01549,7,7,1.0,0.000383290902138,0.0019668085106382,0.0,12662.3,11969.47,32,24,7,7,395.696875,331.9758208493941,0.0,2,31,False,normal,0.1693211325376098,0.010749156687262694,0.10589234219747096,49.36224489795919,NORMAL
ACC_00113,12,10,0.8461538461538461,0.0004628764915018,0.002887659574468,0.0043290043290043,16419.75,14765.52,26,28,10,12,631.5288461538462,359.7369663332021,0.0384615384615384,1,26,False,normal,0.16737353627468776,0.01302348601563722,0.10563351617106753,49.31972789115646,NORMAL
ACC_00322,11,6,0.5833333333333334,0.0005861594760935,0.0020621276595744,0.0220588235294117,8359.79,14717.87,17,34,6,11,491.7523529411765,269.32877894706616,0.0,1,17,False,normal,0.16792882172795257,0.011872081100484879,0.1055061254769655,49.27721088435374,NORMAL
ACC_01495,8,7,0.8888888888888888,0.0004596603365527,0.0002970212765957,0.0,19390.41,11943.03,31,32,7,8,625.4970967741936,519.3758913041275,0.0,1,31,False,normal,0.16758812792969702,0.011993565617202743,0.1053503030046993,49.234693877551024,NORMAL
ACC_01911,10,5,0.5454545454545454,0.0004707030219425,0.0,0.0095238095238095,17497.75,9900.38,32,18,5,10,546.8046875,382.66724670805706,0.0,1,32,False,normal,0.1586052622601318,0.025165717907869475,0.10522944451922688,49.1921768707483,NORMAL
ACC_01091,7,10,1.375,0.0003220197785336,0.0038246808510638,0.0,12372.73,9626.43,24,15,10,7,515.5304166666666,359.680662562721,0.0,2,23,False,normal,0.17087491969190885,0.006651232794455002,0.10518544493292731,49.14965986394558,NORMAL
ACC_01296,5,12,2.1666666666666665,0.0001876998794487,0.0014714893617021,0.0083333333333333,13632.16,4409.98,29,11,12,5,470.0744827586207,278.3884237457006,0.0,1,28,False,normal,0.15808692651191703,0.025661451811684485,0.105116736631824,49.107142857142854,NORMAL
ACC_00055,7,8,1.125,0.0002607723218151,0.0021361702127659,0.0,10826.08,6230.87,20,10,8,7,541.304,340.58103585366865,0.0,2,20,False,normal,0.16613581198410524,0.013457488213740666,0.10506448247595941,49.064625850340136,NORMAL
ACC_00592,3,7,2.0,0.0001833236954328,1.6170212765957446e-05,0.0222222222222222,13883.36,5590.38,24,8,7,3,578.4733333333334,320.32799550062634,0.0,1,24,False,normal,0.1701496232553406,0.00743621954533836,0.1050642617713397,49.02210884353742,NORMAL
ACC_01719,7,5,0.75,0.0004721943813742,0.0006984181128213,0.0151515151515151,6447.35,10270.37,15,17,5,7,429.8233333333334,268.3306848346076,0.0,1,15,False,normal,0.1689947668762106,0.009085059082271155,0.10503088375863481,48.97959183673469,NORMAL
ACC_01891,7,9,1.25,0.0006365855838356,0.005130260521042,0.0,7026.68,21140.38,19,32,9,7,369.8252631578948,337.61107739804885,0.0,1,19,False,normal,0.16391341244973004,0.016334933455540292,0.10488202085205414,48.93707482993197,NORMAL
ACC_01237,13,8,0.6428571428571429,0.0005489349009672,0.0051353771372532,0.0142857142857142,11474.98,16946.33,21,38,8,13,546.427619047619,313.936259388825,0.0,1,21,False,normal,0.1668807048294366,0.011737259692589772,0.10482332677469786,48.894557823129254,NORMAL
ACC_01576,7,6,0.875,0.0005930649103782,0.000663829787234,0.0,13556.8,16651.99,28,36,6,7,484.1714285714285,351.4351933694523,0.0,2,28,False,normal,0.1670760868593655,0.011161539452230938,0.10471026789651167,48.85204081632653,NORMAL
ACC_01586,6,11,1.7142857142857142,0.0005981493784182,0.007096746684859,0.0147058823529411,10943.43,14364.52,22,28,11,6,497.4286363636364,348.2076055116362,0.0,1,22,False,normal,0.1615698496619869,0.01907571013545796,0.10457219385137533,48.80952380952381,NORMAL
ACC_01769,9,7,0.8,0.0005097577278823,0.0027625531914893,0.0083333333333333,13618.04,11784.11,30,19,7,9,453.9346666666667,286.7211330475868,0.0,2,30,False,normal,0.16417858285209302,0.01497486606042459,0.10449709613542564,48.767006802721085,NORMAL
ACC_00687,4,11,2.4,0.0001872102794704,0.0002851063829787,0.0,12479.17,6142.17,27,7,11,4,462.1914814814815,393.49372176306906,0.0,1,27,False,normal,0.16001251555484644,0.021184473102297173,0.10448129857382672,48.724489795918366,NORMAL
ACC_01186,9,5,0.6,0.0003032288855502,0.0022834042553191,0.0329670329670329,12176.0,10275.28,22,23,5,9,553.4545454545455,425.03630248012223,0.0,1,21,False,normal,0.16373300823326514,0.015566256253173283,0.1044663074412284,48.68197278911565,NORMAL
ACC_00909,9,7,0.8,0.0005753898957875,0.0005625531914893,0.0,16461.21,14854.33,30,30,7,9,548.707,410.32505665420416,0.0,2,29,False,normal,0.1707763313510909,0.004955306573699104,0.10444792144013418,48.63945578231292,NORMAL
ACC_00852,5,11,2.0,0.0003119426249618,0.0002553191489361,0.0166666666666666,15936.36,10358.22,26,23,11,5,612.9369230769231,372.7335050114946,0.0384615384615384,1,26,False,normal,0.1632485013956927,0.016045377441496145,0.10436725181401406,48.5969387755102,NORMAL
ACC_00142,8,5,0.6666666666666666,0.0004759909412031,0.0022282863599539,0.0,9726.51,10828.04,21,24,5,8,463.1671428571429,306.6257986559979,0.0,2,21,False,normal,0.16597172038844063,0.011425968515894528,0.10415341963942219,48.554421768707485,NORMAL
ACC_00922,7,4,0.625,0.0005526334490741,2.893617021276596e-05,0.0181818181818181,7687.09,16696.72,20,25,4,7,384.3545,238.36503009758172,0.0,1,20,False,normal,0.16956947449504312,0.005737488992986577,0.1040366802942205,48.51190476190476,NORMAL
ACC_01584,3,7,2.0,0.0003760784014012,0.0001948936170212,0.0,9254.75,5424.39,24,11,7,3,385.6145833333333,212.90493610344063,0.0,1,24,False,normal,0.1628381513930415,0.01525750955976407,0.10380589465973053,48.46938775510204,NORMAL
ACC_01714,10,6,0.6363636363636364,0.0004643327762539,0.0026231185775806,0.0,13482.68,13946.22,31,29,6,10,434.9251612903226,312.98179707315217,0.064516129032258,1,30,False,normal,0.16391594435554502,0.013613669349414034,0.10379503435309263,48.42687074829932,NORMAL
ACC_00041,5,6,1.1666666666666667,0.0002367187987648,0.0002459574468085,0.0,12681.45,3894.64,27,5,6,5,469.6833333333333,373.9983208415617,0.074074074074074,1,26,False,normal,0.16449282616236305,0.012699318496999751,0.10377542309621773,48.3843537414966,NORMAL
ACC_00362,8,9,1.1111111111111112,0.0007032004896162,0.0055982978723404,0.0,11358.33,16285.32,25,45,9,8,454.3332,288.6533713747338,0.04,1,25,False,normal,0.1580249972057533,0.022377797574769664,0.10376611735335985,48.34183673469388,NORMAL
ACC_01097,6,11,1.7142857142857142,0.0005146947047542,0.0025548936170212,0.0073529411764705,14969.38,10315.37,32,23,11,6,467.793125,337.79676698196465,0.0625,1,31,False,normal,0.1646497375019462,0.012203808283334006,0.10367136581450133,48.29931972789115,NORMAL
ACC_00913,10,7,0.7272727272727273,0.0008337654951822,0.0041012765957446,0.0147058823529411,7404.32,18903.22,18,35,7,10,411.3511111111111,293.86523675855807,0.0,1,18,False,normal,0.16444041246916816,0.012299610629442901,0.10358409173327805,48.25680272108844,NORMAL
ACC_00175,8,7,0.8888888888888888,0.0003584758050383,0.0006156994840745,0.0,13841.5,15431.13,25,30,7,8,553.66,353.5398013779118,0.04,2,25,False,normal,0.16856253195058318,0.006070282573041929,0.10356563219956669,48.214285714285715,NORMAL
ACC_00824,4,12,2.6,0.0003166098534882,0.0002689361702127,0.0,13561.71,6506.07,25,12,12,4,542.4684000000001,350.2888170933618,0.0,1,25,False,normal,0.1555992362105987,0.025433893554142478,0.10353309914801621,48.17176870748299,NORMAL
ACC_01950,12,9,0.7692307692307693,0.0007352712900656,0.0027800281413891,0.0047619047619047,11861.32,24565.92,23,54,9,12,515.7095652173913,347.38656545539186,0.0,1,23,False,normal,0.15708214371307533,0.02255221199062573,0.10327017102409548,48.12925170068027,NORMAL
ACC_01475,4,10,2.2,0.0001808826598038,0.0007012765957446,0.0109890109890109,10168.01,3332.91,20,10,10,4,508.4005,286.1307266466078,0.0,1,20,False,normal,0.15969735948628114,0.018496038391035734,0.10321683104818297,48.08673469387755,NORMAL
ACC_00704,11,10,0.9166666666666666,0.0004619493271277,0.0020587234042553,0.0095238095238095,13230.82,12503.26,26,26,10,11,508.8776923076923,354.08112094612096,0.0,2,26,False,normal,0.16402754238681405,0.011967112956864666,0.1032033706148343,48.044217687074834,NORMAL
ACC_01657,4,9,2.0,0.0002211830720983,0.0056093617021276,0.0128205128205128,12414.54,6595.2,27,15,9,4,459.7977777777778,280.9872502354365,0.0,1,26,False,normal,0.16524832961811234,0.01002061886418128,0.10315724531653991,48.00170068027211,NORMAL
ACC_00383,4,5,1.2,0.0001397751529314,0.0019174468085106,0.0,12502.57,1705.75,26,4,5,4,480.8680769230769,262.02210451821395,0.0,1,26,False,normal,0.15941655741209385,0.018739599793819155,0.10314577436478398,47.95918367346938,NORMAL
ACC_00646,10,7,0.7272727272727273,0.0006510086431012,0.0029753123267812,0.0073529411764705,6360.65,15531.82,18,34,7,10,353.3694444444444,225.3672774272417,0.0,1,18,False,normal,0.16440919377249893,0.010864646725702826,0.1029913749537805,47.91666666666667,NORMAL
ACC_01505,9,7,0.8,0.0006321983429448,0.0008068085106382,0.0,10062.03,22906.22,22,47,7,9,457.365,229.16053106418445,0.0454545454545454,1,22,False,normal,0.1572410433723069,0.021374197082578077,0.10289430485641538,47.874149659863946,NORMAL
ACC_01643,8,5,0.6666666666666666,0.0008015799910544,0.0016348936170212,0.0128205128205128,16520.26,14417.72,33,27,5,8,500.61393939393935,295.6752040662544,0.0,1,32,False,normal,0.15203568496659162,0.029129964619077003,0.10287339682758577,47.83163265306122,NORMAL
ACC_01367,5,9,1.6666666666666667,0.0003753564476181,0.0010961702127659,0.0,12944.8,10000.15,22,18,9,5,588.4,334.9607843997776,0.1363636363636363,1,22,False,normal,0.16674629176385497,0.006407942239551544,0.1026109519541336,47.7891156462585,NORMAL
ACC_01918,9,6,0.7,0.0004906600596752,0.0005960857885984,0.0,7375.34,10143.69,19,20,6,9,388.1757894736842,230.1205717376048,0.0526315789473684,1,19,False,normal,0.16328385857592503,0.01109265335617033,0.10240737648802314,47.74659863945578,NORMAL
ACC_01849,6,7,1.1428571428571428,0.0005013775444037,0.0008306382978723,0.0256410256410256,7045.5,10467.58,15,19,7,6,469.7,326.93778702639173,0.0,1,14,False,normal,0.16147103458651937,0.013454654352705745,0.10226448249299391,47.704081632653065,NORMAL
ACC_01713,6,5,0.8571428571428571,0.0004792004704897,0.0004272340425531,0.0,10504.07,12488.98,24,23,5,6,437.6695833333333,281.0442718564054,0.0,2,22,False,normal,0.164384641580763,0.008524112966093188,0.10204043013489507,47.66156462585034,NORMAL
ACC_00827,9,11,1.2,0.0003550868556997,0.0051149106724086,0.0052631578947368,10043.47,11010.15,19,25,11,9,528.6036842105262,333.33951329622084,0.0526315789473684,1,19,False,normal,0.16157843847853515,0.012676487277995559,0.10201765799831931,47.61904761904761,NORMAL
ACC_01174,10,11,1.0909090909090908,0.0004777813046815,0.0057685106382978,0.0047619047619047,9079.43,11019.55,26,25,11,10,349.20884615384614,206.062744839079,0.0,1,26,False,normal,0.16203126270929172,0.01166895960338014,0.10188634146692709,47.5765306122449,NORMAL
ACC_00820,11,9,0.8333333333333334,0.0007588420938269,0.0035540425531914,0.0157894736842105,13897.32,22917.67,29,43,9,11,479.2179310344828,348.4557726842749,0.0344827586206896,1,29,False,normal,0.16470840310653756,0.007349536612745342,0.10176485650902067,47.534013605442176,NORMAL
ACC_01202,5,9,1.6666666666666667,0.0004744976464485,0.0001455319148936,0.0109890109890109,13041.63,11648.57,27,20,9,5,483.02333333333337,290.4739369746251,0.0,2,26,False,normal,0.1634032773000693,0.009298627673199,0.10176141744932117,47.49149659863946,NORMAL
ACC_01135,9,8,0.9,0.0005577251094783,0.0007939282820961,0.0073529411764705,22334.64,12702.32,31,24,8,9,720.4722580645162,413.7162101868838,0.0,1,29,False,normal,0.16528489524275167,0.006308088283902886,0.10169417245921214,47.44897959183674,NORMAL
ACC_01250,11,10,0.9166666666666666,0.0005746671147699,0.0069531914893617,0.0,9904.03,19439.17,26,39,10,11,380.9242307692308,316.5439839412284,0.0,1,26,False,normal,0.16732291631885463,0.0032508668301567956,0.1016940965233755,47.406462585034014,NORMAL
ACC_00564,10,5,0.5454545454545454,0.0002620451566507,0.0027715004477039,0.0285714285714285,12410.6,9197.0,24,23,5,10,517.1083333333333,415.9578082457159,0.0,1,24,False,normal,0.15505489609507128,0.021554152082394713,0.10165459849000065,47.363945578231295,NORMAL
ACC_01342,10,10,1.0,0.0004043202077584,0.0084688525988146,0.0052631578947368,16301.69,14450.53,32,26,10,10,509.4278125,320.10235734672665,0.0,1,31,False,normal,0.1639457787898419,0.007732301613765899,0.10146038791941149,47.32142857142857,NORMAL
ACC_01533,4,6,1.4,0.0002272268924236,0.0001923404255319,0.0,17382.27,5283.91,29,10,6,4,599.3886206896552,446.72316345747976,0.0344827586206896,1,28,False,normal,0.16040611593949594,0.012964102084969599,0.10142931039768541,47.27891156462585,NORMAL
ACC_01994,7,8,1.125,0.0004321954690363,0.0016246808510638,0.0,12670.11,17733.670000000002,25,32,8,7,506.8044,296.88252608116454,0.04,2,24,False,normal,0.16474544504772903,0.006372820985250261,0.10139639542273751,47.23639455782313,NORMAL
ACC_01074,6,8,1.2857142857142858,0.0001916082394104,0.0020808510638297,0.0,12199.32,4090.49,24,10,8,6,508.305,375.5932781845161,0.0,2,24,False,normal,0.16227075207728853,0.009892149057597516,0.10131931086941212,47.19387755102041,NORMAL
ACC_00504,6,11,1.7142857142857142,0.0005094566335922,0.0007531914893617,0.0073529411764705,13103.31,20466.13,31,35,11,6,422.6874193548387,251.41542544783977,0.0,1,31,False,normal,0.14612777056505968,0.03318463490898702,0.1009505163026306,47.15136054421769,NORMAL
ACC_01370,5,5,1.0,0.0002354511233893,0.0029046808510638,0.0,8580.17,4082.12,24,9,5,5,357.50708333333336,250.20727516060973,0.0416666666666666,1,24,False,normal,0.1586840577571721,0.014319075445435704,0.10093806483247753,47.10884353741497,NORMAL
ACC_01045,12,8,0.6923076923076923,0.000446420143634,0.0039591489361702,0.0157894736842105,11942.97,11942.85,19,27,8,12,628.5773684210527,376.8142927939454,0.0,1,19,False,normal,0.15673484875125934,0.017192002276195745,0.1009177101612339,47.066326530612244,NORMAL
ACC_00692,8,9,1.1111111111111112,0.0003186957903282,0.0039227390952117,0.0147058823529411,14720.43,6551.53,29,11,9,8,507.6010344827586,325.9857685691293,0.0689655172413793,1,28,False,normal,0.16083636230132764,0.01048769136216188,0.10069689392566133,47.023809523809526,NORMAL
ACC_01669,5,7,1.3333333333333333,0.000356465123432,0.0009217021276595,0.0151515151515151,14807.31,8281.68,35,18,7,5,423.066,268.7083729206201,0.0,1,34,False,normal,0.15200176868192927,0.023657402732643964,0.10066402230221515,46.9812925170068,NORMAL
ACC_01266,9,9,1.0,0.0007719367370017,0.0006438408732358,0.0065359477124183,13721.15,19998.2,27,32,9,9,508.1907407407408,295.0596861774284,0.0,2,25,False,normal,0.16165414384662585,0.009171959787800108,0.10066127022309555,46.93877551020408,NORMAL
ACC_00557,4,7,1.6,0.0001924193956475,0.0006102127659574,0.0181818181818181,14744.21,3268.48,23,8,7,4,641.0526086956521,465.945977459906,0.0,1,22,False,normal,0.1579822608469295,0.014205096274762885,0.10047139501806286,46.89625850340136,NORMAL
ACC_01813,8,6,0.7777777777777778,0.0006351617362217,0.0017055319148936,0.0329670329670329,12183.77,19847.0,27,41,6,8,451.2507407407408,256.6486183470119,0.0,1,27,False,normal,0.15532579550565817,0.01803998838628238,0.10041147265790785,46.85374149659864,NORMAL
ACC_00423,7,5,0.75,0.0005708755268372,4.263846842621413e-06,0.0,12302.78,19351.11,31,38,5,7,396.863870967742,202.899977914857,0.0,1,29,False,normal,0.14790412358167881,0.029025398816052664,0.10035263367542835,46.81122448979592,NORMAL
ACC_00295,5,8,1.5,0.0005175135671678,0.0002208672664477,0.0384615384615384,15051.19,11713.68,30,27,8,5,501.70633333333336,340.1470259743504,0.0,1,30,False,normal,0.1593323881065894,0.011747524056221089,0.10029844248644207,46.7687074829932,NORMAL
ACC_00877,11,10,0.9166666666666666,0.0006449517444916,0.0006944680851063,0.0105263157894736,16938.5,17817.08,34,29,10,11,498.1911764705882,323.3162616776964,0.0,1,34,False,normal,0.15402269931970305,0.019616462515548758,0.10026020459804133,46.726190476190474,NORMAL
