account_id,in_degree,out_degree,degree_ratio,pagerank,betweenness,clustering_coeff,total_sent,total_received,n_txn_sent,n_txn_received,unique_receivers,unique_senders,avg_sent_amount,std_sent_amount,round_amount_ratio,max_hourly_velocity,device_diversity,is_smurf_related,role
ACC_01997,10,11,1.0909090909090908,0.0007993345460294242,0.0020953191489361703,0.014285714285714285,14503.02,23462.32,27,42,11,10,537.1488888888889,389.20431943145564,0.0,1,27,False,normal
ACC_01888,13,10,0.7857142857142857,0.0010848201225148436,0.003880851063829787,0.007905138339920948,14118.029999999999,24293.92,35,43,10,13,403.3722857142857,304.57446701804747,0.02857142857142857,1,35,False,normal
ACC_01476,5,9,1.6666666666666667,0.00037956045935777163,0.0010796060205517418,0.0,17122.7,9036.97,35,15,9,5,489.22,342.3588555715118,0.0,1,35,False,normal
ACC_01484,6,5,0.8571428571428571,0.0003510533736514705,0.0012008510638297873,0.03636363636363636,10715.29,11755.17,19,32,5,6,563.9626315789474,444.02263837234074,0.05263157894736842,1,19,False,normal
ACC_00921,9,6,0.7,0.0007272810661908729,0.0015114893617021276,0.01904761904761905,9337.11,21430.23,22,42,6,9,424.41409090909093,275.9716538007394,0.0,2,22,False,normal
ACC_01654,15,9,0.625,0.0007153003554933996,0.001952340425531915,0.0036231884057971015,13244.74,17942.95,25,41,9,15,529.7896,334.0419258052298,0.0,1,25,False,normal
ACC_01742,6,11,1.7142857142857142,0.00036974669316067497,0.0033522363876689553,0.016666666666666666,19112.94,6785.98,37,18,11,6,516.5659459459459,349.85039726891733,0.05405405405405406,1,37,False,normal
ACC_01064,9,5,0.6,0.0010160818110977012,0.001494468085106383,0.01098901098901099,10145.92,33149.1,25,56,5,9,405.8368,266.1690443703024,0.08,1,24,False,normal
ACC_00246,7,10,1.375,0.0007684860233376239,0.0016765957446808512,0.007352941176470588,11302.09,16138.49,21,34,10,7,538.1947619047619,365.8612832702997,0.0,1,21,False,normal
ACC_00826,1,4,2.5,0.00010448109610857134,5.106382978723404e-06,0.0,11054.26,676.86,19,1,4,1,581.8031578947368,447.6646752878596,0.0,1,19,False,normal
ACC_00731,10,7,0.7272727272727273,0.0003434690728352046,0.0017336170212765957,0.0,13168.69,15345.12,26,27,7,10,506.48807692307696,355.9027902562072,0.0,1,26,False,normal
ACC_01856,4,11,2.4,0.00018441871184338854,0.0060493617021276595,0.01904761904761905,16362.300000000001,4329.74,28,10,11,4,584.3678571428571,373.6030724688985,0.0,1,28,False,normal
ACC_01733,4,10,2.2,0.00016483231357647098,0.0008723404255319149,0.02197802197802198,11685.07,6834.31,22,12,10,4,531.1395454545454,413.4715737620996,0.0,1,22,False,normal
ACC_01669,5,7,1.3333333333333333,0.0003564651234320879,0.0009217021276595745,0.015151515151515152,14807.31,8281.68,35,18,7,5,423.066,268.70837292062015,0.0,1,34,False,normal
ACC_01386,13,4,0.35714285714285715,0.0007398980951250419,0.00015861510254551656,0.014705882352941176,11405.94,26635.82,20,55,4,13,570.297,328.2554664169838,0.0,1,20,False,normal
ACC_01145,11,7,0.6666666666666666,0.0007307658610916567,0.002195744680851064,0.006535947712418301,11873.29,21027.63,24,39,7,11,494.7204166666667,363.7885171536649,0.0,1,23,False,normal
ACC_01807,9,10,1.1,0.00037340457399655946,0.0015878565641922143,0.017543859649122806,15134.689999999999,14323.210000000001,27,29,10,9,560.544074074074,452.0055053975411,0.0,1,27,False,normal
ACC_01767,11,5,0.5,0.0004258147811978082,0.0026587234042553193,0.008333333333333333,11622.22,10703.69,18,22,5,11,645.6788888888889,457.96492588392533,0.05555555555555555,1,18,False,normal
ACC_00118,6,6,1.0,0.0002429429014804834,0.0005812765957446808,0.015151515151515152,8592.17,4885.17,19,12,6,6,452.2194736842105,333.12783352930717,0.0,1,19,False,normal
ACC_00501,9,9,1.0,0.0007173884056393099,0.001246808510638298,0.0,9731.24,23706.81,19,42,9,9,512.1705263157895,359.5661441155883,0.0,1,19,False,normal
ACC_00401,9,11,1.2,0.0004834213425783866,0.0006723404255319149,0.0,16133.66,10718.86,29,28,11,9,556.3331034482759,361.77791122557346,0.0,1,29,False,normal
ACC_01146,2,11,4.0,0.00019478528574237098,0.0,0.02564102564102564,15211.2,6451.91,27,15,11,2,563.3777777777779,490.38948177273676,0.0,1,27,False,normal
ACC_01454,8,8,1.0,0.0005017724177533009,0.0012825651302605212,0.008333333333333333,10284.9,11900.0,26,22,8,8,395.5730769230769,256.1753516444426,0.038461538461538464,1,26,False,normal
ACC_01233,5,10,1.8333333333333333,0.0004013027675993749,0.0016518142668315355,0.0,9377.28,8197.04,23,19,10,5,407.7078260869566,270.55727422482727,0.0,1,23,False,normal
ACC_00123,11,11,1.0,0.00039303749913456506,0.002773205986440967,0.017316017316017316,11111.14,10821.7,24,24,11,11,462.96416666666664,343.4075406596134,0.0,1,24,False,normal
ACC_01525,10,6,0.6363636363636364,0.00046022227844014,0.001608323029036797,0.0,16008.0,13647.42,31,20,6,10,516.3870967741935,343.8950977860695,0.0,1,31,False,normal
ACC_00886,6,8,1.2857142857142858,0.0003721858801092425,0.0013906382978723405,0.0,10100.27,9042.59,24,19,8,6,420.84458333333333,321.70768457228735,0.0,1,24,False,normal
ACC_01040,5,11,2.0,0.0002994144808857525,0.0011693617021276597,0.0,12622.93,6027.39,27,13,11,5,467.51592592592596,380.8585708355759,0.0,1,26,False,normal
ACC_00006,7,7,1.0,0.00043769791675360594,0.0027829787234042555,0.0,12009.99,10602.32,27,19,7,7,444.81444444444446,261.7339824697725,0.0,1,25,False,normal
ACC_01439,10,6,0.6363636363636364,0.00041715827859720655,0.0076408510638297875,0.008333333333333333,13015.4,14028.970000000001,26,25,6,10,500.59230769230766,272.1687527150417,0.0,1,25,False,normal
ACC_01482,8,8,1.0,0.0005665385153813177,0.0003973905257323157,0.0,13292.93,14925.99,27,25,8,8,492.33074074074074,426.2870261376439,0.0,1,27,False,normal
ACC_00303,9,6,0.7,0.0005602541274419081,0.0006037607129151921,0.0,17523.43,17436.5,25,33,6,9,700.9372,435.3726511614313,0.08,1,25,False,normal
ACC_00322,11,6,0.5833333333333334,0.0005861594760935791,0.0020621276595744684,0.022058823529411766,8359.79,14717.87,17,34,6,11,491.7523529411765,269.32877894706616,0.0,1,17,False,normal
ACC_00273,7,6,0.875,0.0004284481841170899,0.0033931914893617025,0.0,8051.5,13440.960000000001,18,32,6,7,447.30555555555554,284.4150473023995,0.05555555555555555,1,18,False,normal
ACC_01116,3,6,1.75,0.00018547886333360707,0.0002848249690871104,0.0,11102.89,2636.5299999999997,23,10,6,3,482.73434782608695,317.64959713819155,0.0,1,22,False,normal
ACC_00132,10,13,1.2727272727272727,0.0004594951742249533,0.00883744680851064,0.003952569169960474,11735.89,15552.44,29,27,13,10,404.6858620689655,279.6642398805759,0.0,2,29,False,normal
ACC_00858,8,7,0.8888888888888888,0.0005276941967458757,0.00037095467530806294,0.0,12111.84,16728.32,24,36,7,8,504.66,324.7796435444647,0.0,1,24,False,normal
ACC_01373,11,7,0.6666666666666666,0.0005269273909916345,0.002785531914893617,0.0,17052.42,16716.12,38,29,7,11,448.74789473684206,288.7671381239786,0.05263157894736842,2,38,False,normal
ACC_01316,3,11,3.0,0.00014248368129362996,0.002595744680851064,0.0,12012.85,1824.88,28,3,11,3,429.03035714285716,291.76484668158184,0.0,2,27,False,normal
ACC_00187,5,6,1.1666666666666667,0.0003662810055882458,0.001617872340425532,0.0,6977.12,8025.24,18,18,6,5,387.61777777777775,278.55278161905403,0.0,1,18,False,normal
ACC_01709,9,2,0.3,0.0005852565860359567,0.0,0.0,7956.39,19718.55,18,48,2,9,442.0216666666667,392.8983148983972,0.0,1,18,False,normal
ACC_01130,5,10,1.8333333333333333,0.0004780203570258286,4.340425531914894e-05,0.0,21751.21,15586.0,31,36,10,5,701.651935483871,481.94051214798526,0.0,1,31,False,normal
ACC_01387,8,14,1.6666666666666667,0.00039500339207998236,0.0052468085106382985,0.004329004329004329,15873.57,11334.36,34,19,14,8,466.86970588235295,407.1937206865764,0.0,1,33,False,normal
ACC_01166,7,11,1.5,0.00037823766964379134,0.003306186841768644,0.006535947712418301,8703.539999999999,9458.83,21,23,11,7,414.4542857142857,254.75137035100374,0.0,1,21,False,normal
ACC_00899,4,10,2.2,0.000315648592956078,0.00044255319148936174,0.0,15864.48,7739.97,32,15,10,4,495.765,293.85590699766334,0.0,2,31,False,normal
ACC_00687,4,11,2.4,0.00018721027947044786,0.0002851063829787234,0.0,12479.17,6142.17,27,7,11,4,462.1914814814815,393.49372176306906,0.0,1,27,False,normal
ACC_00977,4,8,1.8,0.0001765697260723928,0.002192340425531915,0.0,12888.01,2826.88,24,7,8,4,537.0004166666666,373.13240707939366,0.0,1,24,False,normal
ACC_01069,10,10,1.0,0.0006624900347701547,0.007433191489361703,0.010526315789473684,17956.3,13403.25,31,28,10,10,579.2354838709678,418.84418400194846,0.0,2,30,False,normal
ACC_01660,6,7,1.1428571428571428,0.00024691413199695437,0.00010553191489361703,0.01282051282051282,12436.03,6954.36,23,15,7,6,540.6969565217391,380.4446123399542,0.0,1,23,False,normal
ACC_00028,4,7,1.6,0.000245682625804049,0.0003191489361702128,0.0,16539.5,3108.37,35,5,7,4,472.5571428571429,341.36392170898466,0.0,1,35,False,normal
ACC_01935,8,7,0.8888888888888888,0.00036239945040715755,0.0002621276595744681,0.01904761904761905,13717.89,11931.44,18,23,7,8,762.105,452.4803667401428,0.0,1,18,False,normal
ACC_00531,7,7,1.0,0.00039897985916073256,0.0007659574468085107,0.01098901098901099,13836.9,10970.98,21,19,7,7,658.9,397.6664692176095,0.0,1,21,False,normal
ACC_01223,6,10,1.5714285714285714,0.00044378001849822147,4.765957446808511e-05,0.0,11920.24,10087.67,20,17,10,6,596.012,422.6494718296649,0.05,1,20,False,normal
ACC_01458,7,8,1.125,0.0003362282998122016,0.008962606063190211,0.009523809523809525,11691.21,11850.27,24,26,8,7,487.13374999999996,446.3942463379059,0.0,1,23,False,normal
ACC_01710,9,12,1.3,0.0007103825242437626,0.004379574468085107,0.004761904761904762,17030.829999999998,23060.73,34,50,12,9,500.9067647058823,396.77703354632524,0.0,1,33,False,normal
ACC_00460,5,7,1.3333333333333333,0.00022861367856684674,0.001408774996802115,0.0,10657.78,4425.23,23,8,7,5,463.3817391304348,422.44487474324734,0.0,1,23,False,normal
ACC_01812,6,5,0.8571428571428571,0.00047424087068864565,0.0004859574468085107,0.0,11719.99,10065.78,24,17,5,6,488.3329166666667,262.25433417861944,0.0,1,23,False,normal
ACC_01835,7,8,1.125,0.00030978845433057785,0.00023063829787234042,0.0,13540.789999999999,7897.42,26,14,8,7,520.7996153846153,342.04988665960144,0.038461538461538464,1,25,False,normal
ACC_01832,8,3,0.4444444444444444,0.0011882887656689879,0.00102468085106383,0.01818181818181818,14693.47,19113.63,32,30,3,8,459.1709375,287.1307243968174,0.0,2,32,False,normal
ACC_01424,8,11,1.3333333333333333,0.0005807666908956702,0.0018808510638297874,0.011695906432748537,12701.64,12754.11,26,21,11,8,488.52461538461534,419.48296405199363,0.0,1,24,False,normal
ACC_01489,5,6,1.1666666666666667,0.00035476467992884395,2.0425531914893616e-05,0.0,17069.81,15867.28,33,24,6,5,517.2669696969697,346.7290770768011,0.0,1,33,False,normal
ACC_01012,8,12,1.4444444444444444,0.0006894466721386472,0.005902127659574468,0.010526315789473684,10778.57,21193.94,22,45,12,8,489.935,367.99869089764564,0.045454545454545456,1,22,False,normal
ACC_00470,6,7,1.1428571428571428,0.0007433122718339545,1.0212765957446808e-05,0.0,8350.63,20790.55,16,44,7,6,521.914375,282.5088198969783,0.0625,1,16,False,normal
ACC_00657,5,6,1.1666666666666667,0.00032703448160727324,0.001494468085106383,0.01818181818181818,10263.44,7732.7699999999995,18,13,6,5,570.1911111111111,335.4858983954798,0.0,1,17,False,normal
ACC_00301,7,6,0.875,0.0005064311761455585,5.969385579669979e-06,0.015151515151515152,11387.119999999999,17388.07,21,32,6,7,542.2438095238094,297.84287311393217,0.0,1,20,False,normal
ACC_01876,5,13,2.3333333333333335,0.0005261510922573756,0.002628936170212766,0.013071895424836602,10387.42,12762.23,27,24,13,5,384.7192592592593,249.64202164030993,0.037037037037037035,1,27,False,normal
ACC_01492,11,6,0.5833333333333334,0.00036185833455648387,0.002195744680851064,0.0,17022.7,10986.08,28,22,6,11,607.9535714285714,445.9751406974449,0.0,1,28,False,normal
ACC_00732,10,8,0.8181818181818182,0.0006084221944030568,0.00229394960133032,0.006535947712418301,11876.18,16233.32,19,37,8,10,625.062105263158,496.7499123925321,0.0,2,19,False,normal
ACC_00605,8,9,1.1111111111111112,0.0003271551076991116,0.005163404255319149,0.014705882352941176,9619.69,9551.79,25,23,9,8,384.7876,279.3569239533301,0.0,1,25,False,normal
ACC_00198,11,9,0.8333333333333334,0.0004913317783464982,0.004630537671086855,0.010526315789473684,11420.99,15839.09,29,30,9,11,393.82724137931035,280.9011604117891,0.034482758620689655,1,28,False,normal
ACC_00442,10,7,0.7272727272727273,0.000648956516782965,0.004234893617021277,0.0,12848.42,13943.41,30,31,7,10,428.28066666666666,267.4763166690662,0.03333333333333333,1,30,False,normal
ACC_01985,13,5,0.42857142857142855,0.0006581670481443784,0.0014468085106382979,0.013071895424836602,10385.66,15135.66,27,35,5,13,384.65407407407406,228.7552001806442,0.0,1,25,False,normal
ACC_01063,5,7,1.3333333333333333,0.00012870127622897863,0.0009702127659574468,0.015151515151515152,9125.56,2753.21,15,5,7,5,608.3706666666666,348.4918843176095,0.0,1,14,False,normal
ACC_01596,10,9,0.9090909090909091,0.0005398063429809749,0.004333617021276596,0.005847953216374269,14260.119999999999,16604.39,26,29,9,10,548.4661538461538,415.85525342433203,0.038461538461538464,1,26,False,normal
ACC_01898,6,4,0.7142857142857143,0.0007795699768736084,0.0012774468085106384,0.0,8961.29,15769.23,19,31,4,6,471.6468421052632,350.10245806767654,0.0,1,19,False,normal
ACC_01398,9,7,0.8,0.0006013276943065376,0.0016093617021276597,0.0,15329.69,23517.8,33,43,7,9,464.53606060606063,449.459473937441,0.0,2,33,False,normal
ACC_00027,7,13,1.75,0.00041773613384758665,0.00026094742676843047,0.0,12623.31,11852.880000000001,24,24,13,7,525.9712499999999,343.0501907037042,0.0,1,24,False,normal
ACC_01551,12,9,0.7692307692307693,0.0005234513230545807,0.003556901036114783,0.009523809523809525,9266.73,13140.26,23,27,9,12,402.90130434782606,226.46430076492985,0.0,1,23,False,normal
ACC_01444,3,3,1.0,0.00016557901260574615,0.0,0.0,12492.6,6021.17,23,13,3,3,543.1565217391304,342.30902527884325,0.043478260869565216,1,22,False,normal
ACC_00030,8,13,1.5555555555555556,0.0005971580739001565,0.0028765957446808513,0.009523809523809525,15488.31,17581.91,32,38,13,8,484.0096875,370.97942392714793,0.0,1,32,False,normal
ACC_00017,10,6,0.6363636363636364,0.00039777316675556376,0.00018893617021276596,0.025,10788.95,8000.31,21,19,6,10,513.7595238095239,320.8744501744598,0.0,1,21,False,normal
ACC_00684,3,11,3.0,0.0001364394008371768,0.0009642553191489362,0.01098901098901099,17605.68,2388.6,36,5,11,3,489.0466666666667,393.04475032749133,0.0,1,34,False,normal
ACC_00344,8,11,1.3333333333333333,0.0004485804339240419,0.0003710638297872341,0.005847953216374269,7698.07,14316.539999999999,20,33,11,8,384.9035,191.55922432487395,0.0,1,20,False,normal
ACC_00205,9,7,0.8,0.00034859789330104785,0.0006280851063829787,0.0,12146.03,10564.14,25,23,7,9,485.8412,356.54722993969074,0.0,2,24,False,normal
ACC_00532,11,13,1.1666666666666667,0.0008721996909132301,0.0014522662345968535,0.007246376811594203,18198.63,18285.35,32,41,13,11,568.7071875,396.72768117181295,0.03125,1,30,False,normal
ACC_01460,10,6,0.6363636363636364,0.0005490664334892282,0.0008451063829787235,0.0,15613.96,19239.010000000002,28,34,6,10,557.6414285714285,343.4254320671027,0.03571428571428571,1,27,False,normal
ACC_01857,11,7,0.6666666666666666,0.0009747743199333454,0.00019869526286615786,0.0196078431372549,11688.4,26985.33,23,49,7,11,508.1913043478261,370.5536574972442,0.0,1,23,False,normal
ACC_00781,13,6,0.5,0.0007950623061343172,0.00034638297872340425,0.005847953216374269,12701.49,24573.61,23,44,6,13,552.2386956521739,332.9420642927145,0.0,1,23,False,normal
ACC_01054,10,8,0.8181818181818182,0.0005376656695679168,0.0013651063829787234,0.0,14393.23,13024.76,28,33,8,10,514.0439285714285,355.6665472804057,0.0,1,28,False,normal
ACC_01334,9,7,0.8,0.00048635922887455446,0.0044527659574468085,0.008333333333333333,10203.35,9195.45,20,21,7,9,510.1675,333.41449096906075,0.0,2,20,False,normal
ACC_00688,9,5,0.6,0.0003995154366109112,0.0003872340425531915,0.01098901098901099,14962.65,12817.34,26,35,5,9,575.4865384615384,475.4505956075126,0.0,1,26,False,normal
ACC_01429,8,8,1.0,0.0004420470408852546,0.00206468085106383,0.0,11325.73,11702.52,24,23,8,8,471.90541666666667,361.66990924321135,0.0,1,24,False,normal
ACC_01614,4,11,2.4,0.00036914877786805835,0.00018590372233829363,0.009523809523809525,22769.11,9805.07,33,22,11,4,689.9730303030303,381.61421726893286,0.030303030303030304,1,31,False,normal
ACC_01587,4,9,2.0,0.0002193836807536149,0.0008978723404255319,0.01282051282051282,17500.31,3553.26,32,7,9,4,546.8846875,435.91488848156956,0.03125,1,32,False,normal
ACC_01890,8,13,1.5555555555555556,0.00048186333002769383,0.004397446808510639,0.009523809523809525,12577.04,18051.16,31,39,13,8,405.7109677419355,203.29099367417206,0.03225806451612903,1,30,False,normal
ACC_00152,7,8,1.125,0.0002116613422124787,0.008146382978723405,0.0,15024.7,5351.36,38,11,8,7,395.38684210526316,243.7495373700975,0.0,1,37,False,normal
ACC_01229,12,8,0.6923076923076923,0.0003773773741806699,0.0023685106382978723,0.010526315789473684,19345.5,16189.88,28,33,8,12,690.9107142857143,473.02595167181516,0.0,1,28,False,normal
ACC_01383,6,6,1.0,0.00015217397071947759,0.0011361702127659576,0.015151515151515152,11348.619999999999,4760.95,20,10,6,6,567.4309999999999,418.951602868775,0.0,1,20,False,normal
ACC_01265,12,8,0.6923076923076923,0.0007688427265713715,0.00304936170212766,0.005263157894736842,9284.96,22118.92,20,41,8,12,464.24799999999993,325.1237783659438,0.0,1,20,False,normal
ACC_01396,5,8,1.5,0.00038221809253434865,0.000294468085106383,0.0,16954.86,6346.42,29,14,8,5,584.6503448275862,384.53253372933926,0.0,1,29,False,normal
ACC_01432,11,7,0.6666666666666666,0.000524100038641897,0.0011055319148936171,0.0196078431372549,7083.26,17722.88,19,37,7,11,372.80315789473684,183.88331007137927,0.0,1,19,False,normal
ACC_00631,5,11,2.0,0.0002711855087040854,0.0006978723404255319,0.0,13742.76,5176.65,30,13,11,5,458.092,379.1313043624678,0.0,1,28,False,normal
ACC_01422,9,5,0.6,0.0004869853846496576,0.00016340425531914893,0.01098901098901099,13537.53,14404.800000000001,24,24,5,9,564.06375,283.2664434432329,0.0,1,23,False,normal
ACC_01372,10,6,0.6363636363636364,0.00033336913650198807,1.1063829787234042e-05,0.008333333333333333,13594.33,9563.039999999999,22,24,6,10,617.9240909090909,388.89456602332143,0.0,1,21,False,normal
ACC_00252,8,9,1.1111111111111112,0.0005396215912484082,0.001435744680851064,0.014705882352941176,16945.15,12812.6,33,23,9,8,513.489393939394,389.1120162300584,0.0,1,33,False,normal
ACC_01630,7,6,0.875,0.0002774107067408045,0.0010830170980258389,0.0,16682.57,11328.6,29,27,6,7,575.2610344827586,469.27092494136076,0.0,1,29,False,normal
ACC_01885,7,6,0.875,0.0002716085485992648,0.000347077132989383,0.01282051282051282,17655.83,5777.13,34,9,6,7,519.2891176470589,303.9566023286842,0.0,1,33,False,normal
ACC_01375,8,8,1.0,0.00040190852409717557,0.0011174468085106385,0.0,11046.029999999999,11571.29,22,21,8,8,502.0922727272727,307.29083208755986,0.0,1,21,False,normal
ACC_01197,3,9,2.5,0.00012482030019032912,0.001585531914893617,0.0,12840.7,1008.25,21,3,9,3,611.4619047619047,414.43431482707905,0.0,1,21,False,normal
ACC_01802,8,6,0.7777777777777778,0.0003275509509792191,0.0011719148936170213,0.02197802197802198,13181.34,9447.96,25,19,6,8,527.2536,323.1199875288848,0.04,1,25,False,normal
ACC_00848,9,7,0.8,0.00037285871089706696,0.001068936170212766,0.03333333333333333,14948.98,11086.83,35,25,7,9,427.11371428571425,330.5123911629772,0.0,1,34,False,normal
ACC_01667,9,9,1.0,0.0006573252970530076,0.00029276595744680853,0.006535947712418301,10989.8,19585.93,21,39,9,9,523.3238095238095,339.5859485090069,0.0,1,21,False,normal
ACC_00493,5,9,1.6666666666666667,0.0002397270017721671,0.0009523404255319149,0.0,13917.73,5459.82,26,11,9,5,535.2973076923076,431.08894189999995,0.0,1,24,False,normal
ACC_01021,7,10,1.375,0.0004946468297734998,0.0019429787234042555,0.0,15220.66,14731.5,31,25,10,7,490.9890322580645,339.94670739548616,0.03225806451612903,1,31,False,normal
ACC_01239,9,11,1.2,0.0006505186640985242,0.001985531914893617,0.015789473684210527,11308.41,12923.47,27,28,11,9,418.83,235.02874555777544,0.0,1,26,False,normal
ACC_00789,9,10,1.1,0.00038007646862023325,0.008355744680851065,0.005847953216374269,13973.46,20561.329999999998,29,35,10,9,481.84344827586204,293.4124800427337,0.034482758620689655,1,28,False,normal
ACC_01171,10,8,0.8181818181818182,0.0005201794314663594,0.006373617021276596,0.006535947712418301,12497.75,16515.57,25,31,8,10,499.91,399.82442465412237,0.0,1,25,False,normal
ACC_00930,8,5,0.6666666666666666,0.0003819532057871745,0.0008391489361702128,0.0,12686.03,10695.17,26,24,5,8,487.9242307692308,328.3719278400403,0.0,1,26,False,normal
ACC_01791,6,6,1.0,0.0003864867422258452,5.287170084850552e-05,0.030303030303030304,15191.49,11491.970000000001,31,22,6,6,490.04806451612905,292.8005302297038,0.0,1,31,False,normal
ACC_01766,10,4,0.45454545454545453,0.0005038607951876569,0.0010187234042553191,0.02197802197802198,16161.75,13016.34,30,31,4,10,538.725,389.6007893565429,0.03333333333333333,1,29,False,normal
ACC_00116,4,7,1.6,0.00011337704460158203,0.0023965957446808513,0.0,14847.96,2252.23,26,8,7,4,571.0753846153846,376.1369132773945,0.0,1,26,False,normal
ACC_01927,4,6,1.4,0.0002367160980842805,0.0018314893617021278,0.0,10300.58,3817.19,25,11,6,4,412.0232,310.31962075039127,0.0,1,25,False,normal
ACC_00920,9,5,0.6,0.00039392941271781517,0.0015004255319148938,0.02197802197802198,14446.12,9607.24,33,22,5,9,437.76121212121217,276.1611295710981,0.030303030303030304,2,32,False,normal
ACC_01164,3,4,1.25,0.0003697983332256823,8.86880143265254e-05,0.047619047619047616,10403.71,6134.68,18,12,4,3,577.9838888888888,382.3675047899351,0.0,1,18,False,normal
ACC_01841,2,7,2.6666666666666665,7.552103869787658e-05,0.0002697872340425532,0.0,11308.62,249.81,23,2,7,2,491.6791304347826,324.4974172878456,0.0,2,22,False,normal
ACC_00468,7,7,1.0,0.0005131571903279212,0.00013872340425531915,0.0,13059.1,9704.33,25,17,7,7,522.364,383.24975215256177,0.04,1,25,False,normal
ACC_00049,7,9,1.25,0.0004993251599786032,0.002166808510638298,0.0,13343.35,10980.72,26,23,9,7,513.2057692307692,389.6349115279387,0.0,2,26,False,normal
ACC_00593,11,7,0.6666666666666666,0.0007031078278266589,0.0028763910800324055,0.0,5230.54,18672.12,10,41,7,11,523.054,371.07970054962584,0.0,1,9,False,normal
ACC_01086,6,7,1.1428571428571428,0.0004214289494931273,1.7872340425531915e-05,0.0,13639.36,11799.1,30,23,7,6,454.6453333333333,241.53749238109415,0.0,1,30,False,normal
ACC_01708,4,8,1.8,0.0004949443624386769,0.0,0.0,10183.18,10487.82,19,23,8,4,535.9568421052631,393.02812473653603,0.0,1,19,False,normal
ACC_01301,11,5,0.5,0.0008381395572510718,0.00030529143393169316,0.016666666666666666,12078.93,13803.01,22,24,5,11,549.0422727272727,379.4132833346497,0.0,1,22,False,normal
ACC_01285,6,9,1.4285714285714286,0.0007983883983565578,0.0009702127659574468,0.009523809523809525,12336.12,17027.5,27,34,9,6,456.8933333333334,336.31053592910683,0.0,2,27,False,normal
ACC_00673,15,5,0.375,0.0010955040065224932,0.003593191489361702,0.010526315789473684,8173.17,23676.51,19,50,5,15,430.1668421052632,322.5807422793148,0.0,2,19,False,normal
ACC_01306,4,9,2.0,0.0002150832266597171,0.0011285106382978723,0.0,8798.14,6468.8099999999995,22,14,9,4,399.9154545454545,252.60031785085894,0.0,1,22,False,normal
ACC_01140,4,9,2.0,0.00011538645893786552,0.0020280851063829786,0.01282051282051282,15756.64,1576.8200000000002,26,5,9,4,606.0246153846153,448.0771814429364,0.0,2,25,False,normal
ACC_01361,9,7,0.8,0.000514116172238855,0.0005608510638297873,0.0,8668.52,11487.03,17,21,7,9,509.9129411764706,368.95793372627026,0.0,1,17,False,normal
ACC_00918,12,6,0.5384615384615384,0.0006639271826807848,0.0008638297872340426,0.006535947712418301,13450.3,16616.25,21,31,6,12,640.4904761904761,525.9165969474266,0.0,1,21,False,normal
ACC_01213,10,10,1.0,0.0010071995082160576,0.003971063829787234,0.021052631578947368,16178.01,21915.38,30,40,10,10,539.267,352.115760903849,0.0,1,30,False,normal
ACC_01003,8,6,0.7777777777777778,0.0005864557671838295,0.002148126039312668,0.03296703296703297,11163.04,10754.9,25,27,6,8,446.52160000000003,286.33663576403677,0.0,1,25,False,normal
ACC_00230,6,11,1.7142857142857142,0.0005884444405505686,0.0005259574468085106,0.0,14907.41,14861.54,26,29,11,6,573.3619230769231,388.69603295139746,0.038461538461538464,1,26,False,normal
ACC_01031,9,9,1.0,0.0004125458414739696,0.0025207862533577793,0.0,14332.89,14614.36,27,23,9,9,530.8477777777778,429.0540743877373,0.07407407407407407,2,27,False,normal
ACC_00523,6,7,1.1428571428571428,0.0004919558648900106,0.0003778723404255319,0.0,13192.28,7191.38,23,16,7,6,573.5773913043479,466.07520043070497,0.0,1,23,False,normal
ACC_00096,6,8,1.2857142857142858,0.0002690238707915324,0.001770212765957447,0.01098901098901099,15617.6,12185.86,32,18,8,6,488.05,285.31623588233555,0.0,1,32,False,normal
ACC_01441,6,11,1.7142857142857142,0.0003488730567819911,0.004400851063829788,0.007352941176470588,7507.54,10805.86,17,22,11,6,441.62,359.5637034135954,0.0,1,17,False,normal
ACC_01002,10,9,0.9090909090909091,0.0005828121313722269,0.004420425531914894,0.005847953216374269,8379.47,16575.78,21,26,9,10,399.0223809523809,278.1648559919956,0.0,1,21,False,normal
ACC_00847,11,6,0.5833333333333334,0.001298288966826737,0.0017685106382978725,0.014705882352941176,9217.73,29441.14,23,58,6,11,400.77086956521737,287.8507366502969,0.0,1,23,False,normal
ACC_01701,4,7,1.6,0.00016024279788573342,0.0023685106382978723,0.01818181818181818,10489.130000000001,2097.45,20,4,7,4,524.4565,365.2847563675136,0.0,2,19,False,normal
ACC_00778,7,4,0.625,0.0003488906956447196,0.0001948936170212766,0.0,7319.21,8564.67,21,15,4,7,348.5338095238095,239.96629268453913,0.0,1,21,False,normal
ACC_00875,6,9,1.4285714285714286,0.0005455431861691768,0.0003821276595744681,0.0,13971.88,17364.49,30,42,9,6,465.72933333333333,238.4980207672279,0.03333333333333333,1,29,False,normal
ACC_00577,11,8,0.75,0.0009915285021090507,0.00034638297872340425,0.011695906432748537,14685.86,24451.49,23,50,8,11,638.515652173913,525.0857786878609,0.0,2,23,False,normal
ACC_01409,9,9,1.0,0.0005915180216845248,0.002093617021276596,0.0196078431372549,12689.74,15977.17,28,31,9,9,453.205,309.6980762984539,0.03571428571428571,1,28,False,normal
