user_id,signup_date,plan_type,region,churn_label
U_03033,2025-05-15,Free,South,1
U_03034,2024-05-10,Pro,South,0
U_03035,2026-03-27,Free,North,0
U_03036,2024-12-18,Pro,East,0
U_03037,2025-09-09,Pro,North,0
U_03038,2025-02-08,Pro,West,0
U_03039,2024-12-22,Free,East,0
U_03040,2024-03-24,Free,West,0
U_03041,2023-12-31,Free,East,0
U_03042,2026-04-16,Free,West,0
U_03043,2025-02-15,Pro,South,0
U_03044,2025-02-10,Free,East,1
U_03045,2025-02-14,Enterprise,West,0
U_03046,2025-12-16,Free,South,1
U_03047,2024-04-12,Enterprise,South,1
U_03048,2024-02-01,Free,East,1
U_03049,2025-12-25,Pro,North,1
U_03050,2024-12-04,Free,North,0
U_03051,2025-06-14,Enterprise,North,0
U_03052,2025-12-31,Free,East,1
U_03053,2026-03-12,Pro,North,1
U_03054,2026-02-12,Free,West,1
U_03055,2023-09-17,Enterprise,East,0
U_03056,2024-09-11,Free,South,1
U_03057,2026-01-05,Enterprise,West,0
U_03058,2025-12-20,Enterprise,South,1
U_03059,2023-12-11,Pro,South,1
U_03060,2024-01-12,Free,West,0
U_03061,2024-04-26,Pro,South,0
U_03062,2023-11-19,Free,South,1
U_03063,2024-08-16,Free,East,0
U_03064,2025-12-05,Free,South,0
U_03065,2025-02-07,Free,South,1
U_03066,2024-11-26,Pro,West,0
U_03067,2023-11-03,Pro,East,0
U_03068,2024-09-26,Free,South,0
U_03069,2026-06-29,Free,North,0
U_03070,2025-08-11,Enterprise,West,1
U_03071,2024-11-22,Free,West,0
U_03072,2024-12-23,Enterprise,East,1
U_03073,2025-11-29,Pro,South,1
U_03074,2025-10-18,Free,North,1
U_03075,2024-01-08,Free,West,0
U_03076,2025-07-27,Free,East,0
U_03077,2024-08-27,Free,East,0
U_03078,2025-02-07,Pro,South,0
U_03079,2024-04-11,Free,West,1
U_03080,2024-08-31,Enterprise,North,0
U_03081,2024-07-29,Enterprise,North,0
U_03082,2024-09-11,Free,West,0
U_03083,2023-08-20,Pro,West,1
U_03084,2024-03-03,Pro,East,0
U_03085,2025-04-01,Free,North,1
U_03086,2023-10-02,Free,East,1
U_03087,2024-02-08,Free,South,0
U_03088,2025-09-05,Free,East,0
U_03089,2024-05-20,Pro,North,1
U_03090,2024-07-12,Free,East,1
U_03091,2024-04-15,Free,South,0
U_03092,2026-01-07,Pro,North,0
U_03093,2023-11-07,Free,South,1
U_03094,2025-06-10,Free,West,1
U_03095,2026-02-02,Pro,South,1
U_03096,2024-03-03,Enterprise,South,1
U_03097,2024-10-26,Free,North,0
U_03098,2025-11-23,Free,South,0
U_03099,2025-05-21,Pro,East,0
U_03100,2024-09-01,Pro,South,1
U_03101,2023-09-17,Free,North,1
U_03102,2024-11-15,Pro,North,0
U_03103,2024-08-27,Enterprise,West,0
U_03104,2025-08-30,Enterprise,East,1
U_03105,2024-06-11,Free,East,0
U_03106,2024-10-09,Pro,East,1
U_03107,2025-06-22,Free,North,0
U_03108,2025-12-13,Free,North,1
U_03109,2024-08-11,Pro,South,1
U_03110,2024-09-15,Pro,West,1
U_03111,2025-04-09,Pro,North,0
U_03112,2026-04-13,Pro,West,0
U_03113,2024-02-22,Pro,East,0
U_03114,2026-06-02,Pro,West,1
U_03115,2025-08-29,Free,East,0
U_03116,2024-09-01,Pro,West,0
U_03117,2025-07-11,Pro,South,1
U_03118,2024-07-18,Pro,East,1
U_03119,2023-10-16,Free,West,0
U_03120,2025-10-15,Pro,South,0
U_03121,2024-09-09,Free,West,0
U_03122,2025-02-12,Pro,South,1
U_03123,2025-01-12,Free,North,0
U_03124,2026-03-19,Free,West,0
U_03125,2025-10-17,Pro,South,1
U_03126,2023-08-29,Pro,East,1
U_03127,2025-04-24,Pro,West,0
U_03128,2024-12-07,Free,North,0
U_03129,2024-12-06,Free,West,1
U_03130,2026-01-12,Enterprise,South,1
U_03131,2024-10-17,Free,West,0
U_03132,2024-12-18,Free,North,0
U_03133,2026-03-08,Free,West,1
U_03134,2024-11-12,Pro,South,0
U_03135,2025-01-06,Enterprise,North,1
U_03136,2025-01-28,Pro,East,0
U_03137,2025-12-28,Free,North,1
U_03138,2025-07-16,Pro,West,1
U_03139,2025-09-29,Pro,East,0
U_03140,2024-10-03,Pro,West,0
U_03141,2023-09-14,Free,South,1
U_03142,2025-07-26,Free,South,1
U_03143,2025-03-14,Enterprise,East,1
U_03144,2025-10-29,Free,East,1
U_03145,2025-10-30,Pro,East,0
U_03146,2023-12-05,Pro,South,1
U_03147,2024-03-24,Pro,South,1
U_03148,2023-10-23,Free,West,1
U_03149,2025-12-20,Free,East,0
U_03150,2023-11-18,Free,South,1
U_03151,2023-11-04,Free,West,0
U_03152,2025-10-13,Free,East,1
U_03153,2025-03-25,Enterprise,North,1
U_03154,2023-09-29,Enterprise,North,0
U_03155,2025-07-27,Free,West,0
U_03156,2025-08-28,Pro,West,1
U_03157,2024-12-28,Free,South,0
U_03158,2023-09-29,Free,East,0
U_03159,2025-08-07,Pro,East,0
U_03160,2024-10-20,Pro,West,0
U_03161,2025-04-15,Pro,North,1
U_03162,2026-06-30,Pro,West,0
U_03163,2025-12-19,Pro,South,0
U_03164,2026-02-16,Free,West,0
U_03165,2024-01-04,Free,North,0
U_03166,2024-07-23,Pro,West,0
U_03167,2025-02-04,Free,South,0
U_03168,2023-08-08,Free,South,1
U_03169,2026-06-20,Free,North,0
U_03170,2024-05-20,Pro,West,0
U_03171,2024-05-07,Enterprise,East,0
U_03172,2024-06-30,Free,South,0
U_03173,2024-04-29,Free,North,1
U_03174,2026-02-02,Pro,North,0
U_03175,2025-03-16,Free,East,0
U_03176,2025-01-27,Pro,East,1
U_03177,2024-10-22,Pro,East,1
U_03178,2023-09-25,Free,South,0
U_03179,2024-06-21,Free,South,1
U_03180,2026-02-10,Free,West,0
U_03181,2025-12-03,Free,South,1
U_03182,2026-01-31,Pro,North,0
U_03183,2024-05-02,Pro,West,1
U_03184,2024-03-04,Pro,East,0
U_03185,2023-09-26,Free,West,0
U_03186,2025-02-24,Pro,East,1
U_03187,2024-09-03,Free,North,1
U_03188,2024-12-08,Enterprise,East,1
U_03189,2025-01-04,Free,North,0
U_03190,2025-04-15,Pro,North,0
U_03191,2024-08-25,Free,North,1
U_03192,2025-12-03,Free,South,1
U_03193,2024-03-02,Free,East,1
U_03194,2026-04-08,Enterprise,West,0
U_03195,2025-03-16,Pro,West,0
U_03196,2023-09-25,Pro,North,0
U_03197,2024-07-02,Free,West,0
U_03198,2025-02-20,Free,East,1
U_03199,2024-10-10,Pro,South,1
U_03200,2025-03-26,Free,North,0
U_03201,2024-07-11,Free,North,1
U_03202,2024-05-19,Free,South,0
U_03203,2025-11-27,Pro,East,0
U_03204,2024-06-07,Pro,West,0
U_03205,2025-08-28,Pro,South,0
U_03206,2025-12-04,Enterprise,West,0
U_03207,2025-04-24,Enterprise,South,0
U_03208,2024-11-28,Pro,North,0
U_03209,2026-04-24,Pro,North,1
U_03210,2024-11-18,Free,North,1
U_03211,2026-02-23,Pro,West,0
U_03212,2023-10-02,Free,West,0
U_03213,2024-11-06,Pro,East,0
U_03214,2025-06-13,Pro,East,0
U_03215,2023-09-23,Pro,West,1
U_03216,2026-02-06,Free,South,1
U_03217,2023-10-17,Free,South,1
U_03218,2025-04-28,Free,South,0
U_03219,2024-02-10,Free,West,0
U_03220,2026-04-11,Free,East,1
U_03221,2025-03-22,Free,North,0
U_03222,2025-12-02,Free,East,1
U_03223,2025-01-14,Free,South,1
U_03224,2025-07-20,Pro,North,1
U_03225,2025-07-21,Free,West,0
U_03226,2024-06-11,Free,West,0
U_03227,2024-03-13,Free,South,0
U_03228,2026-01-11,Pro,North,0
U_03229,2024-01-04,Pro,South,1
U_03230,2026-04-06,Free,East,1
U_03231,2024-03-09,Pro,North,1
U_03232,2023-11-17,Pro,East,0
U_03233,2023-11-11,Free,South,0
U_03234,2025-11-15,Pro,North,0
U_03235,2026-05-11,Pro,East,1
U_03236,2024-10-17,Free,East,1
U_03237,2025-07-04,Free,West,0
U_03238,2024-05-02,Pro,North,0
U_03239,2026-03-24,Pro,North,1
U_03240,2025-08-02,Enterprise,North,0
U_03241,2024-01-14,Free,West,0
U_03242,2023-10-01,Free,East,1
U_03243,2025-08-12,Free,East,1
U_03244,2023-09-15,Free,East,1
U_03245,2026-01-09,Pro,East,1
U_03246,2024-06-10,Free,West,1
U_03247,2024-04-06,Pro,East,1
U_03248,2025-04-13,Free,West,0
U_03249,2024-07-06,Free,North,0
U_03250,2025-03-21,Pro,West,0
U_03251,2024-01-13,Pro,South,1
U_03252,2026-03-31,Free,East,1
U_03253,2024-07-12,Pro,West,0
U_03254,2026-01-14,Free,West,1
U_03255,2024-01-10,Pro,West,1
U_03256,2025-12-01,Enterprise,East,0
U_03257,2026-06-11,Free,North,0
U_03258,2024-09-22,Pro,West,0
U_03259,2023-09-06,Pro,East,1
U_03260,2024-09-10,Pro,South,1
U_03261,2025-06-15,Free,North,0
U_03262,2024-03-27,Pro,North,1
U_03263,2025-03-05,Free,West,0
U_03264,2023-11-09,Free,East,0
U_03265,2024-12-09,Free,West,1
U_03266,2025-09-16,Free,East,1
U_03267,2024-11-02,Free,North,0
U_03268,2025-07-25,Pro,West,0
U_03269,2023-12-01,Pro,North,1
U_03270,2026-01-01,Pro,South,0
U_03271,2023-12-10,Pro,East,1
U_03272,2026-04-12,Pro,South,1
U_03273,2026-06-28,Pro,South,0
U_03274,2026-04-29,Free,West,0
U_03275,2025-02-13,Enterprise,North,0
U_03276,2024-06-06,Free,North,1
U_03277,2024-08-06,Pro,South,1
U_03278,2025-10-09,Pro,West,1
U_03279,2025-01-12,Enterprise,East,1
U_03280,2026-04-19,Free,South,1
U_03281,2023-11-09,Free,North,1
U_03282,2024-12-30,Enterprise,North,0
U_03283,2026-02-08,Free,South,0
U_03284,2025-04-30,Pro,East,0
U_03285,2025-02-28,Free,East,0
U_03286,2023-11-04,Free,South,0
U_03287,2023-12-28,Free,East,0
U_03288,2024-05-17,Pro,North,1
U_03289,2026-03-11,Enterprise,East,0
U_03290,2026-01-19,Free,South,0
U_03291,2024-03-31,Pro,North,0
U_03292,2026-04-13,Pro,South,1
U_03293,2023-09-05,Free,East,0
U_03294,2025-05-01,Free,East,0
U_03295,2026-05-29,Free,West,0
U_03296,2024-08-03,Free,West,0
U_03297,2026-05-04,Pro,West,0
U_03298,2025-07-01,Free,North,0
U_03299,2023-09-24,Pro,East,1
U_03300,2024-07-22,Free,West,1
U_03301,2024-11-23,Free,West,0
U_03302,2024-04-21,Free,West,1
U_03303,2025-10-01,Enterprise,East,0
U_03304,2024-02-08,Pro,East,0
U_03305,2025-11-18,Free,South,0
U_03306,2024-06-14,Free,North,0
U_03307,2023-10-15,Free,North,1
U_03308,2025-03-20,Free,West,1
U_03309,2023-11-11,Free,North,0
U_03310,2025-03-11,Pro,East,1
U_03311,2025-11-18,Free,South,0
U_03312,2025-04-27,Enterprise,North,1
U_03313,2024-12-05,Pro,South,0
U_03314,2023-09-06,Free,West,0
U_03315,2025-01-30,Free,North,0
U_03316,2023-11-13,Free,North,1
U_03317,2025-06-21,Pro,East,0
U_03318,2023-12-20,Free,North,1
U_03319,2025-04-09,Free,East,0
U_03320,2024-08-12,Free,North,0
U_03321,2024-09-04,Free,South,1
U_03322,2025-07-08,Enterprise,South,0
U_03323,2024-01-23,Free,West,0
U_03324,2024-01-29,Pro,North,1
U_03325,2026-05-01,Free,North,1
U_03326,2024-07-20,Free,South,0
U_03327,2026-01-15,Pro,South,1
U_03328,2026-02-18,Free,South,0
U_03329,2024-12-25,Enterprise,North,1
U_03330,2024-01-07,Enterprise,West,1
U_03331,2023-11-10,Free,West,0
U_03332,2026-02-24,Pro,West,0
U_03333,2023-12-04,Free,West,0
U_03334,2025-01-11,Pro,East,0
U_03335,2025-02-23,Enterprise,South,0
U_03336,2023-12-05,Pro,East,1
U_03337,2024-12-12,Pro,East,1
U_03338,2024-01-23,Free,South,0
U_03339,2025-02-22,Free,West,0
U_03340,2025-01-23,Enterprise,East,0
U_03341,2024-08-27,Pro,East,1
U_03342,2024-02-28,Pro,East,0
U_03343,2024-10-05,Pro,West,0
U_03344,2024-03-05,Pro,East,0
U_03345,2023-12-15,Enterprise,West,0
U_03346,2024-04-13,Pro,South,0
U_03347,2026-02-16,Free,East,1
U_03348,2025-01-17,Free,North,0
U_03349,2026-03-08,Pro,West,1
U_03350,2023-08-18,Free,South,0
U_03351,2026-05-03,Free,North,1
U_03352,2025-01-03,Pro,East,0
U_03353,2025-11-22,Free,North,0
U_03354,2025-04-01,Free,West,0
U_03355,2025-08-05,Pro,West,0
U_03356,2024-04-02,Free,South,1
U_03357,2025-10-09,Free,South,0
U_03358,2024-01-12,Free,North,0
U_03359,2024-05-09,Pro,West,1
U_03360,2023-09-03,Free,East,0
U_03361,2024-09-24,Free,East,1
U_03362,2025-02-04,Free,South,1
U_03363,2024-06-08,Free,West,0
U_03364,2026-03-08,Free,West,1
U_03365,2023-10-30,Free,West,1
U_03366,2025-04-09,Pro,East,1
U_03367,2024-04-07,Free,North,0
U_03368,2025-04-27,Free,West,1
U_03369,2025-11-14,Free,West,0
U_03370,2025-08-28,Free,North,0
U_03371,2023-10-07,Free,East,1
U_03372,2024-04-19,Pro,North,1
U_03373,2025-05-01,Enterprise,South,0
U_03374,2026-06-14,Pro,West,1
U_03375,2023-09-14,Free,South,0
U_03376,2025-05-22,Pro,South,0
U_03377,2025-08-08,Free,West,1
U_03378,2025-12-17,Pro,South,1
U_03379,2024-07-31,Enterprise,West,1
U_03380,2025-12-13,Free,West,0
U_03381,2024-12-06,Pro,North,1
U_03382,2026-04-09,Pro,North,0
U_03383,2023-08-13,Free,West,1
U_03384,2026-04-30,Free,North,1
U_03385,2024-10-14,Pro,North,0
U_03386,2024-10-08,Free,North,0
U_03387,2023-11-03,Free,South,0
U_03388,2024-04-18,Free,North,0
U_03389,2025-09-22,Enterprise,North,0
U_03390,2025-07-25,Free,West,0
U_03391,2024-01-10,Free,East,0
U_03392,2024-08-03,Free,East,0
U_03393,2023-12-29,Free,West,1
U_03394,2024-02-29,Pro,West,0
U_03395,2024-03-23,Pro,West,1
U_03396,2024-07-19,Pro,East,1
U_03397,2026-06-07,Free,West,1
U_03398,2026-06-30,Pro,North,0
U_03399,2025-11-22,Free,East,0
U_03400,2024-12-25,Free,West,0
U_03401,2025-01-13,Pro,South,0
U_03402,2025-11-09,Enterprise,West,0
U_03403,2026-03-27,Pro,East,0
U_03404,2025-10-11,Free,North,1
U_03405,2025-06-10,Free,South,0
U_03406,2024-03-01,Pro,West,0
U_03407,2025-05-29,Free,East,0
U_03408,2026-01-19,Pro,West,0
U_03409,2025-11-17,Pro,West,1
U_03410,2023-11-08,Pro,North,1
U_03411,2025-09-04,Pro,East,0
U_03412,2024-08-08,Pro,North,0
U_03413,2024-01-21,Free,East,1
U_03414,2026-05-27,Free,West,1
U_03415,2025-07-19,Pro,West,0
U_03416,2025-10-04,Free,South,0
U_03417,2023-12-23,Enterprise,East,0
U_03418,2026-01-01,Free,North,1
U_03419,2026-04-26,Pro,North,0
U_03420,2026-03-23,Free,East,0
U_03421,2025-10-04,Free,East,1
U_03422,2026-01-05,Pro,West,0
U_03423,2025-12-04,Free,South,1
U_03424,2025-04-22,Pro,South,1
U_03425,2024-11-08,Free,East,0
U_03426,2025-12-28,Free,West,0
U_03427,2025-11-15,Free,South,0
U_03428,2026-02-15,Enterprise,South,0
U_03429,2024-06-15,Free,South,0
U_03430,2026-05-22,Free,South,0
U_03431,2025-02-18,Free,North,0
U_03432,2026-05-06,Free,South,1
U_03433,2023-12-03,Pro,North,0
U_03434,2026-05-30,Free,East,0
U_03435,2025-11-18,Free,West,0
U_03436,2024-04-26,Pro,East,0
U_03437,2026-01-11,Free,West,1
U_03438,2024-04-05,Pro,North,0
U_03439,2024-02-29,Pro,East,0
U_03440,2024-12-02,Free,East,0
U_03441,2024-04-10,Free,North,1
U_03442,2025-01-08,Free,North,0
U_03443,2026-03-27,Free,West,1
U_03444,2025-08-01,Pro,North,1
U_03445,2025-08-28,Free,West,1
U_03446,2024-09-22,Pro,East,0
U_03447,2025-11-14,Free,South,1
U_03448,2025-11-25,Pro,South,0
U_03449,2025-07-29,Free,East,0
U_03450,2026-05-01,Pro,East,0
U_03451,2025-12-29,Pro,North,1
U_03452,2024-10-08,Free,West,0
U_03453,2023-11-02,Free,North,0
U_03454,2025-06-27,Free,North,0
U_03455,2026-01-09,Free,East,1
U_03456,2024-07-29,Free,West,0
U_03457,2025-04-27,Pro,North,0
U_03458,2026-01-09,Free,North,1
U_03459,2025-11-24,Enterprise,West,0
U_03460,2023-08-06,Pro,West,1
U_03461,2025-01-04,Pro,South,1
U_03462,2023-08-19,Free,South,0
U_03463,2023-11-27,Pro,East,1
U_03464,2025-12-15,Free,North,0
U_03465,2024-10-21,Free,South,0
U_03466,2025-05-07,Free,North,1
U_03467,2024-12-01,Free,West,0
U_03468,2024-07-24,Pro,North,0
U_03469,2024-03-16,Pro,East,1
U_03470,2024-08-13,Free,South,0
U_03471,2026-01-18,Pro,West,1
U_03472,2025-05-23,Pro,West,1
U_03473,2024-06-08,Free,North,0
U_03474,2023-11-03,Enterprise,North,1
U_03475,2024-05-16,Pro,South,1
U_03476,2025-08-18,Pro,West,0
U_03477,2024-11-15,Enterprise,South,1
U_03478,2025-07-06,Enterprise,West,0
U_03479,2025-12-09,Free,East,1
U_03480,2023-12-08,Free,South,1
U_03481,2025-07-30,Pro,West,0
U_03482,2023-09-15,Free,West,0
U_03483,2025-12-26,Free,West,1
U_03484,2024-02-14,Enterprise,West,0
U_03485,2024-05-17,Pro,East,1
U_03486,2026-05-18,Pro,East,1
U_03487,2024-08-22,Pro,West,0
U_03488,2024-03-27,Free,South,1
U_03489,2026-03-07,Pro,East,1
U_03490,2025-05-13,Pro,North,0
U_03491,2026-03-11,Free,South,1
U_03492,2024-09-25,Enterprise,West,0
U_03493,2025-01-15,Free,West,1
U_03494,2026-05-16,Pro,East,1
U_03495,2025-01-23,Pro,North,0
U_03496,2026-06-20,Free,South,1
U_03497,2024-02-19,Enterprise,West,0
U_03498,2026-01-03,Free,West,0
U_03499,2024-01-21,Pro,North,1
U_03500,2025-02-13,Free,East,0
U_03501,2023-08-02,Pro,West,0
U_03502,2024-02-04,Free,South,1
U_03503,2026-05-05,Free,West,1
U_03504,2024-11-28,Free,West,0
U_03505,2025-12-11,Free,South,1
U_03506,2024-04-25,Free,South,1
U_03507,2024-08-11,Free,West,1
U_03508,2023-11-17,Pro,South,0
U_03509,2025-03-13,Free,East,1
U_03510,2026-02-06,Enterprise,South,1
U_03511,2025-01-30,Free,East,0
U_03512,2024-09-06,Free,West,1
U_03513,2026-04-17,Free,West,1
U_03514,2026-03-11,Free,South,1
U_03515,2025-07-12,Pro,East,1
U_03516,2023-10-21,Pro,North,0
U_03517,2025-05-28,Free,East,0
U_03518,2024-11-17,Pro,South,1
U_03519,2026-05-19,Free,South,0
U_03520,2024-08-21,Free,West,0
U_03521,2025-07-06,Free,East,1
U_03522,2025-06-05,Free,West,1
U_03523,2024-09-05,Free,East,0
U_03524,2025-02-08,Enterprise,South,1
U_03525,2025-07-23,Pro,West,0
U_03526,2026-03-26,Free,South,0
U_03527,2025-01-13,Free,South,0
U_03528,2024-08-23,Pro,North,0
U_03529,2026-06-07,Free,West,0
U_03530,2023-10-01,Pro,South,0
U_03531,2026-01-07,Enterprise,South,1
U_03532,2025-07-30,Free,North,0
U_03533,2025-03-18,Pro,South,0
U_03534,2024-11-21,Pro,East,1
U_03535,2025-10-10,Enterprise,West,1
U_03536,2026-03-08,Pro,North,0
U_03537,2025-09-16,Pro,East,0
U_03538,2025-10-09,Free,East,0
U_03539,2023-09-08,Free,South,0
U_03540,2024-07-13,Enterprise,East,1
U_03541,2023-12-26,Pro,South,1
U_03542,2026-05-13,Free,South,0
U_03543,2026-03-09,Pro,South,0
U_03544,2024-01-03,Free,West,1
U_03545,2025-04-19,Free,South,0
U_03546,2025-04-07,Free,South,0
U_03547,2023-09-20,Enterprise,North,1
U_03548,2024-09-23,Enterprise,East,1
U_03549,2025-10-06,Free,North,0
U_03550,2025-06-15,Pro,East,0
U_03551,2024-05-27,Pro,North,0
U_03552,2025-10-22,Free,South,0
U_03553,2024-06-07,Free,East,0
U_03554,2025-03-04,Pro,South,0
U_03555,2024-10-23,Free,South,1
U_03556,2026-06-09,Pro,West,1
U_03557,2025-06-23,Free,East,0
U_03558,2025-12-07,Free,East,1
U_03559,2025-07-23,Free,East,0
U_03560,2024-09-10,Free,West,0
U_03561,2026-05-24,Pro,East,0
U_03562,2025-08-27,Free,North,0
U_03563,2025-08-07,Free,East,1
U_03564,2024-05-23,Free,North,0
U_03565,2024-01-21,Pro,West,0
U_03566,2025-04-06,Free,East,0
U_03567,2025-12-29,Pro,West,0
U_03568,2025-11-25,Free,South,0
U_03569,2024-08-06,Pro,East,0
U_03570,2023-12-29,Free,North,1
U_03571,2025-02-02,Pro,North,0
U_03572,2026-02-22,Pro,West,0
U_03573,2024-01-21,Free,East,0
U_03574,2025-09-27,Pro,North,1
U_03575,2024-01-30,Free,East,1
U_03576,2024-06-29,Free,South,1
U_03577,2023-09-28,Pro,West,0
U_03578,2024-06-14,Pro,North,1
U_03579,2024-09-13,Free,West,0
U_03580,2026-05-28,Free,West,0
U_03581,2026-05-23,Free,South,0
U_03582,2024-02-17,Pro,East,1
U_03583,2024-06-26,Free,North,0
U_03584,2026-05-04,Pro,South,0
U_03585,2024-02-28,Free,South,1
U_03586,2024-07-09,Free,East,1
U_03587,2024-11-11,Free,West,0
U_03588,2023-11-25,Enterprise,East,1
U_03589,2024-05-05,Free,West,0
U_03590,2024-09-24,Free,East,0
U_03591,2024-09-15,Free,West,0
U_03592,2026-05-25,Enterprise,North,0
U_03593,2024-05-12,Free,North,0
U_03594,2024-03-06,Pro,North,1
U_03595,2026-03-27,Pro,North,0
U_03596,2024-11-23,Pro,West,1
U_03597,2026-01-10,Pro,East,0
U_03598,2025-06-11,Pro,North,1
U_03599,2025-11-09,Free,East,0
U_03600,2024-07-02,Free,North,1
U_03601,2024-01-11,Free,South,0
U_03602,2025-10-17,Pro,East,0
U_03603,2024-12-15,Free,West,0
U_03604,2025-03-19,Free,East,0
U_03605,2025-07-16,Pro,East,1
U_03606,2025-10-12,Pro,West,1
U_03607,2024-05-21,Free,North,1
U_03608,2024-08-22,Pro,West,1
U_03609,2026-04-06,Free,East,1
U_03610,2025-02-16,Enterprise,East,0
U_03611,2024-06-04,Pro,East,0
U_03612,2025-06-03,Free,East,0
U_03613,2024-05-04,Free,East,1
U_03614,2025-11-01,Pro,West,1
U_03615,2023-09-15,Enterprise,East,0
U_03616,2025-12-30,Free,North,1
U_03617,2025-03-27,Pro,West,0
U_03618,2024-08-12,Free,West,0
U_03619,2026-04-29,Pro,West,0
U_03620,2024-05-11,Pro,West,1
U_03621,2024-04-17,Pro,West,1
U_03622,2023-10-15,Free,South,0
U_03623,2025-03-08,Free,South,0
U_03624,2025-10-13,Enterprise,West,0
U_03625,2025-07-24,Pro,East,1
U_03626,2024-10-14,Pro,West,1
U_03627,2025-12-10,Free,South,0
U_03628,2023-11-28,Enterprise,West,0
U_03629,2024-06-24,Enterprise,East,1
U_03630,2025-06-19,Free,East,0
U_03631,2026-05-29,Pro,South,0
U_03632,2025-06-07,Pro,West,0
U_03633,2025-08-08,Free,South,1
U_03634,2025-11-04,Free,North,1
U_03635,2024-09-25,Enterprise,East,0
U_03636,2026-04-30,Pro,North,0
U_03637,2025-10-01,Free,West,0
U_03638,2024-07-31,Pro,West,0
U_03639,2024-09-23,Pro,South,1
U_03640,2025-12-07,Free,North,0
U_03641,2024-08-08,Free,North,0
U_03642,2024-02-15,Free,North,0
U_03643,2026-02-16,Pro,West,0
U_03644,2025-02-18,Pro,West,0
U_03645,2025-02-07,Free,East,1
U_03646,2025-07-15,Pro,East,0
U_03647,2026-03-20,Free,North,0
U_03648,2023-12-22,Pro,East,0
U_03649,2024-07-28,Pro,West,0
U_03650,2023-10-11,Free,East,0
U_03651,2024-10-15,Free,East,0
U_03652,2025-01-18,Pro,South,0
U_03653,2026-01-26,Pro,East,0
U_03654,2025-07-13,Enterprise,North,0
U_03655,2025-04-08,Pro,East,1
U_03656,2024-10-05,Pro,North,1
U_03657,2025-04-04,Free,South,1
U_03658,2024-05-19,Pro,North,1
U_03659,2026-01-18,Free,North,0
U_03660,2025-11-19,Pro,West,1
U_03661,2026-01-11,Pro,East,0
U_03662,2024-01-10,Pro,West,0
U_03663,2025-07-17,Free,West,0
U_03664,2025-10-13,Free,West,1
U_03665,2025-01-16,Pro,East,0
U_03666,2026-03-16,Pro,East,0
U_03667,2026-03-17,Free,West,1
U_03668,2025-10-02,Free,West,1
U_03669,2025-12-24,Pro,West,0
U_03670,2025-06-23,Pro,South,1
U_03671,2026-02-23,Free,North,1
U_03672,2023-12-19,Pro,North,0
U_03673,2025-08-21,Enterprise,North,0
U_03674,2025-08-21,Pro,North,0
U_03675,2025-05-15,Pro,West,0
U_03676,2024-05-21,Free,South,0
U_03677,2023-10-12,Free,North,1
U_03678,2025-05-06,Enterprise,South,0
U_03679,2025-12-27,Free,North,1
U_03680,2024-05-19,Pro,East,1
U_03681,2024-03-16,Free,North,0
U_03682,2024-03-27,Pro,West,0
U_03683,2023-11-10,Free,West,1
U_03684,2025-07-22,Free,West,1
U_03685,2026-06-06,Free,North,0
U_03686,2025-12-04,Pro,East,1
U_03687,2024-08-19,Free,South,1
U_03688,2025-08-16,Free,East,1
U_03689,2023-10-17,Free,South,0
U_03690,2026-01-11,Free,South,1
U_03691,2024-07-13,Pro,East,1
U_03692,2023-08-05,Free,North,1
U_03693,2025-06-02,Free,North,0
U_03694,2023-12-27,Pro,South,0
U_03695,2024-05-21,Free,East,0
U_03696,2023-10-04,Free,West,0
U_03697,2024-11-19,Pro,East,1
U_03698,2025-03-15,Pro,South,0
U_03699,2025-12-09,Enterprise,South,0
U_03700,2023-09-13,Free,East,0
U_03701,2025-12-30,Free,South,0
U_03702,2023-11-27,Free,South,0
U_03703,2024-03-28,Pro,East,0
U_03704,2025-06-02,Enterprise,East,0
U_03705,2024-07-29,Pro,South,1
U_03706,2024-07-19,Free,South,1
U_03707,2025-03-29,Enterprise,West,0
U_03708,2024-03-21,Pro,South,0
U_03709,2025-11-24,Free,South,0
U_03710,2024-03-11,Free,East,1
U_03711,2026-01-12,Pro,East,1
U_03712,2025-12-11,Free,North,1
U_03713,2025-02-24,Free,East,1
U_03714,2023-09-03,Free,West,1
U_03715,2025-11-08,Free,South,0
U_03716,2023-09-01,Pro,West,0
U_03717,2025-01-20,Free,North,0
U_03718,2024-10-26,Pro,South,0
U_03719,2023-10-08,Pro,East,1
U_03720,2025-06-03,Pro,West,0
U_03721,2025-09-12,Free,North,1
U_03722,2025-04-16,Free,West,0
U_03723,2024-10-01,Free,East,0
U_03724,2025-01-28,Pro,North,0
U_03725,2025-04-20,Free,West,0
U_03726,2024-03-30,Pro,East,0
U_03727,2026-02-11,Pro,North,1
U_03728,2026-06-28,Free,North,0
U_03729,2025-12-06,Free,North,0
U_03730,2026-05-22,Free,East,1
U_03731,2024-07-18,Free,West,1
U_03732,2026-06-18,Pro,South,1
U_03733,2023-10-17,Free,South,1
U_03734,2024-12-23,Pro,East,0
U_03735,2023-12-22,Free,South,1
U_03736,2024-11-27,Free,West,0
U_03737,2025-07-29,Free,West,1
U_03738,2025-08-26,Free,West,0
U_03739,2024-11-28,Pro,South,0
U_03740,2024-07-31,Pro,East,0
U_03741,2024-02-20,Pro,South,0
U_03742,2024-10-04,Free,West,1
