user_id,plan_type,region,account_age_days,recency_days,frequency_7d,frequency_30d,monetary_30d,monetary_total,avg_session_duration,recent_avg_duration,avg_pages_viewed,login_trend_slope,n_orders_total,avg_order_value,top_category,churn_label,ltv_12m,plan_type_enc,region_enc,top_category_enc,churn_score,predicted_ltv_12m,recommended_categories,ltv_percentile,system_action,action_message
U_03429,Free,South,534,4,3,7,0.0,96.6,9.823448275862068,9.9,22.55172413793104,0.0092879256965944,4,24.15,Fashion,0,66.02808988764045,1,2,3,0.0013858374,66.54031,"Fashion, Sports, Grocery",0.507,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_03430,Free,South,-172,13,0,4,0.0,0.0,4.235,11.55,9.071428571428571,0.0454545454545454,0,0.0,,0,0.0,1,2,8,0.47167465,0.004009101,"Grocery, Electronics, Fashion",0.265,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_03431,Free,North,286,0,2,6,0.0,0.0,8.414375,11.9075,19.625,0.0839160839160839,0,0.0,,0,0.0,1,1,8,0.005692839,-8.072616e-05,"Grocery, Electronics, Fashion",0.1015,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_03432,Free,South,-156,28,0,1,0.0,81.76,6.103888888888889,0.0,13.38888888888889,-0.1118881118881119,3,27.25333333333333,Grocery,1,994.7466666666668,1,2,4,0.7623127,1005.19086,"Grocery, Home, Electronics",0.8861666666666667,RETENTION_OFFER,"Send a 20-30% discount coupon before they leave - high value, high churn risk."
U_03433,Pro,North,729,15,0,1,0.0,103.06,9.488181818181818,0.0,21.818181818181817,-0.0351648351648352,3,34.35333333333333,Home,0,51.60068587105624,2,1,5,0.20566519,50.54832,"Grocery, Books, Toys",0.4665,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_03434,Free,East,-180,2,1,2,0.0,141.7,4.1242857142857146,8.78,10.285714285714286,0.0285714285714286,3,47.23333333333333,Beauty,0,1724.0166666666664,1,0,0,0.062277384,1730.8689,"Beauty, Grocery, Electronics",0.9265,UPSELL,Recommend Premium tier / bundle - engaged and high value.
U_03435,Free,West,13,2,1,9,0.0,64.03,8.5825,6.12,18.5,-0.0294117647058822,1,64.03,Grocery,0,779.0316666666666,1,3,4,0.02783864,782.5983,"Grocery, Electronics, Fashion",0.861,UPSELL,Recommend Premium tier / bundle - engaged and high value.
U_03436,Pro,East,584,21,0,1,125.63,361.77,5.080909090909091,0.0,10.363636363636363,0.0833333333333333,6,60.29500000000001,Sports,0,226.10625,2,0,6,0.13621294,218.2296,"Sports, Fashion, Grocery",0.6973333333333334,UPSELL,Recommend Premium tier / bundle - engaged and high value.
U_03437,Free,West,-41,62,0,0,0.0,22.71,2.87,0.0,5.5,-0.1000000000000001,1,22.71,Electronics,1,276.305,1,3,2,0.86990446,271.0939,"Grocery, Electronics, Fashion",0.7296666666666667,RETENTION_OFFER,"Send a 20-30% discount coupon before they leave - high value, high churn risk."
U_03438,Pro,North,605,8,0,3,35.89,255.49,5.0452941176470585,5.815,10.470588235294118,0.0524475524475524,4,63.8725,Home,0,154.13859504132233,2,1,5,0.029968634,154.56087,"Grocery, Books, Toys",0.642,UPSELL,Recommend Premium tier / bundle - engaged and high value.
U_03439,Pro,East,641,6,1,6,0.0,56.62,6.634399999999999,7.155,15.0,0.0142857142857143,1,56.62,Grocery,0,32.24071762870515,2,0,4,0.018071357,32.413868,"Grocery, Electronics, Fashion",0.4045,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_03440,Free,East,364,27,0,1,0.0,0.0,2.8800000000000003,0.0,6.166666666666667,-0.2000000000000001,0,0.0,,0,0.0,1,0,8,0.7526664,0.0006554456,"Grocery, Electronics, Fashion",0.17216666666666666,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_03441,Free,North,600,48,0,0,0.0,27.17,1.863333333333334,0.0,3.6666666666666665,-0.1000000000000001,1,27.17,Beauty,1,16.52841666666667,1,1,0,0.887714,16.224148,"Grocery, Electronics, Fashion",0.3308333333333333,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_03442,Free,North,327,9,0,6,0.0,0.0,9.601034482758624,9.585,22.82758620689655,8.153595988918255e-17,0,0.0,,0,0.0,1,1,8,0.014623255,-0.00017476612,"Grocery, Electronics, Fashion",0.08983333333333333,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_03443,Free,West,-116,52,0,0,0.0,0.0,6.137777777777778,0.0,14.444444444444445,-0.0857142857142856,0,0.0,,1,0.0,1,3,8,0.75503796,0.0023223492,"Grocery, Electronics, Fashion",0.255,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_03444,Pro,North,122,36,0,0,0.0,193.52,5.517777777777777,0.0,11.333333333333334,0.0357142857142857,3,64.50666666666667,Toys,1,578.9737704918033,2,1,7,0.620977,587.06793,"Toys, Books, Home",0.8306666666666667,RETENTION_OFFER,"Send a 20-30% discount coupon before they leave - high value, high churn risk."
U_03445,Free,West,95,77,0,0,0.0,18.78,4.359999999999999,0.0,8.0,-4.837423444750807e-17,1,18.78,Electronics,1,72.15473684210527,1,3,2,0.87773454,70.88741,"Grocery, Electronics, Fashion",0.52,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_03446,Pro,East,435,12,0,2,0.0,147.19,2.7916666666666665,2.16,6.416666666666667,-0.009090909090909,4,36.7975,Toys,0,123.50425287356325,2,0,7,0.17954035,122.066055,"Books, Toys, Home",0.6033333333333334,UPSELL,Recommend Premium tier / bundle - engaged and high value.
U_03447,Free,South,17,11,0,1,0.0,53.510000000000005,7.129333333333333,2.89,15.733333333333333,0.0424242424242424,2,26.755000000000003,Electronics,1,651.0383333333334,1,2,2,0.7958337,656.002,"Books, Toys, Grocery",0.8433333333333334,RETENTION_OFFER,"Send a 20-30% discount coupon before they leave - high value, high churn risk."
U_03448,Pro,South,6,8,0,7,0.0,107.32,5.691666666666666,4.695,12.38888888888889,0.0839160839160839,1,107.32,Sports,0,1305.7266666666667,2,2,6,0.058689,1319.121,"Sports, Home, Electronics",0.905,UPSELL,Recommend Premium tier / bundle - engaged and high value.
U_03449,Free,East,125,0,2,6,27.09,54.16,7.363461538461539,6.596666666666667,17.153846153846153,-0.043956043956044,2,27.08,Fashion,0,158.1472,1,0,3,0.008068793,164.78418,"Fashion, Electronics, Home",0.6523333333333333,UPSELL,Recommend Premium tier / bundle - engaged and high value.
U_03450,Pro,East,-151,2,1,2,26.46,134.68,3.508571428571429,6.88,8.142857142857142,0.0285714285714286,3,44.89333333333334,Beauty,0,1638.6066666666668,2,0,0,0.0481343,1678.7107,"Beauty, Fashion, Electronics",0.9233333333333333,UPSELL,Recommend Premium tier / bundle - engaged and high value.
U_03451,Pro,North,-28,13,0,4,109.29,191.65,5.6425,6.91,12.392857142857142,0.0357142857142857,3,63.88333333333333,Beauty,1,2331.741666666667,2,1,0,0.3500434,2281.4866,"Beauty, Electronics, Home",0.9446666666666667,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_03452,Free,West,419,2,2,5,39.23,148.13,9.949285714285711,9.83,21.892857142857142,-0.0122549019607843,5,29.626,Sports,0,129.03926014319808,1,3,6,0.0044241627,132.587,"Sports, Home, Grocery",0.6151666666666666,UPSELL,Recommend Premium tier / bundle - engaged and high value.
U_03453,Free,North,760,1,2,5,0.0,26.42,4.77952380952381,5.015000000000001,10.476190476190476,0.0178571428571428,2,13.21,Electronics,0,12.688552631578949,1,1,2,0.038000878,12.797375,"Books, Toys, Grocery",0.3135,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_03454,Free,North,157,3,1,1,0.0,0.0,4.6883333333333335,2.03,10.083333333333334,0.0714285714285714,0,0.0,,0,0.0,1,1,8,0.30763617,-0.003078971,"Grocery, Electronics, Fashion",0.013666666666666667,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_03455,Free,East,-39,59,0,0,0.0,0.0,1.5271428571428571,0.0,2.7142857142857144,-6.783020765448988e-17,0,0.0,,1,0.0,1,0,8,0.91781783,0.0010597934,"Grocery, Electronics, Fashion",0.19658333333333333,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_03456,Free,West,490,13,0,2,0.0,0.0,3.1766666666666663,2.18,6.0,7.549455712798222e-17,0,0.0,,0,0.0,1,3,8,0.37604928,0.0009468952,"Grocery, Electronics, Fashion",0.19133333333333333,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_03457,Pro,North,218,44,0,0,0.0,106.93,3.784285714285714,0.0,9.285714285714286,0.0999999999999999,3,35.64333333333333,Beauty,0,179.0341743119266,2,1,0,0.3959394,171.44128,"Books, Home, Electronics",0.6593333333333333,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_03458,Free,North,-39,33,0,0,0.0,0.0,5.693636363636364,0.0,12.181818181818182,0.0545454545454545,0,0.0,,1,0.0,1,1,8,0.7786428,0.0022783088,"Grocery, Electronics, Fashion",0.25433333333333336,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_03459,Enterprise,West,7,10,0,1,0.0,0.0,4.445454545454546,2.14,9.090909090909092,-0.0833333333333332,0,0.0,,0,0.0,0,3,8,0.44861284,0.0022009984,"Grocery, Electronics, Fashion",0.253,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_03460,Pro,West,848,23,0,1,0.0,0.0,1.645,0.0,3.25,-2.0083673326242144e-16,0,0.0,,1,0.0,2,3,8,0.92439264,-0.0016544033,"Grocery, Electronics, Fashion",0.027333333333333334,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_03461,Pro,South,331,79,0,0,0.0,0.0,6.3014285714285725,0.0,13.714285714285714,-0.0857142857142856,0,0.0,,1,0.0,2,2,8,0.63320744,0.000485131,"Grocery, Electronics, Fashion",0.1595,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_03462,Free,South,835,90,0,0,0.0,0.0,5.477499999999999,0.0,9.75,-0.5,0,0.0,,0,0.0,1,2,8,0.7067941,-0.0017958129,"Grocery, Electronics, Fashion",0.024833333333333332,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_03463,Pro,East,735,16,0,1,0.0,299.91,2.6563636363636367,0.0,6.0,0.0595238095238095,5,59.98199999999999,Sports,1,148.93489795918364,2,0,6,0.40063563,144.09799,"Sports, Books, Home",0.6293333333333333,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_03464,Free,North,-14,0,1,2,0.0,74.45,7.446666666666666,7.4,17.047619047619047,-0.0044117647058823,1,74.45,Fashion,0,905.8083333333334,1,1,3,0.008645784,901.50385,"Fashion, Electronics, Home",0.8753333333333333,UPSELL,Recommend Premium tier / bundle - engaged and high value.
U_03465,Free,South,406,2,1,2,0.0,0.0,6.2105,5.335,13.9,0.021978021978022,0,0.0,,0,0.0,1,2,8,0.036905922,0.0012583177,"Grocery, Electronics, Fashion",0.20866666666666667,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_03466,Free,North,208,87,0,0,0.0,0.0,5.640714285714287,0.0,12.071428571428571,0.119047619047619,0,0.0,,1,0.0,1,1,8,0.6204034,-0.0012761636,"Grocery, Electronics, Fashion",0.033,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_03467,Free,West,365,93,0,0,0.0,0.0,6.98375,0.0,17.75,0.2285714285714284,0,0.0,,0,0.0,1,3,8,0.842684,3.9080187e-05,"Grocery, Electronics, Fashion",0.1125,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_03468,Pro,North,495,29,0,1,0.0,148.01999999999998,8.088888888888889,0.0,17.27777777777778,-0.0279720279720279,3,49.34,Toys,0,109.1460606060606,2,1,7,0.41777885,112.674576,"Toys, Home, Electronics",0.5893333333333334,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_03469,Pro,East,625,24,0,1,44.61,264.86,4.09,0.0,7.875,4.467601671878703e-17,4,66.215,Books,1,154.67824000000002,2,0,1,0.7573077,156.58975,"Books, Home, Electronics",0.6443333333333333,RETENTION_OFFER,"Send a 20-30% discount coupon before they leave - high value, high churn risk."
U_03470,Free,South,475,32,0,0,0.0,10.92,2.426,0.0,5.6,-1.0507920739455759e-16,1,10.92,Beauty,0,8.39115789473684,1,2,0,0.6532254,8.107251,"Grocery, Electronics, Fashion",0.2911666666666667,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_03471,Pro,West,-48,53,0,0,0.0,263.92,10.01258064516129,0.0,22.032258064516128,0.0769230769230769,3,87.97333333333334,Fashion,1,3211.026666666667,2,3,3,0.7582223,3146.6965,"Sports, Fashion, Home",0.9605,RETENTION_OFFER,"Send a 20-30% discount coupon before they leave - high value, high churn risk."
U_03472,Pro,West,192,18,0,1,0.0,38.93,1.4816666666666665,0.0,3.1666666666666665,7.951207131982424e-18,1,38.93,Grocery,1,74.00755208333334,2,3,4,0.6781217,72.83129,"Grocery, Electronics, Fashion",0.5241666666666667,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_03473,Free,North,541,41,0,0,0.0,58.34,8.951333333333332,0.0,18.73333333333333,-0.0181818181818182,2,29.17,Beauty,0,39.36062846580407,1,1,0,0.51520115,39.423775,"Beauty, Electronics, Home",0.43333333333333335,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_03474,Enterprise,North,759,42,0,0,0.0,143.61,2.6592307692307693,0.0,5.923076923076923,-0.0424242424242424,3,47.87,Beauty,1,69.06146245059288,0,1,0,0.8337076,68.745445,"Fashion, Electronics, Home",0.5135,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_03475,Pro,South,564,24,0,1,0.0,162.01000000000002,4.739333333333334,0.0,11.666666666666666,0.0384615384615384,2,81.00500000000001,Fashion,1,104.8468971631206,2,2,3,0.7639467,105.54482,"Fashion, Electronics, Home",0.58,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_03476,Pro,West,105,2,1,6,160.29,182.0,9.691724137931036,8.51,21.6896551724138,-0.0397058823529411,3,60.66666666666666,Sports,0,632.6666666666667,2,3,6,0.023259733,609.814,"Sports, Toys, Books",0.8363333333333334,UPSELL,Recommend Premium tier / bundle - engaged and high value.
U_03477,Enterprise,South,381,86,0,0,0.0,364.28,2.9833333333333334,0.0,6.222222222222222,0.0857142857142857,3,121.42666666666666,Grocery,1,348.9821522309711,0,2,4,0.9188967,350.71295,"Grocery, Home, Electronics",0.763,RETENTION_OFFER,"Send a 20-30% discount coupon before they leave - high value, high churn risk."
U_03478,Enterprise,West,148,9,0,6,121.0,782.28,9.310370370370372,7.1,21.185185185185187,0.0367647058823529,7,111.75428571428571,Electronics,0,1929.2716216216213,0,3,2,0.002786789,2027.9447,"Books, Sports, Home",0.937,UPSELL,Recommend Premium tier / bundle - engaged and high value.
U_03479,Free,East,-8,18,0,3,0.0,53.06,6.080625,0.0,13.375,0.0545454545454545,2,26.53,Beauty,1,645.5633333333334,1,0,0,0.43438426,643.4779,"Beauty, Electronics, Home",0.8423333333333334,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_03480,Free,South,724,9,0,2,0.0,10.24,7.174761904761906,1.68,15.285714285714286,0.0107142857142857,1,10.24,Electronics,1,5.162430939226519,1,2,2,0.61215776,5.0798755,"Grocery, Electronics, Fashion",0.2786666666666667,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_03481,Pro,West,124,8,0,9,118.47,458.08,10.505,10.75,21.285714285714285,0.0210526315789472,6,76.34666666666666,Sports,0,1348.3806451612902,2,3,6,0.008978565,1370.1674,"Sports, Toys, Home",0.9085,UPSELL,Recommend Premium tier / bundle - engaged and high value.
U_03482,Free,West,808,5,1,5,18.01,95.64,6.101176470588236,4.8566666666666665,14.058823529411764,-0.009090909090909,3,31.88,Books,0,43.20371287128712,1,3,1,0.01947328,43.258118,"Books, Home, Electronics",0.44533333333333336,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_03483,Free,West,-25,27,0,2,0.0,0.0,7.798235294117647,0.0,16.41176470588235,0.0164835164835165,0,0.0,,1,0.0,1,3,8,0.7870951,-6.781393e-05,"Grocery, Electronics, Fashion",0.103,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_03484,Enterprise,West,656,0,2,5,62.12,679.3100000000001,10.620967741935484,12.82,23.32258064516129,-0.0455882352941176,6,113.21833333333336,Sports,0,377.96974085365855,0,3,6,0.002023947,390.78983,"Sports, Fashion, Home",0.7763333333333333,UPSELL,Recommend Premium tier / bundle - engaged and high value.
U_03485,Pro,East,563,23,0,1,0.0,0.0,3.0400000000000005,0.0,6.333333333333333,1.0276789547548595e-16,0,0.0,,1,0.0,2,0,8,0.76714677,-0.0003049568,"Grocery, Electronics, Fashion",0.07816666666666666,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_03486,Pro,East,-168,113,0,0,0.0,0.0,1.985,0.0,3.5,-7.850462293418875e-17,0,0.0,,1,0.0,2,0,8,0.90550363,0.0011414748,"Grocery, Electronics, Fashion",0.20183333333333334,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_03487,Pro,West,466,2,1,7,37.34,427.47,9.293666666666669,4.68,21.53333333333333,0.0392857142857143,5,85.494,Toys,0,334.82092274678115,2,3,7,0.01289197,334.51917,"Toys, Sports, Home",0.7558333333333334,UPSELL,Recommend Premium tier / bundle - engaged and high value.
U_03488,Free,South,614,12,0,3,0.0,62.2,3.8815384615384616,4.63,7.615384615384615,0.006060606060606,2,31.1,Toys,1,36.97557003257329,1,2,7,0.51052165,37.089916,"Toys, Home, Electronics",0.42383333333333334,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_03489,Pro,East,-96,28,0,1,0.0,0.0,5.254444444444444,0.0,12.22222222222222,6.633138920230202e-17,0,0.0,,1,0.0,2,0,8,0.7773247,0.0018857464,"Grocery, Electronics, Fashion",0.24266666666666667,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_03490,Pro,North,202,6,1,4,0.0,55.85,4.858461538461539,8.95,9.076923076923077,-0.0174825174825174,1,55.85,Toys,0,100.9170792079208,2,1,7,0.044055987,106.519104,"Toys, Home, Electronics",0.5818333333333333,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_03491,Free,South,-100,52,0,0,0.0,0.0,1.68625,0.0,3.375,0.0357142857142857,0,0.0,,1,0.0,1,2,8,0.9456736,0.0019817788,"Grocery, Electronics, Fashion",0.24683333333333332,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_03492,Enterprise,West,432,7,0,5,445.25,943.48,8.8028,8.375,19.0,0.0073529411764706,8,117.935,Toys,0,797.1532407407408,0,3,7,0.0049788407,784.9124,"Toys, Sports, Home",0.862,UPSELL,Recommend Premium tier / bundle - engaged and high value.
U_03493,Free,West,320,28,0,1,0.0,0.0,1.42,0.0,3.125,0.0714285714285715,0,0.0,,1,0.0,1,3,8,0.9478498,0.0008431542,"Grocery, Electronics, Fashion",0.186,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_03494,Pro,East,-166,95,0,0,0.0,0.0,4.01,0.0,8.75,-2.0083673326242144e-16,0,0.0,,1,0.0,2,0,8,0.87498,0.0013678415,"Grocery, Electronics, Fashion",0.21333333333333335,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_03495,Pro,North,312,9,0,3,0.0,41.79,4.487,8.27,9.2,0.05,1,41.79,Toys,0,48.88894230769231,2,1,7,0.07615463,47.925247,"Toys, Home, Electronics",0.45916666666666667,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_03496,Free,South,-201,71,0,0,0.0,135.23000000000002,5.978333333333333,0.0,13.666666666666666,-0.4000000000000003,4,33.807500000000005,Books,1,1645.2983333333334,1,2,1,0.85236144,1633.2599,"Fashion, Books, Grocery",0.9218333333333333,RETENTION_OFFER,"Send a 20-30% discount coupon before they leave - high value, high churn risk."
U_03497,Enterprise,West,651,5,1,4,292.12,965.43,8.997307692307693,8.465,19.73076923076923,0.0147058823529411,8,120.67875,Grocery,0,541.2933179723503,0,3,4,0.0037942557,537.3772,"Grocery, Home, Electronics",0.819,UPSELL,Recommend Premium tier / bundle - engaged and high value.
U_03498,Free,West,-33,0,2,7,0.0,13.55,8.112058823529411,7.256666666666667,18.029411764705884,0.031578947368421,1,13.55,Sports,0,164.85833333333335,1,3,6,0.005967834,164.9771,"Sports, Home, Electronics",0.6526666666666666,UPSELL,Recommend Premium tier / bundle - engaged and high value.
U_03499,Pro,North,680,51,0,0,0.0,296.88,4.292,0.0,9.6,-0.1000000000000001,4,74.22,Sports,1,159.35470588235296,2,1,6,0.823394,152.3688,"Sports, Home, Electronics",0.64,RETENTION_OFFER,"Send a 20-30% discount coupon before they leave - high value, high churn risk."
U_03500,Free,East,291,6,1,4,0.0,53.82,10.26032258064516,10.04,22.83870967741936,-0.0191176470588234,1,53.82,Fashion,0,67.50618556701032,1,0,3,0.00409431,67.98,"Grocery, Electronics, Fashion",0.5118333333333334,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_03501,Pro,West,852,2,2,7,184.14,244.99,8.156923076923077,6.225,17.615384615384617,0.0588235294117647,4,61.2475,Books,0,104.95463615023472,2,3,1,0.0054625147,105.47514,"Books, Home, Electronics",0.5796666666666667,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_03502,Free,South,666,999,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,1,0.0,1,2,8,0.9674808,-0.00063124235,"Grocery, Electronics, Fashion",0.053,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_03503,Free,West,-155,75,0,0,0.0,0.0,8.356666666666667,0.0,18.666666666666668,1.0276789547548595e-16,0,0.0,,1,0.0,1,3,8,0.9037585,-0.0019327034,"Grocery, Electronics, Fashion",0.0225,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_03504,Free,West,368,5,2,6,48.44,48.44,9.006315789473684,8.56,17.736842105263158,0.0153846153846153,2,24.22,Electronics,0,48.045108695652175,1,3,2,0.0029270493,49.39616,"Books, Toys, Grocery",0.4628333333333333,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_03505,Free,South,-10,92,0,0,0.0,0.0,3.622,0.0,9.2,-0.1000000000000001,0,0.0,,1,0.0,1,2,8,0.8509862,0.0020351415,"Grocery, Electronics, Fashion",0.24908333333333332,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_03506,Free,South,585,77,0,0,0.0,0.0,6.985833333333332,0.0,16.083333333333332,0.2857142857142857,0,0.0,,1,0.0,1,2,8,0.82019,0.0005092116,"Grocery, Electronics, Fashion",0.16183333333333333,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_03507,Free,West,477,85,0,0,0.0,0.0,1.36,0.0,2.5,-7.850462293418875e-17,0,0.0,,1,0.0,1,3,8,0.8828118,7.824523e-05,"Grocery, Electronics, Fashion",0.11758333333333333,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_03508,Pro,South,745,9,0,2,0.0,26.45,2.39,5.28,4.5,6.729156486047637e-17,1,26.45,Home,0,12.958724832214765,2,2,5,0.11863792,13.003249,"Grocery, Electronics, Fashion",0.31466666666666665,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_03509,Free,East,263,3,1,1,0.0,0.0,3.636363636363636,1.13,7.818181818181818,0.0181818181818182,0,0.0,,1,0.0,1,0,8,0.7813645,0.00094550516,"Grocery, Electronics, Fashion",0.19116666666666668,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_03510,Enterprise,South,-67,4,1,1,0.0,171.17,4.405714285714287,1.07,8.857142857142858,-0.0857142857142856,3,57.056666666666665,Beauty,1,2082.568333333333,0,2,0,0.77264905,2079.4497,"Beauty, Grocery, Electronics",0.9395,RETENTION_OFFER,"Send a 20-30% discount coupon before they leave - high value, high churn risk."
U_03511,Free,East,305,10,0,2,0.0,56.06,4.232,1.44,8.8,-3.497877510860404e-17,2,28.03,Electronics,0,67.08819672131148,1,0,2,0.34473306,67.17951,"Books, Toys, Grocery",0.5085,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_03512,Free,West,451,42,0,0,0.0,0.0,2.16,0.0,4.615384615384615,-0.1030303030303029,0,0.0,,1,0.0,1,3,8,0.8854584,0.00067020213,"Grocery, Electronics, Fashion",0.174,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_03513,Free,West,-137,9,0,4,57.72,170.29,5.238571428571428,1.285,11.285714285714286,0.0699300699300699,5,34.058,Toys,1,2071.8616666666667,1,3,7,0.58306193,2063.293,"Toys, Beauty, Home",0.939,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_03514,Free,South,-100,44,0,0,0.0,0.0,2.288571428571429,0.0,5.0,0.0857142857142857,0,0.0,,1,0.0,1,2,8,0.8706366,0.0018490927,"Grocery, Electronics, Fashion",0.2415,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_03515,Pro,East,142,102,0,0,0.0,0.0,1.74,0.0,3.25,-2.0083673326242144e-16,0,0.0,,1,0.0,2,0,8,0.79837567,-0.0001850693,"Grocery, Electronics, Fashion",0.08816666666666667,LOW_COST_NURTURE,"Send an automated re-engagement email - at risk but low value, don't over-invest."
U_03516,Pro,North,772,6,1,3,95.76,380.08,7.798148148148148,6.455,14.962962962962964,0.0392156862745098,8,47.51,Electronics,0,179.70103626943003,2,1,2,0.0056091347,175.66325,"Grocery, Fashion, Home",0.664,UPSELL,Recommend Premium tier / bundle - engaged and high value.
U_03517,Free,East,187,11,0,2,30.15,60.07,5.784782608695651,4.2,12.173913043478262,0.0357142857142857,2,30.035,Sports,0,117.24893048128342,1,0,6,0.06300775,117.962135,"Sports, Home, Electronics",0.5968333333333333,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
U_03518,Pro,South,379,101,0,0,0.0,252.73,7.219166666666667,0.0,14.583333333333334,0.0357142857142857,3,84.24333333333334,Home,1,243.39432717678105,2,2,5,0.83256495,247.44373,"Toys, Home, Electronics",0.7155,RETENTION_OFFER,"Send a 20-30% discount coupon before they leave - high value, high churn risk."
U_03519,Free,South,-169,3,1,4,73.41,127.09,9.988888888888887,14.83,22.03703703703704,0.0308823529411764,3,42.36333333333334,Fashion,0,1546.2616666666668,1,2,3,0.007644905,1524.3955,"Fashion, Electronics, Home",0.9176666666666666,UPSELL,Recommend Premium tier / bundle - engaged and high value.
U_03520,Free,West,467,7,0,5,0.0,28.72,8.360555555555557,9.665,16.555555555555557,-0.0131868131868132,2,14.36,Books,0,22.447109207708777,1,3,1,0.015834916,21.853878,"Books, Home, Electronics",0.3616666666666667,STANDARD_NEWSLETTER,No urgent action - continue standard lifecycle messaging.
